county,precinct,office,district,party,candidate,votes
Carson City,103,University Board of Regents,9,,Michon Mackedon,419
Carson City,103,State Board of Education,2,,Dave Cook,422
Carson City,103,Supervisor Ward 4,,,Molly Walt,425
Carson City,103,Supervisor Ward 2,,,Brad Bonkowski,438
Carson City,103,School Trustee,2,,Laurel Crossman,447
Carson City,103,School Trustee,7,,Joe Cacioppo,481
Carson City,103,President,,Republican,Mitt Romney,492
Carson City,103,State Assembly,40,,Pete Livermore,492
Carson City,103,State Question No. 1,,,No,527
Carson City,103,U.S. Senate,,Republican,Dean Heller,538
Carson City,103,Cc 1,,,No,541
Carson City,103,"Justice of the Peace, Dept. 1",,,Tom Armstrong,575
Carson City,103,U.S. House,2,Republican,Mark E. Amodei,578
Carson City,103,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,625
Carson City,103,"Supreme Court Justice, Seat C",,,Michael A. Cherry,632
Carson City,103,"Supreme Court Justice, Seat F",,,Michael L. Douglas,643
Carson City,105,President,,Constitution,Virgil Goode,2
Carson City,105,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,7
Carson City,105,President,,Libertarian,Gary Johnson,8
Carson City,105,President,,,None Of These Candidates,8
Carson City,105,U.S. Senate,,,David L. Vanderbeek,12
Carson City,105,U.S. House,2,INDEPENDENT,Michael L. Haines,14
Carson City,105,U.S. Senate,,,None Of These Candidates,20
Carson City,105,"Supreme Court Justice, Seat G",,,None Of These Candidates,143
Carson City,105,"Supreme Court Justice, Seat F",,,None Of These Candidates,144
Carson City,105,"Supreme Court Justice, Seat C",,,None Of These Candidates,147
Carson City,105,"Justice of the Peace, Dept. 1",,,Michael F. Bell,188
Carson City,105,School Trustee,7,,J. A. Mueller,218
Carson City,105,U.S. House,2,,Samuel Koepnick,225
Carson City,105,School Trustee,2,,Donnie Moellendorf,246
Carson City,105,U.S. Senate,,Democratic,Shelley Berkley,256
Carson City,105,State Assembly,40,,Rich Dunn,288
Carson City,105,President,,DEMOCRAT,Barack Obama,311
Carson City,105,Cc 1,,,Yes,339
Carson City,105,State Question No. 1,,,Yes,356
Carson City,105,State Board of Education,2,,Donna Clontz,360
Carson City,105,University Board of Regents,9,,Michon Mackedon,365
Carson City,105,Supervisor Ward 2,,,Dennis E. Johnson,377
Carson City,105,Supervisor Ward 4,,,Molly Walt,396
Carson City,105,Supervisor Ward 2,,,Brad Bonkowski,505
Carson City,105,State Board of Education,2,,Dave Cook,506
Carson City,105,Supervisor Ward 4,,,Jim Shirk,509
Carson City,105,School Trustee,2,,Laurel Crossman,523
Carson City,105,University Board of Regents,9,Republican,Ron Knecht,547
Carson City,105,State Question No. 1,,,No,587
Carson City,105,School Trustee,7,,Joe Cacioppo,595
Carson City,105,Cc 1,,,No,629
Carson City,105,President,,Republican,Mitt Romney,647
Carson City,105,State Assembly,40,,Pete Livermore,655
Carson City,105,"Justice of the Peace, Dept. 1",,,Tom Armstrong,680
Carson City,105,U.S. Senate,,Republican,Dean Heller,685
Carson City,105,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,709
Carson City,105,"Supreme Court Justice, Seat C",,,Michael A. Cherry,713
Carson City,105,"Supreme Court Justice, Seat F",,,Michael L. Douglas,718
Carson City,105,U.S. House,2,Republican,Mark E. Amodei,722
Carson City,107,President,,Constitution,Virgil Goode,3
Carson City,107,President,,Libertarian,Gary Johnson,9
Carson City,107,President,,,None Of These Candidates,11
Carson City,107,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,15
Carson City,107,U.S. House,2,INDEPENDENT,Michael L. Haines,22
Carson City,107,U.S. Senate,,,David L. Vanderbeek,33
Carson City,107,U.S. Senate,,,None Of These Candidates,39
Carson City,107,"Supreme Court Justice, Seat F",,,None Of These Candidates,181
Carson City,107,"Supreme Court Justice, Seat C",,,None Of These Candidates,182
Carson City,107,"Supreme Court Justice, Seat G",,,None Of These Candidates,203
Carson City,107,"Justice of the Peace, Dept. 1",,,Michael F. Bell,244
Carson City,107,U.S. House,2,,Samuel Koepnick,267
Carson City,107,School Trustee,2,,Donnie Moellendorf,272
Carson City,107,U.S. Senate,,Democratic,Shelley Berkley,274
Carson City,107,School Trustee,7,,J. A. Mueller,291
Carson City,107,State Assembly,40,,Rich Dunn,318
Carson City,107,State Board of Education,2,,Donna Clontz,321
Carson City,107,Cc 1,,,Yes,346
Carson City,107,University Board of Regents,9,,Michon Mackedon,372
Carson City,107,President,,DEMOCRAT,Barack Obama,387
Carson City,107,State Question No. 1,,,Yes,387
Carson City,107,Supervisor Ward 2,,,Dennis E. Johnson,398
Carson City,107,Supervisor Ward 4,,,Molly Walt,407
Carson City,107,Supervisor Ward 2,,,Brad Bonkowski,499
Carson City,107,Supervisor Ward 4,,,Jim Shirk,511
Carson City,107,School Trustee,2,,Laurel Crossman,520
Carson City,107,School Trustee,7,,Joe Cacioppo,529
Carson City,107,University Board of Regents,9,Republican,Ron Knecht,546
Carson City,107,State Board of Education,2,,Dave Cook,554
Carson City,107,State Question No. 1,,,No,616
Carson City,107,"Justice of the Peace, Dept. 1",,,Tom Armstrong,617
Carson City,107,President,,Republican,Mitt Romney,638
Carson City,107,Cc 1,,,No,684
Carson City,107,State Assembly,40,,Pete Livermore,688
Carson City,107,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,688
Carson City,107,U.S. Senate,,Republican,Dean Heller,695
Carson City,107,U.S. House,2,Republican,Mark E. Amodei,714
Carson City,107,"Supreme Court Justice, Seat C",,,Michael A. Cherry,717
Carson City,107,"Supreme Court Justice, Seat F",,,Michael L. Douglas,724
Carson City,109,President,,Constitution,Virgil Goode,2
Carson City,109,President,,Libertarian,Gary Johnson,8
Carson City,109,President,,,None Of These Candidates,15
Carson City,109,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,20
Carson City,109,U.S. House,2,INDEPENDENT,Michael L. Haines,31
Carson City,109,U.S. Senate,,,David L. Vanderbeek,34
Carson City,109,U.S. Senate,,,None Of These Candidates,48
Carson City,109,"Supreme Court Justice, Seat F",,,None Of These Candidates,202
Carson City,109,"Supreme Court Justice, Seat G",,,None Of These Candidates,211
Carson City,109,"Supreme Court Justice, Seat C",,,None Of These Candidates,223
Carson City,109,"Justice of the Peace, Dept. 1",,,Michael F. Bell,241
Carson City,109,School Trustee,2,,Donnie Moellendorf,326
Carson City,109,Cc 1,,,Yes,342
Carson City,109,U.S. House,2,,Samuel Koepnick,359
Carson City,109,School Trustee,7,,J. A. Mueller,372
Carson City,109,U.S. Senate,,Democratic,Shelley Berkley,386
Carson City,109,University Board of Regents,9,,Michon Mackedon,419
Carson City,109,State Board of Education,2,,Donna Clontz,433
Carson City,109,State Assembly,40,,Rich Dunn,444
Carson City,109,State Question No. 1,,,Yes,455
Carson City,109,Supervisor Ward 2,,,Dennis E. Johnson,464
Carson City,109,Supervisor Ward 4,,,Molly Walt,496
Carson City,109,President,,DEMOCRAT,Barack Obama,510
Carson City,109,Supervisor Ward 2,,,Brad Bonkowski,544
Carson City,109,Supervisor Ward 4,,,Jim Shirk,549
Carson City,109,State Board of Education,2,,Dave Cook,566
Carson City,109,School Trustee,7,,Joe Cacioppo,575
Carson City,109,School Trustee,2,,Laurel Crossman,586
Carson City,109,University Board of Regents,9,Republican,Ron Knecht,622
Carson City,109,President,,Republican,Mitt Romney,648
Carson City,109,State Question No. 1,,,No,669
Carson City,109,State Assembly,40,,Pete Livermore,680
Carson City,109,U.S. Senate,,Republican,Dean Heller,707
Carson City,109,U.S. House,2,Republican,Mark E. Amodei,744
Carson City,109,"Justice of the Peace, Dept. 1",,,Tom Armstrong,749
Carson City,109,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,792
Carson City,109,"Supreme Court Justice, Seat C",,,Michael A. Cherry,796
Carson City,109,Cc 1,,,No,809
Carson City,109,"Supreme Court Justice, Seat F",,,Michael L. Douglas,816
Carson City,111,President,,Constitution,Virgil Goode,6
Carson City,111,President,,,None Of These Candidates,10
Carson City,111,President,,Libertarian,Gary Johnson,18
Carson City,111,U.S. House,2,INDEPENDENT,Michael L. Haines,42
Carson City,111,U.S. Senate,,,None Of These Candidates,53
Carson City,111,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,54
Carson City,111,U.S. Senate,,,David L. Vanderbeek,69
Carson City,111,"Supreme Court Justice, Seat F",,,None Of These Candidates,220
Carson City,111,"Supreme Court Justice, Seat G",,,None Of These Candidates,223
Carson City,111,"Supreme Court Justice, Seat C",,,None Of These Candidates,234
Carson City,111,School Trustee,2,,Donnie Moellendorf,259
Carson City,111,"Justice of the Peace, Dept. 1",,,Michael F. Bell,276
Carson City,111,University Board of Regents,9,,Michon Mackedon,283
Carson City,111,U.S. Senate,,Democratic,Shelley Berkley,340
Carson City,111,Cc 1,,,Yes,343
Carson City,111,U.S. House,2,,Samuel Koepnick,366
Carson City,111,School Trustee,7,,Joe Cacioppo,369
Carson City,111,State Board of Education,2,,Donna Clontz,376
Carson City,111,Supervisor Ward 4,,,Jim Shirk,376
Carson City,111,Supervisor Ward 2,,,Dennis E. Johnson,389
Carson City,111,Supervisor Ward 2,,,Brad Bonkowski,417
Carson City,111,School Trustee,7,,J. A. Mueller,428
Carson City,111,State Question No. 1,,,Yes,435
Carson City,111,President,,Republican,Mitt Romney,443
Carson City,111,Supervisor Ward 4,,,Molly Walt,449
Carson City,111,State Assembly,40,,Rich Dunn,450
Carson City,111,State Board of Education,2,,Dave Cook,450
Carson City,111,State Assembly,40,,Pete Livermore,480
Carson City,111,U.S. House,2,Republican,Mark E. Amodei,486
Carson City,111,President,,DEMOCRAT,Barack Obama,494
Carson City,111,State Question No. 1,,,No,494
Carson City,111,U.S. Senate,,Republican,Dean Heller,496
Carson City,111,School Trustee,2,,Laurel Crossman,525
Carson City,111,"Justice of the Peace, Dept. 1",,,Tom Armstrong,529
Carson City,111,University Board of Regents,9,Republican,Ron Knecht,551
Carson City,111,Cc 1,,,No,604
Carson City,111,"Supreme Court Justice, Seat C",,,Michael A. Cherry,630
Carson City,111,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,644
Carson City,111,"Supreme Court Justice, Seat F",,,Michael L. Douglas,645
Carson City,113,President,,Constitution,Virgil Goode,8
Carson City,113,President,,Libertarian,Gary Johnson,13
Carson City,113,President,,,None Of These Candidates,13
Carson City,113,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,24
Carson City,113,U.S. House,2,INDEPENDENT,Michael L. Haines,27
Carson City,113,U.S. Senate,,,None Of These Candidates,39
Carson City,113,U.S. Senate,,,David L. Vanderbeek,63
Carson City,113,"Supreme Court Justice, Seat F",,,None Of These Candidates,210
Carson City,113,"Supreme Court Justice, Seat G",,,None Of These Candidates,222
Carson City,113,"Supreme Court Justice, Seat C",,,None Of These Candidates,226
Carson City,113,"Justice of the Peace, Dept. 1",,,Michael F. Bell,303
Carson City,113,Cc 1,,,Yes,323
Carson City,113,U.S. House,2,,Samuel Koepnick,348
Carson City,113,U.S. Senate,,Democratic,Shelley Berkley,351
Carson City,113,School Trustee,2,,Donnie Moellendorf,374
Carson City,113,University Board of Regents,9,,Michon Mackedon,404
Carson City,113,State Assembly,40,,Rich Dunn,443
Carson City,113,School Trustee,7,,J. A. Mueller,444
Carson City,113,State Board of Education,2,,Donna Clontz,452
Carson City,113,President,,DEMOCRAT,Barack Obama,453
Carson City,113,Supervisor Ward 2,,,Dennis E. Johnson,470
Carson City,113,Supervisor Ward 4,,,Molly Walt,475
Carson City,113,State Question No. 1,,,Yes,479
Carson City,113,School Trustee,7,,Joe Cacioppo,563
Carson City,113,Supervisor Ward 2,,,Brad Bonkowski,582
Carson City,113,State Board of Education,2,,Dave Cook,608
Carson City,113,Supervisor Ward 4,,,Jim Shirk,609
Carson City,113,School Trustee,2,,Laurel Crossman,616
Carson City,113,University Board of Regents,9,Republican,Ron Knecht,677
Carson City,113,State Question No. 1,,,No,697
Carson City,113,State Assembly,40,,Pete Livermore,722
Carson City,113,President,,Republican,Mitt Romney,734
Carson City,113,"Justice of the Peace, Dept. 1",,,Tom Armstrong,740
Carson City,113,U.S. Senate,,Republican,Dean Heller,762
Carson City,113,U.S. House,2,Republican,Mark E. Amodei,787
Carson City,113,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,859
Carson City,113,"Supreme Court Justice, Seat C",,,Michael A. Cherry,864
Carson City,113,Cc 1,,,No,876
Carson City,113,"Supreme Court Justice, Seat F",,,Michael L. Douglas,879
Carson City,201,President,,Constitution,Virgil Goode,4
Carson City,201,President,,,None Of These Candidates,9
Carson City,201,President,,Libertarian,Gary Johnson,11
Carson City,201,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,22
Carson City,201,U.S. Senate,,,None Of These Candidates,22
Carson City,201,U.S. House,2,INDEPENDENT,Michael L. Haines,31
Carson City,201,U.S. Senate,,,David L. Vanderbeek,42
Carson City,201,"Supreme Court Justice, Seat F",,,None Of These Candidates,145
Carson City,201,"Supreme Court Justice, Seat G",,,None Of These Candidates,149
Carson City,201,"Supreme Court Justice, Seat C",,,None Of These Candidates,153
Carson City,201,"Justice of the Peace, Dept. 1",,,Michael F. Bell,197
Carson City,201,School Trustee,2,,Donnie Moellendorf,199
Carson City,201,University Board of Regents,9,,Michon Mackedon,253
Carson City,201,Cc 1,,,Yes,272
Carson City,201,U.S. House,2,,Samuel Koepnick,280
Carson City,201,U.S. Senate,,Democratic,Shelley Berkley,283
Carson City,201,State Board of Education,2,,Donna Clontz,291
Carson City,201,School Trustee,7,,Joe Cacioppo,302
Carson City,201,Supervisor Ward 2,,,Dennis E. Johnson,309
Carson City,201,Supervisor Ward 4,,,Jim Shirk,314
Carson City,201,School Trustee,7,,J. A. Mueller,327
Carson City,201,State Question No. 1,,,Yes,335
Carson City,201,State Assembly,40,,Rich Dunn,344
Carson City,201,President,,Republican,Mitt Romney,348
Carson City,201,Supervisor Ward 2,,,Brad Bonkowski,348
Carson City,201,Supervisor Ward 4,,,Molly Walt,355
Carson City,201,State Board of Education,2,,Dave Cook,362
Carson City,201,State Assembly,40,,Pete Livermore,376
Carson City,201,President,,DEMOCRAT,Barack Obama,380
Carson City,201,State Question No. 1,,,No,385
Carson City,201,U.S. Senate,,Republican,Dean Heller,397
Carson City,201,U.S. House,2,Republican,Mark E. Amodei,400
Carson City,201,University Board of Regents,9,Republican,Ron Knecht,408
Carson City,201,School Trustee,2,,Laurel Crossman,425
Carson City,201,"Justice of the Peace, Dept. 1",,,Tom Armstrong,455
Carson City,201,Cc 1,,,No,469
Carson City,201,"Supreme Court Justice, Seat C",,,Michael A. Cherry,521
Carson City,201,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,521
Carson City,201,"Supreme Court Justice, Seat F",,,Michael L. Douglas,538
Carson City,203,President,,Libertarian,Gary Johnson,8
Carson City,203,President,,,None Of These Candidates,8
Carson City,203,President,,Constitution,Virgil Goode,9
Carson City,203,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,35
Carson City,203,U.S. House,2,INDEPENDENT,Michael L. Haines,35
Carson City,203,U.S. Senate,,,None Of These Candidates,51
Carson City,203,U.S. Senate,,,David L. Vanderbeek,61
Carson City,203,"Supreme Court Justice, Seat C",,,None Of These Candidates,184
Carson City,203,"Supreme Court Justice, Seat F",,,None Of These Candidates,186
Carson City,203,"Supreme Court Justice, Seat G",,,None Of These Candidates,193
Carson City,203,"Justice of the Peace, Dept. 1",,,Michael F. Bell,266
Carson City,203,School Trustee,2,,Donnie Moellendorf,268
Carson City,203,University Board of Regents,9,,Michon Mackedon,356
Carson City,203,Cc 1,,,Yes,361
Carson City,203,U.S. Senate,,Democratic,Shelley Berkley,370
Carson City,203,U.S. House,2,,Samuel Koepnick,380
Carson City,203,School Trustee,7,,J. A. Mueller,389
Carson City,203,State Board of Education,2,,Donna Clontz,393
Carson City,203,Supervisor Ward 2,,,Dennis E. Johnson,394
Carson City,203,Supervisor Ward 4,,,Jim Shirk,394
Carson City,203,School Trustee,7,,Joe Cacioppo,463
Carson City,203,State Question No. 1,,,Yes,464
Carson City,203,Supervisor Ward 2,,,Brad Bonkowski,472
Carson City,203,President,,Republican,Mitt Romney,481
Carson City,203,State Board of Education,2,,Dave Cook,490
Carson City,203,State Assembly,40,,Rich Dunn,493
Carson City,203,State Assembly,40,,Pete Livermore,493
Carson City,203,Supervisor Ward 4,,,Molly Walt,507
Carson City,203,President,,DEMOCRAT,Barack Obama,515
Carson City,203,State Question No. 1,,,No,517
Carson City,203,U.S. Senate,,Republican,Dean Heller,531
Carson City,203,University Board of Regents,9,Republican,Ron Knecht,532
Carson City,203,U.S. House,2,Republican,Mark E. Amodei,542
Carson City,203,School Trustee,2,,Laurel Crossman,561
Carson City,203,"Justice of the Peace, Dept. 1",,,Tom Armstrong,603
Carson City,203,Cc 1,,,No,634
Carson City,203,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,690
Carson City,203,"Supreme Court Justice, Seat C",,,Michael A. Cherry,699
Carson City,203,"Supreme Court Justice, Seat F",,,Michael L. Douglas,705
Carson City,205,President,,Constitution,Virgil Goode,8
Carson City,205,President,,Libertarian,Gary Johnson,10
Carson City,205,President,,,None Of These Candidates,10
Carson City,205,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,30
Carson City,205,U.S. House,2,INDEPENDENT,Michael L. Haines,37
Carson City,205,U.S. Senate,,,None Of These Candidates,55
Carson City,205,U.S. Senate,,,David L. Vanderbeek,57
Carson City,205,"Supreme Court Justice, Seat G",,,None Of These Candidates,228
Carson City,205,"Supreme Court Justice, Seat C",,,None Of These Candidates,231
Carson City,205,"Supreme Court Justice, Seat F",,,None Of These Candidates,236
Carson City,205,"Justice of the Peace, Dept. 1",,,Michael F. Bell,297
Carson City,205,School Trustee,2,,Donnie Moellendorf,312
Carson City,205,University Board of Regents,9,,Michon Mackedon,373
Carson City,205,Cc 1,,,Yes,398
Carson City,205,U.S. Senate,,Democratic,Shelley Berkley,401
Carson City,205,U.S. House,2,,Samuel Koepnick,430
Carson City,205,State Board of Education,2,,Donna Clontz,458
Carson City,205,School Trustee,7,,J. A. Mueller,470
Carson City,205,Supervisor Ward 2,,,Dennis E. Johnson,476
Carson City,205,State Question No. 1,,,Yes,497
Carson City,205,School Trustee,7,,Joe Cacioppo,506
Carson City,205,State Assembly,40,,Rich Dunn,522
Carson City,205,Supervisor Ward 4,,,Jim Shirk,525
Carson City,205,Supervisor Ward 4,,,Molly Walt,530
Carson City,205,Supervisor Ward 2,,,Brad Bonkowski,542
Carson City,205,State Board of Education,2,,Dave Cook,567
Carson City,205,President,,DEMOCRAT,Barack Obama,577
Carson City,205,President,,Republican,Mitt Romney,590
Carson City,205,State Assembly,40,,Pete Livermore,621
Carson City,205,State Question No. 1,,,No,646
Carson City,205,University Board of Regents,9,Republican,Ron Knecht,659
Carson City,205,School Trustee,2,,Laurel Crossman,661
Carson City,205,U.S. House,2,Republican,Mark E. Amodei,665
Carson City,205,U.S. Senate,,Republican,Dean Heller,670
Carson City,205,"Justice of the Peace, Dept. 1",,,Tom Armstrong,729
Carson City,205,Cc 1,,,No,780
Carson City,205,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,828
Carson City,205,"Supreme Court Justice, Seat C",,,Michael A. Cherry,831
Carson City,205,"Supreme Court Justice, Seat F",,,Michael L. Douglas,833
Carson City,207,President,,,None Of These Candidates,3
Carson City,207,President,,Libertarian,Gary Johnson,7
Carson City,207,President,,Constitution,Virgil Goode,11
Carson City,207,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,30
Carson City,207,U.S. House,2,INDEPENDENT,Michael L. Haines,33
Carson City,207,U.S. Senate,,,None Of These Candidates,54
Carson City,207,U.S. Senate,,,David L. Vanderbeek,79
Carson City,207,"Supreme Court Justice, Seat F",,,None Of These Candidates,193
Carson City,207,"Supreme Court Justice, Seat C",,,None Of These Candidates,210
Carson City,207,"Supreme Court Justice, Seat G",,,None Of These Candidates,212
Carson City,207,Cc 1,,,Yes,236
Carson City,207,School Trustee,2,,Donnie Moellendorf,268
Carson City,207,"Justice of the Peace, Dept. 1",,,Michael F. Bell,273
Carson City,207,University Board of Regents,9,,Michon Mackedon,314
Carson City,207,U.S. Senate,,Democratic,Shelley Berkley,329
Carson City,207,U.S. House,2,,Samuel Koepnick,353
Carson City,207,School Trustee,7,,Joe Cacioppo,363
Carson City,207,State Board of Education,2,,Donna Clontz,375
Carson City,207,Supervisor Ward 4,,,Jim Shirk,393
Carson City,207,State Question No. 1,,,Yes,397
Carson City,207,Supervisor Ward 2,,,Dennis E. Johnson,427
Carson City,207,Supervisor Ward 2,,,Brad Bonkowski,428
Carson City,207,State Assembly,40,,Rich Dunn,454
Carson City,207,School Trustee,7,,J. A. Mueller,470
Carson City,207,Supervisor Ward 4,,,Molly Walt,478
Carson City,207,President,,DEMOCRAT,Barack Obama,484
Carson City,207,President,,Republican,Mitt Romney,486
Carson City,207,State Board of Education,2,,Dave Cook,486
Carson City,207,State Assembly,40,,Pete Livermore,505
Carson City,207,U.S. Senate,,Republican,Dean Heller,522
Carson City,207,State Question No. 1,,,No,543
Carson City,207,U.S. House,2,Republican,Mark E. Amodei,549
Carson City,207,School Trustee,2,,Laurel Crossman,555
Carson City,207,University Board of Regents,9,Republican,Ron Knecht,560
Carson City,207,"Justice of the Peace, Dept. 1",,,Tom Armstrong,580
Carson City,207,"Supreme Court Justice, Seat C",,,Michael A. Cherry,679
Carson City,207,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,681
Carson City,207,"Supreme Court Justice, Seat F",,,Michael L. Douglas,695
Carson City,207,Cc 1,,,No,725
Carson City,209,President,,,None Of These Candidates,5
Carson City,209,President,,Constitution,Virgil Goode,10
Carson City,209,President,,Libertarian,Gary Johnson,10
Carson City,209,U.S. Senate,,,None Of These Candidates,27
Carson City,209,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,31
Carson City,209,U.S. House,2,INDEPENDENT,Michael L. Haines,37
Carson City,209,U.S. Senate,,,David L. Vanderbeek,59
Carson City,209,"Supreme Court Justice, Seat F",,,None Of These Candidates,130
Carson City,209,"Supreme Court Justice, Seat C",,,None Of These Candidates,138
Carson City,209,"Supreme Court Justice, Seat G",,,None Of These Candidates,147
Carson City,209,School Trustee,2,,Donnie Moellendorf,183
Carson City,209,Cc 1,,,Yes,202
Carson City,209,"Justice of the Peace, Dept. 1",,,Michael F. Bell,212
Carson City,209,University Board of Regents,9,,Michon Mackedon,231
Carson City,209,U.S. Senate,,Democratic,Shelley Berkley,235
Carson City,209,U.S. House,2,,Samuel Koepnick,236
Carson City,209,State Board of Education,2,,Donna Clontz,271
Carson City,209,School Trustee,7,,Joe Cacioppo,278
Carson City,209,Supervisor Ward 2,,,Dennis E. Johnson,278
Carson City,209,State Question No. 1,,,Yes,292
Carson City,209,Supervisor Ward 4,,,Jim Shirk,313
Carson City,209,Supervisor Ward 4,,,Molly Walt,320
Carson City,209,State Assembly,40,,Rich Dunn,327
Carson City,209,School Trustee,7,,J. A. Mueller,328
Carson City,209,President,,DEMOCRAT,Barack Obama,333
Carson City,209,Supervisor Ward 2,,,Brad Bonkowski,342
Carson City,209,President,,Republican,Mitt Romney,359
Carson City,209,State Assembly,40,,Pete Livermore,362
Carson City,209,State Board of Education,2,,Dave Cook,366
Carson City,209,U.S. Senate,,Republican,Dean Heller,389
Carson City,209,State Question No. 1,,,No,399
Carson City,209,U.S. House,2,Republican,Mark E. Amodei,400
Carson City,209,University Board of Regents,9,Republican,Ron Knecht,409
Carson City,209,School Trustee,2,,Laurel Crossman,411
Carson City,209,"Justice of the Peace, Dept. 1",,,Tom Armstrong,417
Carson City,209,"Supreme Court Justice, Seat G",,,Nancy M. Saitta,496
Carson City,209,Cc 1,,,No,499
Carson City,209,"Supreme Court Justice, Seat C",,,Michael A. Cherry,506
Carson City,209,"Supreme Court Justice, Seat F",,,Michael L. Douglas,514
Carson City,211,President,,Constitution,Virgil Goode,3
Carson City,211,President,,,None Of These Candidates,4
Carson City,211,President,,Libertarian,Gary Johnson,8
Carson City,211,U.S. House,2,INDEPENDENT AMERICAN,Russell Best,16
