year,state,county,precinct,office,district,party,candidate,votes
2016,NV,Clark,2710 - LAS,"State Assembly, District 37",37,UNK,"Lyttle, Sean D.",311
2016,NV,Clark,2710 - LAS,"State Assembly, District 37",37,REP,"Marchant, Jim",300
2016,NV,Clark,2710 - LAS,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",196
2016,NV,Clark,2710 - LAS,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",305
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.1,,,No,306
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.1,,,Yes,339
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.2,,,No,275
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.2,,,Yes,368
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.3,,,No,148
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.3,,,Yes,482
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.4,,,No,169
2016,NV,Clark,2710 - LAS,STATE QUESTION NO.4,,,Yes,451
2016,NV,Clark,2710 - LAS,"State Senate, District 6",6,UNK,"Cannizzaro, Nicole",317
2016,NV,Clark,2710 - LAS,"State Senate, District 6",6,UNK,"Seaman, Victoria",305
2016,NV,Clark,2710 - LAS,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",375
2016,NV,Clark,2710 - LAS,"Supreme Court Justice, Seat A",,,None Of These Candidates,185
2016,NV,Clark,2710 - LAS,"Supreme Court Justice, Seat E",,,None Of These Candidates,187
2016,NV,Clark,2710 - LAS,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",371
2016,NV,Clark,2710 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",25
2016,NV,Clark,2710 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",279
2016,NV,Clark,2710 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"KIHUEN, RUBEN",303
2016,NV,Clark,2710 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"LITTLE, MIKE",19
2016,NV,Clark,2710 - LAS,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",304
2016,NV,Clark,2710 - LAS,United States Senator,,UNK,"GUMINA, TONY",9
2016,NV,Clark,2710 - LAS,United States Senator,,UNK,"HECK, JOE",256
2016,NV,Clark,2710 - LAS,United States Senator,,UNK,"JONES, TOM",22
2016,NV,Clark,2710 - LAS,United States Senator,,,None Of These Candidates,30
2016,NV,Clark,2710 - LAS,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",8
2016,NV,Clark,2710 - LAS,United States Senator,,UNK,"WILLIAMS, JARROD M.",5
2016,NV,Clark,2711 - LAS,CLARK COUNTY QUESTION NO. 5,,,No,431
2016,NV,Clark,2711 - LAS,CLARK COUNTY QUESTION NO. 5,,,Yes,479
2016,NV,Clark,2711 - LAS,County Commissioner Dist. B,,UNK,"Kirkpatrick, Marilyn",472
2016,NV,Clark,2711 - LAS,County Commissioner Dist. B,,UNK,"Williams, Kevin M.",400
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,207
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",613
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",619
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,202
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,216
2016,NV,Clark,2711 - LAS,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",591
2016,NV,Clark,2711 - LAS,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",316
2016,NV,Clark,2711 - LAS,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",444
2016,NV,Clark,2711 - LAS,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",430
2016,NV,Clark,2711 - LAS,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",334
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",352
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",401
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",389
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",356
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",453
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",309
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",526
2016,NV,Clark,2711 - LAS,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",236
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",4
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",420
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",5
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,UNK,"JOHNSON, GARY",21
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,,None Of These Candidates,25
2016,NV,Clark,2711 - LAS,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",451
2016,NV,Clark,2711 - LAS,"State Assembly, District  4",4,UNK,"McArthur, Richard",443
2016,NV,Clark,2711 - LAS,"State Assembly, District  4",4,UNK,"Piro, John",426
2016,NV,Clark,2711 - LAS,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",258
2016,NV,Clark,2711 - LAS,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",470
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.1,,,No,469
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.1,,,Yes,453
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.2,,,No,444
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.2,,,Yes,479
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.3,,,No,229
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.3,,,Yes,678
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.4,,,No,249
2016,NV,Clark,2711 - LAS,STATE QUESTION NO.4,,,Yes,648
2016,NV,Clark,2711 - LAS,"State Senate, District 18",18,UNK,"Hammond, Scott T.",454
2016,NV,Clark,2711 - LAS,"State Senate, District 18",18,UNK,"Marks, Alexander",414
2016,NV,Clark,2711 - LAS,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",599
2016,NV,Clark,2711 - LAS,"Supreme Court Justice, Seat A",,,None Of These Candidates,229
2016,NV,Clark,2711 - LAS,"Supreme Court Justice, Seat E",,,None Of These Candidates,216
2016,NV,Clark,2711 - LAS,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",606
2016,NV,Clark,2711 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",46
2016,NV,Clark,2711 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",410
2016,NV,Clark,2711 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"KIHUEN, RUBEN",404
2016,NV,Clark,2711 - LAS,"U.S. Representative in Congress, Dist. 4",,UNK,"LITTLE, MIKE",24
2016,NV,Clark,2711 - LAS,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",414
2016,NV,Clark,2711 - LAS,United States Senator,,UNK,"GUMINA, TONY",15
2016,NV,Clark,2711 - LAS,United States Senator,,UNK,"HECK, JOE",405
2016,NV,Clark,2711 - LAS,United States Senator,,UNK,"JONES, TOM",14
2016,NV,Clark,2711 - LAS,United States Senator,,,None Of These Candidates,45
2016,NV,Clark,2711 - LAS,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",12
2016,NV,Clark,2711 - LAS,United States Senator,,UNK,"WILLIAMS, JARROD M.",8
2016,NV,Clark,2712 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,
2016,NV,Clark,2712 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,
2016,NV,Clark,2712 - COUNTY,County Commissioner Dist. B,,UNK,"Kirkpatrick, Marilyn",
2016,NV,Clark,2712 - COUNTY,County Commissioner Dist. B,,UNK,"Williams, Kevin M.",
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",
2016,NV,Clark,2712 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",
2016,NV,Clark,2712 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",
2016,NV,Clark,2712 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",
2016,NV,Clark,2712 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",
2016,NV,Clark,2712 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,UNK,"JOHNSON, GARY",
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",
2016,NV,Clark,2712 - COUNTY,"State Assembly, District  4",4,UNK,"McArthur, Richard",
2016,NV,Clark,2712 - COUNTY,"State Assembly, District  4",4,UNK,"Piro, John",
2016,NV,Clark,2712 - COUNTY,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",
2016,NV,Clark,2712 - COUNTY,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.1,,,No,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.1,,,Yes,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.2,,,No,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.2,,,Yes,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.3,,,No,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.3,,,Yes,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.4,,,No,
2016,NV,Clark,2712 - COUNTY,STATE QUESTION NO.4,,,Yes,
2016,NV,Clark,2712 - COUNTY,"State Senate, District 18",18,UNK,"Hammond, Scott T.",
2016,NV,Clark,2712 - COUNTY,"State Senate, District 18",18,UNK,"Marks, Alexander",
2016,NV,Clark,2712 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",
2016,NV,Clark,2712 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",
2016,NV,Clark,2712 - COUNTY,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",
2016,NV,Clark,2712 - COUNTY,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",
2016,NV,Clark,2712 - COUNTY,"U.S. Representative in Congress, Dist. 4",,UNK,"KIHUEN, RUBEN",
2016,NV,Clark,2712 - COUNTY,"U.S. Representative in Congress, Dist. 4",,UNK,"LITTLE, MIKE",
2016,NV,Clark,2712 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",
2016,NV,Clark,2712 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",
2016,NV,Clark,2712 - COUNTY,United States Senator,,UNK,"HECK, JOE",
2016,NV,Clark,2712 - COUNTY,United States Senator,,UNK,"JONES, TOM",
2016,NV,Clark,2712 - COUNTY,United States Senator,,,None Of These Candidates,
2016,NV,Clark,2712 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",
2016,NV,Clark,2712 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",
2016,NV,Clark,2713 - NLV,CLARK COUNTY QUESTION NO. 5,,,No,290
2016,NV,Clark,2713 - NLV,CLARK COUNTY QUESTION NO. 5,,,Yes,333
2016,NV,Clark,2713 - NLV,County Commissioner Dist. B,,UNK,"Kirkpatrick, Marilyn",417
2016,NV,Clark,2713 - NLV,County Commissioner Dist. B,,UNK,"Williams, Kevin M.",188
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,188
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",371
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",372
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,197
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,198
2016,NV,Clark,2713 - NLV,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",361
2016,NV,Clark,2713 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",239
2016,NV,Clark,2713 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",291
2016,NV,Clark,2713 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",275
2016,NV,Clark,2713 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",253
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",4
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",407
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",4
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,UNK,"JOHNSON, GARY",18
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,,None Of These Candidates,17
2016,NV,Clark,2713 - NLV,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",186
2016,NV,Clark,2713 - NLV,"State Assembly, District 17",17,UNK,"Newsome, Ronald",213
2016,NV,Clark,2713 - NLV,"State Assembly, District 17",17,UNK,"Thompson, Tyrone",392
2016,NV,Clark,2713 - NLV,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",241
2016,NV,Clark,2713 - NLV,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",274
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.1,,,No,244
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.1,,,Yes,381
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.2,,,No,273
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.2,,,Yes,352
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.3,,,No,151
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.3,,,Yes,465
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.4,,,No,174
2016,NV,Clark,2713 - NLV,STATE QUESTION NO.4,,,Yes,445
2016,NV,Clark,2713 - NLV,"State Senate, District 1",1,UNK,"Spearman, Patricia ""Pat""",431
2016,NV,Clark,2713 - NLV,"State Senate, District 1",1,UNK,"Ter-Petrosyan, Arsen ""Arsen T""",171
2016,NV,Clark,2713 - NLV,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",369
2016,NV,Clark,2713 - NLV,"Supreme Court Justice, Seat A",,,None Of These Candidates,200
2016,NV,Clark,2713 - NLV,"Supreme Court Justice, Seat E",,,None Of These Candidates,201
2016,NV,Clark,2713 - NLV,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",362
2016,NV,Clark,2713 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",19
2016,NV,Clark,2713 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",183
2016,NV,Clark,2713 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"KIHUEN, RUBEN",399
2016,NV,Clark,2713 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"LITTLE, MIKE",17
2016,NV,Clark,2713 - NLV,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",390
2016,NV,Clark,2713 - NLV,United States Senator,,UNK,"GUMINA, TONY",6
2016,NV,Clark,2713 - NLV,United States Senator,,UNK,"HECK, JOE",181
2016,NV,Clark,2713 - NLV,United States Senator,,UNK,"JONES, TOM",9
2016,NV,Clark,2713 - NLV,United States Senator,,,None Of These Candidates,26
2016,NV,Clark,2713 - NLV,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",9
2016,NV,Clark,2713 - NLV,United States Senator,,UNK,"WILLIAMS, JARROD M.",7
2016,NV,Clark,2714 - NLV,CLARK COUNTY QUESTION NO. 5,,,No,288
2016,NV,Clark,2714 - NLV,CLARK COUNTY QUESTION NO. 5,,,Yes,347
2016,NV,Clark,2714 - NLV,County Commissioner Dist. B,,UNK,"Kirkpatrick, Marilyn",465
2016,NV,Clark,2714 - NLV,County Commissioner Dist. B,,UNK,"Williams, Kevin M.",154
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,227
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",356
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",370
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,215
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,200
2016,NV,Clark,2714 - NLV,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",374
2016,NV,Clark,2714 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",227
2016,NV,Clark,2714 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",325
2016,NV,Clark,2714 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",291
2016,NV,Clark,2714 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",263
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",7
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",453
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",0
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,UNK,"JOHNSON, GARY",16
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,,None Of These Candidates,23
2016,NV,Clark,2714 - NLV,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",150
2016,NV,Clark,2714 - NLV,"State Assembly, District 17",17,UNK,"Newsome, Ronald",180
2016,NV,Clark,2714 - NLV,"State Assembly, District 17",17,UNK,"Thompson, Tyrone",442
2016,NV,Clark,2714 - NLV,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",216
2016,NV,Clark,2714 - NLV,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",326
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.1,,,No,239
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.1,,,Yes,406
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.2,,,No,228
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.2,,,Yes,414
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.3,,,No,158
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.3,,,Yes,466
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.4,,,No,162
2016,NV,Clark,2714 - NLV,STATE QUESTION NO.4,,,Yes,461
2016,NV,Clark,2714 - NLV,"State Senate, District 1",1,UNK,"Spearman, Patricia ""Pat""",468
2016,NV,Clark,2714 - NLV,"State Senate, District 1",1,UNK,"Ter-Petrosyan, Arsen ""Arsen T""",147
2016,NV,Clark,2714 - NLV,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",351
2016,NV,Clark,2714 - NLV,"Supreme Court Justice, Seat A",,,None Of These Candidates,232
2016,NV,Clark,2714 - NLV,"Supreme Court Justice, Seat E",,,None Of These Candidates,221
2016,NV,Clark,2714 - NLV,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",366
2016,NV,Clark,2714 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",28
2016,NV,Clark,2714 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",165
2016,NV,Clark,2714 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"KIHUEN, RUBEN",415
2016,NV,Clark,2714 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"LITTLE, MIKE",22
2016,NV,Clark,2714 - NLV,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",419
2016,NV,Clark,2714 - NLV,United States Senator,,UNK,"GUMINA, TONY",3
2016,NV,Clark,2714 - NLV,United States Senator,,UNK,"HECK, JOE",159
2016,NV,Clark,2714 - NLV,United States Senator,,UNK,"JONES, TOM",12
2016,NV,Clark,2714 - NLV,United States Senator,,,None Of These Candidates,25
2016,NV,Clark,2714 - NLV,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",13
2016,NV,Clark,2714 - NLV,United States Senator,,UNK,"WILLIAMS, JARROD M.",9
2016,NV,Clark,2715 - NLV,CLARK COUNTY QUESTION NO. 5,,,No,
2016,NV,Clark,2715 - NLV,CLARK COUNTY QUESTION NO. 5,,,Yes,
2016,NV,Clark,2715 - NLV,County Commissioner Dist. B,,UNK,"Kirkpatrick, Marilyn",
2016,NV,Clark,2715 - NLV,County Commissioner Dist. B,,UNK,"Williams, Kevin M.",
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",
2016,NV,Clark,2715 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",
2016,NV,Clark,2715 - NLV,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",
2016,NV,Clark,2715 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",
2016,NV,Clark,2715 - NLV,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,UNK,"JOHNSON, GARY",
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",
2016,NV,Clark,2715 - NLV,"State Assembly, District 17",17,UNK,"Newsome, Ronald",
2016,NV,Clark,2715 - NLV,"State Assembly, District 17",17,UNK,"Thompson, Tyrone",
2016,NV,Clark,2715 - NLV,"State Board of Education, Dist. 4",,UNK,"MARCIANO, LEN",0
2016,NV,Clark,2715 - NLV,"State Board of Education, Dist. 4",,UNK,"NEWBURN, MARK",0
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.1,,,No,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.1,,,Yes,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.2,,,No,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.2,,,Yes,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.3,,,No,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.3,,,Yes,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.4,,,No,
2016,NV,Clark,2715 - NLV,STATE QUESTION NO.4,,,Yes,
2016,NV,Clark,2715 - NLV,"State Senate, District 1",1,UNK,"Spearman, Patricia ""Pat""",
2016,NV,Clark,2715 - NLV,"State Senate, District 1",1,UNK,"Ter-Petrosyan, Arsen ""Arsen T""",
2016,NV,Clark,2715 - NLV,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",
2016,NV,Clark,2715 - NLV,"Supreme Court Justice, Seat A",,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,"Supreme Court Justice, Seat E",,,None Of These Candidates,
2016,NV,Clark,2715 - NLV,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",
2016,NV,Clark,2715 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Brown, Steve",
2016,NV,Clark,2715 - NLV,"U.S. Representative in Congress, Dist. 4",,UNK,"Hardy, Cresent",
