geoid10,neutral_id,alloc_weight,assign_method
3200115-09,2,1.0000000000,overlap_full
3200115-10,2,1.0000000000,overlap_full
3200107-01,2,1.0000000000,overlap_full
3200507,2,1.0000000000,overlap_full
3200513,2,1.0000000000,overlap_full
3200505,2,1.0000000000,overlap_full
3200526,2,1.0000000000,overlap_full
3200541,2,1.0000000000,overlap_full
3200108-01,2,1.0000000000,overlap_full
3200108-02,2,1.0000000000,overlap_full
3200112-01,2,1.0000000000,overlap_full
3200112-02,2,1.0000000000,overlap_full
3200112-03,2,1.0000000000,overlap_full
3200108-03,2,1.0000000000,overlap_full
3200115-08,2,1.0000000000,overlap_full
3200538,2,1.0000000000,overlap_full
3200537,2,1.0000000000,overlap_full
3200536,2,1.0000000000,overlap_full
3200535,2,1.0000000000,overlap_full
3200506,2,1.0000000000,overlap_full
3200509,2,1.0000000000,overlap_full
3200520,2,1.0000000000,overlap_full
3200510,2,1.0000000000,overlap_full
3200524,2,0.9979008362,overlap_split
3200524,4,0.0020991638,overlap_split
3200511,2,1.0000000000,overlap_full
3200521,2,1.0000000000,overlap_full
32005ZZZZZZ,2,1.0000000000,overlap_full
320330030,2,0.9999996030,overlap_split
320330030,4,0.0000003970,overlap_split
320330020,2,1.0000000000,overlap_full
320330015,2,1.0000000000,overlap_full
320330035,2,1.0000000000,overlap_full
320330010,2,1.0000000000,overlap_full
320330045,2,0.9999952911,overlap_split
320330045,4,0.0000047089,overlap_split
320330050,2,0.9999981834,overlap_split
320330050,4,0.0000018166,overlap_split
320330040,2,1.0000000000,overlap_full
320330005,2,1.0000000000,overlap_full
320330025,2,1.0000000000,overlap_full
320311035,2,1.0000000000,overlap_full
320311033,2,1.0000000000,overlap_full
320311014,2,1.0000000000,overlap_full
320314006,2,1.0000000000,overlap_full
320313011,2,1.0000000000,overlap_full
320313001,2,1.0000000000,overlap_full
320311028,2,1.0000000000,overlap_full
320318203,2,1.0000000000,overlap_full
320312049,2,1.0000000000,overlap_full
320318275,2,1.0000000000,overlap_full
320312004,2,1.0000000000,overlap_full
320312039,2,1.0000000000,overlap_full
320312007,2,1.0000000000,overlap_full
320313005,2,1.0000000000,overlap_full
320318234,2,1.0000000000,overlap_full
320313034,2,1.0000000000,overlap_full
320313006,2,1.0000000000,overlap_full
320313031,2,1.0000000000,overlap_full
320315006,2,1.0000000000,overlap_full
320313015,2,1.0000000000,overlap_full
320314000,2,1.0000000000,overlap_full
320314012,2,1.0000000000,overlap_full
320316203,2,1.0000000000,overlap_full
320311002,2,1.0000000000,overlap_full
320315016,2,1.0000000000,overlap_full
320319522,2,1.0000000000,overlap_full
320317100,2,1.0000000000,overlap_full
320319108,2,1.0000000000,overlap_full
320317524,2,1.0000000000,overlap_full
320316519,2,1.0000000000,overlap_full
320317306,2,1.0000000000,overlap_full
320317543,2,1.0000000000,overlap_full
320314043,2,1.0000000000,overlap_full
320319503,2,1.0000000000,overlap_full
320314015,2,1.0000000000,overlap_full
320319525,2,1.0000000000,overlap_full
320317414,2,1.0000000000,overlap_full
320316202,2,1.0000000000,overlap_full
320317305,2,1.0000000000,overlap_full
320317501,2,1.0000000000,overlap_full
320313017,2,1.0000000000,overlap_full
320313003,2,1.0000000000,overlap_full
320313000,2,1.0000000000,overlap_full
320317512,2,1.0000000000,overlap_full
320317308,2,1.0000000000,overlap_full
320316207,2,1.0000000000,overlap_full
320313021,2,1.0000000000,overlap_full
320313037,2,1.0000000000,overlap_full
320315027,2,1.0000000000,overlap_full
320315055,2,1.0000000000,overlap_full
320315029,2,1.0000000000,overlap_full
320311027,2,1.0000000000,overlap_full
320311017,2,1.0000000000,overlap_full
320319112,2,1.0000000000,overlap_full
320312006,2,1.0000000000,overlap_full
320312051,2,1.0000000000,overlap_full
320312011,2,1.0000000000,overlap_full
320312010,2,1.0000000000,overlap_full
320312028,2,1.0000000000,overlap_full
320312002,2,1.0000000000,overlap_full
320317539,2,1.0000000000,overlap_full
320317529,2,1.0000000000,overlap_full
320319516,2,1.0000000000,overlap_full
320317538,2,1.0000000000,overlap_full
320317525,2,1.0000000000,overlap_full
320319520,2,1.0000000000,overlap_full
320319527,2,1.0000000000,overlap_full
320319111,2,1.0000000000,overlap_full
320316423,2,1.0000000000,overlap_full
320316425,2,1.0000000000,overlap_full
320316404,2,1.0000000000,overlap_full
320313026,2,1.0000000000,overlap_full
320314039,2,1.0000000000,overlap_full
320317537,2,1.0000000000,overlap_full
320315047,2,1.0000000000,overlap_full
320315054,2,1.0000000000,overlap_full
320315039,2,1.0000000000,overlap_full
320318268,2,1.0000000000,overlap_full
320319109,2,1.0000000000,overlap_full
320311047,2,1.0000000000,overlap_full
320319504,2,1.0000000000,overlap_full
320318130,2,1.0000000000,overlap_full
320318118,2,1.0000000000,overlap_full
320318265,2,1.0000000000,overlap_full
320317508,2,1.0000000000,overlap_full
320319514,2,1.0000000000,overlap_full
320319412,2,1.0000000000,overlap_full
320319227,2,1.0000000000,overlap_full
320319228,2,1.0000000000,overlap_full
320319240,2,1.0000000000,overlap_full
320318288,2,1.0000000000,overlap_full
320319234,2,1.0000000000,overlap_full
320319233,2,1.0000000000,overlap_full
320319237,2,1.0000000000,overlap_full
320319224,2,1.0000000000,overlap_full
320319223,2,1.0000000000,overlap_full
320319236,2,1.0000000000,overlap_full
320319222,2,1.0000000000,overlap_full
320312024,2,1.0000000000,overlap_full
320319533,2,1.0000000000,overlap_full
320319217,2,1.0000000000,overlap_full
320317429,2,1.0000000000,overlap_full
320319418,2,1.0000000000,overlap_full
320319419,2,1.0000000000,overlap_full
320313009,2,1.0000000000,overlap_full
320311003,2,1.0000000000,overlap_full
320311006,2,1.0000000000,overlap_full
320318280,2,1.0000000000,overlap_full
320319103,2,1.0000000000,overlap_full
320315020,2,1.0000000000,overlap_full
320314013,2,1.0000000000,overlap_full
320319212,2,1.0000000000,overlap_full
320313010,2,1.0000000000,overlap_full
320312009,2,1.0000000000,overlap_full
320312017,2,1.0000000000,overlap_full
320318205,2,1.0000000000,overlap_full
320312021,2,1.0000000000,overlap_full
320313022,2,1.0000000000,overlap_full
320313024,2,1.0000000000,overlap_full
320313028,2,1.0000000000,overlap_full
320312008,2,1.0000000000,overlap_full
320313029,2,1.0000000000,overlap_full
320314014,2,1.0000000000,overlap_full
320317507,2,1.0000000000,overlap_full
320317551,2,1.0000000000,overlap_full
320314023,2,1.0000000000,overlap_full
320317307,2,1.0000000000,overlap_full
320315012,2,1.0000000000,overlap_full
320315026,2,1.0000000000,overlap_full
320315014,2,1.0000000000,overlap_full
320316411,2,1.0000000000,overlap_full
320316302,2,1.0000000000,overlap_full
320317540,2,1.0000000000,overlap_full
320318230,2,1.0000000000,overlap_full
320316300,2,1.0000000000,overlap_full
320316400,2,1.0000000000,overlap_full
320314028,2,1.0000000000,overlap_full
320317416,2,1.0000000000,overlap_full
320318111,2,1.0000000000,overlap_full
320319106,2,1.0000000000,overlap_full
320317509,2,1.0000000000,overlap_full
320317531,2,1.0000000000,overlap_full
320319521,2,1.0000000000,overlap_full
320317422,2,1.0000000000,overlap_full
320319404,2,1.0000000000,overlap_full
320316505,2,1.0000000000,overlap_full
320316509,2,1.0000000000,overlap_full
320312000,2,1.0000000000,overlap_full
320311036,2,1.0000000000,overlap_full
320311037,2,1.0000000000,overlap_full
320311019,2,1.0000000000,overlap_full
320315056,2,1.0000000000,overlap_full
320311039,2,1.0000000000,overlap_full
320315057,2,1.0000000000,overlap_full
320313014,2,1.0000000000,overlap_full
320314029,2,1.0000000000,overlap_full
320317411,2,1.0000000000,overlap_full
320319414,2,1.0000000000,overlap_full
320319415,2,1.0000000000,overlap_full
320319405,2,1.0000000000,overlap_full
320314045,2,1.0000000000,overlap_full
320314019,2,1.0000000000,overlap_full
320318119,2,1.0000000000,overlap_full
320318112,2,1.0000000000,overlap_full
320318121,2,1.0000000000,overlap_full
320318255,2,1.0000000000,overlap_full
320316402,2,1.0000000000,overlap_full
320317433,2,1.0000000000,overlap_full
320316304,2,1.0000000000,overlap_full
320316313,2,1.0000000000,overlap_full
320314046,2,1.0000000000,overlap_full
320312053,2,1.0000000000,overlap_full
320319211,2,1.0000000000,overlap_full
320317310,2,1.0000000000,overlap_full
320319300,2,1.0000000000,overlap_full
320315052,2,1.0000000000,overlap_full
320315050,2,1.0000000000,overlap_full
320315049,2,1.0000000000,overlap_full
320318503,2,1.0000000000,overlap_full
320318502,2,1.0000000000,overlap_full
320318129,2,1.0000000000,overlap_full
320318211,2,1.0000000000,overlap_full
320318258,2,1.0000000000,overlap_full
320318257,2,1.0000000000,overlap_full
320318206,2,1.0000000000,overlap_full
320318239,2,1.0000000000,overlap_full
320319241,2,1.0000000000,overlap_full
320317430,2,1.0000000000,overlap_full
320317427,2,1.0000000000,overlap_full
320317567,2,1.0000000000,overlap_full
320319119,2,1.0000000000,overlap_full
320315023,2,1.0000000000,overlap_full
320319530,2,1.0000000000,overlap_full
320318287,2,1.0000000000,overlap_full
320317428,2,1.0000000000,overlap_full
320319121,2,1.0000000000,overlap_full
320319538,2,1.0000000000,overlap_full
320319229,2,1.0000000000,overlap_full
320319420,2,1.0000000000,overlap_full
320319421,2,1.0000000000,overlap_full
320319423,2,1.0000000000,overlap_full
320319424,2,1.0000000000,overlap_full
320319422,2,1.0000000000,overlap_full
320319425,2,1.0000000000,overlap_full
320316316,2,1.0000000000,overlap_full
320315032,2,1.0000000000,overlap_full
320312026,2,1.0000000000,overlap_full
320319202,2,1.0000000000,overlap_full
320318216,2,1.0000000000,overlap_full
320311012,2,1.0000000000,overlap_full
320318101,2,1.0000000000,overlap_full
320318124,2,1.0000000000,overlap_full
320312030,2,1.0000000000,overlap_full
320313016,2,1.0000000000,overlap_full
320312025,2,1.0000000000,overlap_full
320319214,2,1.0000000000,overlap_full
320312050,2,1.0000000000,overlap_full
320313033,2,1.0000000000,overlap_full
320319208,2,1.0000000000,overlap_full
320319200,2,1.0000000000,overlap_full
320313038,2,1.0000000000,overlap_full
320312045,2,1.0000000000,overlap_full
320314016,2,1.0000000000,overlap_full
320317557,2,1.0000000000,overlap_full
320315018,2,1.0000000000,overlap_full
320311045,2,1.0000000000,overlap_full
320311057,2,1.0000000000,overlap_full
320316511,2,1.0000000000,overlap_full
320314048,2,1.0000000000,overlap_full
320314031,2,1.0000000000,overlap_full
320314026,2,1.0000000000,overlap_full
320317535,2,1.0000000000,overlap_full
320316103,2,1.0000000000,overlap_full
320312031,2,1.0000000000,overlap_full
320318220,2,1.0000000000,overlap_full
320318231,2,1.0000000000,overlap_full
320318245,2,1.0000000000,overlap_full
320318223,2,1.0000000000,overlap_full
320316504,2,1.0000000000,overlap_full
320316211,2,1.0000000000,overlap_full
320316109,2,1.0000000000,overlap_full
320316105,2,1.0000000000,overlap_full
320316106,2,1.0000000000,overlap_full
320319407,2,1.0000000000,overlap_full
320319518,2,1.0000000000,overlap_full
320317421,2,1.0000000000,overlap_full
320311016,2,1.0000000000,overlap_full
320311043,2,1.0000000000,overlap_full
320311010,2,1.0000000000,overlap_full
320312040,2,1.0000000000,overlap_full
320312013,2,1.0000000000,overlap_full
320311009,2,1.0000000000,overlap_full
320319406,2,1.0000000000,overlap_full
320319408,2,1.0000000000,overlap_full
320317413,2,1.0000000000,overlap_full
320317417,2,1.0000000000,overlap_full
320316301,2,1.0000000000,overlap_full
320316308,2,1.0000000000,overlap_full
320316314,2,1.0000000000,overlap_full
320316303,2,1.0000000000,overlap_full
320316306,2,1.0000000000,overlap_full
320316112,2,1.0000000000,overlap_full
320319301,2,1.0000000000,overlap_full
320314021,2,1.0000000000,overlap_full
320314011,2,1.0000000000,overlap_full
320314010,2,1.0000000000,overlap_full
320314008,2,1.0000000000,overlap_full
320317510,2,1.0000000000,overlap_full
320311053,2,1.0000000000,overlap_full
320318500,2,1.0000000000,overlap_full
320311040,2,1.0000000000,overlap_full
320318501,2,1.0000000000,overlap_full
320318237,2,1.0000000000,overlap_full
320318238,2,1.0000000000,overlap_full
320318271,2,1.0000000000,overlap_full
320318207,2,1.0000000000,overlap_full
320317424,2,1.0000000000,overlap_full
320319537,2,1.0000000000,overlap_full
320319114,2,1.0000000000,overlap_full
320319231,2,1.0000000000,overlap_full
320319230,2,1.0000000000,overlap_full
320317558,2,1.0000000000,overlap_full
320317566,2,1.0000000000,overlap_full
320319305,2,1.0000000000,overlap_full
320316309,2,1.0000000000,overlap_full
320316315,2,1.0000000000,overlap_full
320319400,2,1.0000000000,overlap_full
320311018,2,1.0000000000,overlap_full
320311000,2,1.0000000000,overlap_full
320311026,2,1.0000000000,overlap_full
320311032,2,1.0000000000,overlap_full
320311038,2,1.0000000000,overlap_full
320311013,2,1.0000000000,overlap_full
320311049,2,1.0000000000,overlap_full
320311048,2,1.0000000000,overlap_full
320311050,2,1.0000000000,overlap_full
320313012,2,1.0000000000,overlap_full
320313007,2,1.0000000000,overlap_full
320313004,2,1.0000000000,overlap_full
320312005,2,1.0000000000,overlap_full
320313002,2,1.0000000000,overlap_full
320316107,2,1.0000000000,overlap_full
320318225,2,1.0000000000,overlap_full
320318200,2,1.0000000000,overlap_full
320319207,2,1.0000000000,overlap_full
320312023,2,1.0000000000,overlap_full
320319238,2,1.0000000000,overlap_full
320314037,2,1.0000000000,overlap_full
320314024,2,1.0000000000,overlap_full
320318202,2,1.0000000000,overlap_full
320317309,2,1.0000000000,overlap_full
320315022,2,1.0000000000,overlap_full
320315024,2,1.0000000000,overlap_full
320312057,2,1.0000000000,overlap_full
320312059,2,1.0000000000,overlap_full
320315007,2,1.0000000000,overlap_full
320318221,2,1.0000000000,overlap_full
320318244,2,1.0000000000,overlap_full
320318229,2,1.0000000000,overlap_full
320316506,2,1.0000000000,overlap_full
320316102,2,1.0000000000,overlap_full
320316104,2,1.0000000000,overlap_full
320318261,2,1.0000000000,overlap_full
320318262,2,1.0000000000,overlap_full
320318232,2,1.0000000000,overlap_full
320318254,2,1.0000000000,overlap_full
320319204,2,1.0000000000,overlap_full
320317409,2,1.0000000000,overlap_full
320314005,2,1.0000000000,overlap_full
320317304,2,1.0000000000,overlap_full
320317514,2,1.0000000000,overlap_full
320317504,2,1.0000000000,overlap_full
320311029,2,1.0000000000,overlap_full
320312016,2,1.0000000000,overlap_full
320318218,2,1.0000000000,overlap_full
320317407,2,1.0000000000,overlap_full
320319512,2,1.0000000000,overlap_full
320319513,2,1.0000000000,overlap_full
320317548,2,1.0000000000,overlap_full
320318120,2,1.0000000000,overlap_full
320318251,2,1.0000000000,overlap_full
320318252,2,1.0000000000,overlap_full
320319105,2,1.0000000000,overlap_full
320316407,2,1.0000000000,overlap_full
320316520,2,1.0000000000,overlap_full
320317404,2,1.0000000000,overlap_full
320316508,2,1.0000000000,overlap_full
320315035,2,1.0000000000,overlap_full
320315011,2,1.0000000000,overlap_full
320317516,2,1.0000000000,overlap_full
320175,4,1.0000000000,overlap_full
320174,4,0.9999986330,overlap_split
320174,2,0.0000013670,overlap_split
320172,4,1.0000000000,overlap_full
320173,4,1.0000000000,overlap_full
320318263,2,1.0000000000,overlap_full
320318228,2,1.0000000000,overlap_full
320318233,2,1.0000000000,overlap_full
320315053,2,1.0000000000,overlap_full
320315059,2,1.0000000000,overlap_full
320315048,2,1.0000000000,overlap_full
320315046,2,1.0000000000,overlap_full
320319534,2,1.0000000000,overlap_full
320314050,2,1.0000000000,overlap_full
320314018,2,1.0000000000,overlap_full
320071,2,1.0000000000,overlap_full
320092,4,1.0000000000,overlap_full
320091,4,1.0000000000,overlap_full
320095,4,1.0000000000,overlap_full
320094,4,1.0000000000,overlap_full
320311031,2,1.0000000000,overlap_full
320311024,2,1.0000000000,overlap_full
320311022,2,1.0000000000,overlap_full
320318213,2,1.0000000000,overlap_full
320317300,2,1.0000000000,overlap_full
320313013,2,1.0000000000,overlap_full
320312001,2,1.0000000000,overlap_full
320312003,2,1.0000000000,overlap_full
320312022,2,1.0000000000,overlap_full
320319519,2,1.0000000000,overlap_full
320312020,2,1.0000000000,overlap_full
320318217,2,1.0000000000,overlap_full
320317556,2,1.0000000000,overlap_full
320314007,2,1.0000000000,overlap_full
320317545,2,1.0000000000,overlap_full
320317527,2,1.0000000000,overlap_full
320317546,2,1.0000000000,overlap_full
320314003,2,1.0000000000,overlap_full
320319515,2,1.0000000000,overlap_full
320319304,2,1.0000000000,overlap_full
320317500,2,1.0000000000,overlap_full
320315013,2,1.0000000000,overlap_full
320311055,2,1.0000000000,overlap_full
320315036,2,1.0000000000,overlap_full
320316416,2,1.0000000000,overlap_full
320316418,2,1.0000000000,overlap_full
320319213,2,1.0000000000,overlap_full
320318235,2,1.0000000000,overlap_full
320317542,2,1.0000000000,overlap_full
32031ZZZZZZ,2,1.0000000000,overlap_full
320318104,2,1.0000000000,overlap_full
320315043,2,1.0000000000,overlap_full
320319501,2,1.0000000000,overlap_full
320317401,2,1.0000000000,overlap_full
320317402,2,1.0000000000,overlap_full
320316516,2,1.0000000000,overlap_full
320316501,2,1.0000000000,overlap_full
320317311,2,1.0000000000,overlap_full
320317301,2,1.0000000000,overlap_full
320317520,2,1.0000000000,overlap_full
320319102,2,1.0000000000,overlap_full
320318266,2,1.0000000000,overlap_full
320318256,2,1.0000000000,overlap_full
320317553,2,1.0000000000,overlap_full
320311020,2,1.0000000000,overlap_full
320311023,2,1.0000000000,overlap_full
320318102,2,1.0000000000,overlap_full
320319506,2,1.0000000000,overlap_full
320319115,2,1.0000000000,overlap_full
320318100,2,1.0000000000,overlap_full
320318270,2,1.0000000000,overlap_full
320318278,2,1.0000000000,overlap_full
320318277,2,1.0000000000,overlap_full
320318253,2,1.0000000000,overlap_full
320318215,2,1.0000000000,overlap_full
320319535,2,1.0000000000,overlap_full
320314038,2,1.0000000000,overlap_full
320315034,2,1.0000000000,overlap_full
320315019,2,1.0000000000,overlap_full
320171,4,1.0000000000,overlap_full
320072,2,1.0000000000,overlap_full
3200719,2,1.0000000000,overlap_full
320073,2,1.0000000000,overlap_full
320093,4,1.0000000000,overlap_full
320312018,2,1.0000000000,overlap_full
320318226,2,1.0000000000,overlap_full
320313020,2,1.0000000000,overlap_full
320312032,2,1.0000000000,overlap_full
320314049,2,1.0000000000,overlap_full
320313036,2,1.0000000000,overlap_full
320317528,2,1.0000000000,overlap_full
320317549,2,1.0000000000,overlap_full
320315008,2,1.0000000000,overlap_full
320316310,2,1.0000000000,overlap_full
320316405,2,1.0000000000,overlap_full
320314025,2,1.0000000000,overlap_full
320316111,2,1.0000000000,overlap_full
320318209,2,1.0000000000,overlap_full
320318210,2,1.0000000000,overlap_full
320318201,2,1.0000000000,overlap_full
320318236,2,1.0000000000,overlap_full
320318274,2,1.0000000000,overlap_full
320318250,2,1.0000000000,overlap_full
320317552,2,1.0000000000,overlap_full
320317519,2,1.0000000000,overlap_full
320317547,2,1.0000000000,overlap_full
320317408,2,1.0000000000,overlap_full
320317418,2,1.0000000000,overlap_full
320317541,2,1.0000000000,overlap_full
320316419,2,1.0000000000,overlap_full
320316500,2,1.0000000000,overlap_full
320316403,2,1.0000000000,overlap_full
320316422,2,1.0000000000,overlap_full
320318106,2,1.0000000000,overlap_full
320318125,2,1.0000000000,overlap_full
320318126,2,1.0000000000,overlap_full
320318273,2,1.0000000000,overlap_full
320314041,2,1.0000000000,overlap_full
320314017,2,1.0000000000,overlap_full
320314035,2,1.0000000000,overlap_full
320311007,2,1.0000000000,overlap_full
320311005,2,1.0000000000,overlap_full
320318103,2,1.0000000000,overlap_full
320312034,2,1.0000000000,overlap_full
320312029,2,1.0000000000,overlap_full
320318247,2,1.0000000000,overlap_full
320318208,2,1.0000000000,overlap_full
320318241,2,1.0000000000,overlap_full
320318246,2,1.0000000000,overlap_full
320312038,2,1.0000000000,overlap_full
320318243,2,1.0000000000,overlap_full
320318248,2,1.0000000000,overlap_full
320312044,2,1.0000000000,overlap_full
320319539,2,1.0000000000,overlap_full
320317565,2,1.0000000000,overlap_full
320319531,2,1.0000000000,overlap_full
320316307,2,1.0000000000,overlap_full
320317562,2,1.0000000000,overlap_full
320319532,2,1.0000000000,overlap_full
320078,2,1.0000000000,overlap_full
3200711,2,1.0000000000,overlap_full
320079,2,1.0000000000,overlap_full
320075,2,1.0000000000,overlap_full
320315000,2,1.0000000000,overlap_full
320315033,2,1.0000000000,overlap_full
320315058,2,1.0000000000,overlap_full
320317101,2,1.0000000000,overlap_full
320316113,2,1.0000000000,overlap_full
320316110,2,1.0000000000,overlap_full
320317406,2,1.0000000000,overlap_full
320316311,2,1.0000000000,overlap_full
320316108,2,1.0000000000,overlap_full
320314022,2,1.0000000000,overlap_full
320316208,2,1.0000000000,overlap_full
320318222,2,1.0000000000,overlap_full
320317506,2,1.0000000000,overlap_full
320312048,2,1.0000000000,overlap_full
320312054,2,1.0000000000,overlap_full
320312047,2,1.0000000000,overlap_full
320312058,2,1.0000000000,overlap_full
320318259,2,1.0000000000,overlap_full
320317521,2,1.0000000000,overlap_full
320319507,2,1.0000000000,overlap_full
320317536,2,1.0000000000,overlap_full
320317522,2,1.0000000000,overlap_full
320317426,2,1.0000000000,overlap_full
320316413,2,1.0000000000,overlap_full
320317403,2,1.0000000000,overlap_full
320316412,2,1.0000000000,overlap_full
320319417,2,1.0000000000,overlap_full
320316426,2,1.0000000000,overlap_full
320318212,2,1.0000000000,overlap_full
320313032,2,1.0000000000,overlap_full
320315041,2,1.0000000000,overlap_full
320315040,2,1.0000000000,overlap_full
320312027,2,1.0000000000,overlap_full
320312012,2,1.0000000000,overlap_full
320319107,2,1.0000000000,overlap_full
320319216,2,1.0000000000,overlap_full
320312052,2,1.0000000000,overlap_full
320312037,2,1.0000000000,overlap_full
320319205,2,1.0000000000,overlap_full
320318240,2,1.0000000000,overlap_full
320318260,2,1.0000000000,overlap_full
320312041,2,1.0000000000,overlap_full
320319209,2,1.0000000000,overlap_full
320317563,2,1.0000000000,overlap_full
320317564,2,1.0000000000,overlap_full
320316206,2,1.0000000000,overlap_full
320316212,2,1.0000000000,overlap_full
320315061,2,1.0000000000,overlap_full
320315060,2,1.0000000000,overlap_full
320315051,2,1.0000000000,overlap_full
320311052,2,1.0000000000,overlap_full
320315015,2,1.0000000000,overlap_full
3200715,2,1.0000000000,overlap_full
3200725,2,1.0000000000,overlap_full
3200724,2,1.0000000000,overlap_full
3200741,2,1.0000000000,overlap_full
320319210,2,1.0000000000,overlap_full
320318105,2,1.0000000000,overlap_full
320318116,2,1.0000000000,overlap_full
320319511,2,1.0000000000,overlap_full
320317523,2,1.0000000000,overlap_full
320316420,2,1.0000000000,overlap_full
320316503,2,1.0000000000,overlap_full
320317410,2,1.0000000000,overlap_full
320317503,2,1.0000000000,overlap_full
320315031,2,1.0000000000,overlap_full
320315030,2,1.0000000000,overlap_full
320317532,2,1.0000000000,overlap_full
320315045,2,1.0000000000,overlap_full
320318114,2,1.0000000000,overlap_full
320318204,2,1.0000000000,overlap_full
320319203,2,1.0000000000,overlap_full
320312035,2,1.0000000000,overlap_full
320312033,2,1.0000000000,overlap_full
320312036,2,1.0000000000,overlap_full
320312042,2,1.0000000000,overlap_full
320312055,2,1.0000000000,overlap_full
320318214,2,1.0000000000,overlap_full
320318279,2,1.0000000000,overlap_full
320318281,2,1.0000000000,overlap_full
320319215,2,1.0000000000,overlap_full
320315062,2,1.0000000000,overlap_full
320311051,2,1.0000000000,overlap_full
320318122,2,1.0000000000,overlap_full
320319122,2,1.0000000000,overlap_full
320316317,2,1.0000000000,overlap_full
320319120,2,1.0000000000,overlap_full
3200723,2,1.0000000000,overlap_full
3200726,2,1.0000000000,overlap_full
3200729,2,1.0000000000,overlap_full
3200732,2,1.0000000000,overlap_full
3200713,2,1.0000000000,overlap_full
3200712,2,1.0000000000,overlap_full
3200728,2,1.0000000000,overlap_full
3200731,2,1.0000000000,overlap_full
320077,2,1.0000000000,overlap_full
3200738,2,1.0000000000,overlap_full
320154,2,1.0000000000,overlap_full
320151,2,1.0000000000,overlap_full
320152,2,1.0000000000,overlap_full
320153,2,1.0000000000,overlap_full
320155,2,1.0000000000,overlap_full
