blkidfp00,neutral_id,alloc_weight,assign_method
320019506001216,2,1.0000000000,overlap_full
320019506001157,2,1.0000000000,overlap_full
320019506001184,2,1.0000000000,overlap_full
320019506001181,2,1.0000000000,overlap_full
320019506002019,2,1.0000000000,overlap_full
320019506001200,2,1.0000000000,overlap_full
320019502003019,2,1.0000000000,overlap_full
320019502003047,2,1.0000000000,overlap_full
320019502003189,2,1.0000000000,overlap_full
320019503007032,2,1.0000000000,overlap_full
320019503007031,2,1.0000000000,overlap_full
320019503007003,2,1.0000000000,overlap_full
320019503004029,2,1.0000000000,overlap_full
320019505002078,2,1.0000000000,overlap_full
320019501002201,2,1.0000000000,overlap_full
320019502003228,2,1.0000000000,overlap_full
320019506001010,2,1.0000000000,overlap_full
320019506001008,2,1.0000000000,overlap_full
320019506001011,2,1.0000000000,overlap_full
320019506001078,2,1.0000000000,overlap_full
320019502003074,2,1.0000000000,overlap_full
320019503006051,2,1.0000000000,overlap_full
320019506001215,2,1.0000000000,overlap_full
320019502003102,2,1.0000000000,overlap_full
320019502003154,2,1.0000000000,overlap_full
320019505002992,2,1.0000000000,overlap_full
320019505001008,2,1.0000000000,overlap_full
320019505001993,2,1.0000000000,overlap_full
320019505002049,2,1.0000000000,overlap_full
320019506001016,2,1.0000000000,overlap_full
320019506001020,2,1.0000000000,overlap_full
320019506001021,2,1.0000000000,overlap_full
320019501001570,2,1.0000000000,overlap_full
320019501001568,2,1.0000000000,overlap_full
320019501001561,2,1.0000000000,overlap_full
320019506001049,2,1.0000000000,overlap_full
320019506001999,2,1.0000000000,overlap_full
320019506001087,2,1.0000000000,overlap_full
320019501001577,2,1.0000000000,overlap_full
320019506001998,2,1.0000000000,overlap_full
320019501001581,2,1.0000000000,overlap_full
320019506001042,2,1.0000000000,overlap_full
320019501002046,2,1.0000000000,overlap_full
320019502003076,2,1.0000000000,overlap_full
320019502003078,2,1.0000000000,overlap_full
320019506001171,2,1.0000000000,overlap_full
320019502003073,2,1.0000000000,overlap_full
320019506001136,2,1.0000000000,overlap_full
320019502003214,2,1.0000000000,overlap_full
320019502003225,2,1.0000000000,overlap_full
320019502003230,2,1.0000000000,overlap_full
320019501002158,2,1.0000000000,overlap_full
320019501002161,2,1.0000000000,overlap_full
320019501002162,2,1.0000000000,overlap_full
320019501001249,2,1.0000000000,overlap_full
320019501001257,2,1.0000000000,overlap_full
320019501001247,2,1.0000000000,overlap_full
320019501001240,2,1.0000000000,overlap_full
320019501001599,2,1.0000000000,overlap_full
320019501001531,2,1.0000000000,overlap_full
320019501001407,2,1.0000000000,overlap_full
320019501001311,2,1.0000000000,overlap_full
320019501001982,2,1.0000000000,overlap_full
320019501001197,2,1.0000000000,overlap_full
320019501001412,2,1.0000000000,overlap_full
320019501001605,2,1.0000000000,overlap_full
320019501001536,2,1.0000000000,overlap_full
320019505002057,2,1.0000000000,overlap_full
320019505001022,2,1.0000000000,overlap_full
320019505001026,2,1.0000000000,overlap_full
320019506001199,2,1.0000000000,overlap_full
320019501002030,2,1.0000000000,overlap_full
320019502003069,2,1.0000000000,overlap_full
320019502003092,2,1.0000000000,overlap_full
320019502003090,2,1.0000000000,overlap_full
320019506002058,2,1.0000000000,overlap_full
320019505002091,2,1.0000000000,overlap_full
320019503002002,2,1.0000000000,overlap_full
320019503006009,2,1.0000000000,overlap_full
320019501002015,2,1.0000000000,overlap_full
320019503006018,2,1.0000000000,overlap_full
320019503001001,2,1.0000000000,overlap_full
320019503001003,2,1.0000000000,overlap_full
320019503001002,2,1.0000000000,overlap_full
320019506001164,2,1.0000000000,overlap_full
320019502002081,2,1.0000000000,overlap_full
320019502003008,2,1.0000000000,overlap_full
320019501002198,2,1.0000000000,overlap_full
320019502003072,2,1.0000000000,overlap_full
320019502003009,2,1.0000000000,overlap_full
320019502001012,2,1.0000000000,overlap_full
320019502001092,2,1.0000000000,overlap_full
320019502003055,2,1.0000000000,overlap_full
320019505002088,2,1.0000000000,overlap_full
320019506002049,2,1.0000000000,overlap_full
320019506002066,2,1.0000000000,overlap_full
320019505002086,2,1.0000000000,overlap_full
320019501001173,2,1.0000000000,overlap_full
320019501001993,2,1.0000000000,overlap_full
320019501001585,2,1.0000000000,overlap_full
320019501001537,2,1.0000000000,overlap_full
320019501001234,2,1.0000000000,overlap_full
320019501001235,2,1.0000000000,overlap_full
320019501001182,2,1.0000000000,overlap_full
320019501001203,2,1.0000000000,overlap_full
320019503007059,2,1.0000000000,overlap_full
320019503007057,2,1.0000000000,overlap_full
320019503006042,2,1.0000000000,overlap_full
320019501001507,2,1.0000000000,overlap_full
320019501002027,2,1.0000000000,overlap_full
320019501002211,2,1.0000000000,overlap_full
320019502003105,2,1.0000000000,overlap_full
320019502003106,2,1.0000000000,overlap_full
320019505001044,2,1.0000000000,overlap_full
320019505002043,2,1.0000000000,overlap_full
320019505001994,2,1.0000000000,overlap_full
320019506002050,2,1.0000000000,overlap_full
320019502003041,2,1.0000000000,overlap_full
320019502003040,2,1.0000000000,overlap_full
320019502001000,2,1.0000000000,overlap_full
320019502001007,2,1.0000000000,overlap_full
320019502001083,2,1.0000000000,overlap_full
320019502001084,2,1.0000000000,overlap_full
320019502003217,2,1.0000000000,overlap_full
320019503006020,2,1.0000000000,overlap_full
320019502003232,2,1.0000000000,overlap_full
320019506001038,2,1.0000000000,overlap_full
320019506001063,2,1.0000000000,overlap_full
320019506001007,2,1.0000000000,overlap_full
320019501001352,2,1.0000000000,overlap_full
320019501001548,2,1.0000000000,overlap_full
320019501001254,2,1.0000000000,overlap_full
320019501001243,2,1.0000000000,overlap_full
320019501001192,2,1.0000000000,overlap_full
320019501001527,2,1.0000000000,overlap_full
320019501001532,2,1.0000000000,overlap_full
320019501001983,2,1.0000000000,overlap_full
320019501001313,2,1.0000000000,overlap_full
320019501001990,2,1.0000000000,overlap_full
320019502003103,2,1.0000000000,overlap_full
320019505001074,2,1.0000000000,overlap_full
320019505002994,2,1.0000000000,overlap_full
320019505002993,2,1.0000000000,overlap_full
320019505002026,2,1.0000000000,overlap_full
320019505001087,2,1.0000000000,overlap_full
320019505001011,2,1.0000000000,overlap_full
320019505001029,2,1.0000000000,overlap_full
320019505001027,2,1.0000000000,overlap_full
320019505002081,2,1.0000000000,overlap_full
320019402001031,2,1.0000000000,overlap_full
320019402001029,2,0.9992481567,overlap_split
320019402001029,4,0.0007518433,overlap_split
320019505001017,2,1.0000000000,overlap_full
320019502003044,2,1.0000000000,overlap_full
320019502001190,2,1.0000000000,overlap_full
320019502003147,2,1.0000000000,overlap_full
320019501002098,2,1.0000000000,overlap_full
320019501002077,2,1.0000000000,overlap_full
320019502003243,2,1.0000000000,overlap_full
320019502003235,2,1.0000000000,overlap_full
320019502003234,2,1.0000000000,overlap_full
320019501002184,2,1.0000000000,overlap_full
320019501002149,2,1.0000000000,overlap_full
320019502003222,2,1.0000000000,overlap_full
320019501002081,2,1.0000000000,overlap_full
320019501002097,2,1.0000000000,overlap_full
320019501002106,2,1.0000000000,overlap_full
320019506001079,2,1.0000000000,overlap_full
320019506001084,2,1.0000000000,overlap_full
320019506001108,2,1.0000000000,overlap_full
320019501001996,2,1.0000000000,overlap_full
320019501001416,2,1.0000000000,overlap_full
320019506001035,2,1.0000000000,overlap_full
320019506001060,2,1.0000000000,overlap_full
320019506001070,2,1.0000000000,overlap_full
320019506001068,2,1.0000000000,overlap_full
320019505002056,2,1.0000000000,overlap_full
320019502003081,2,1.0000000000,overlap_full
320019505002087,2,1.0000000000,overlap_full
320019503007062,2,1.0000000000,overlap_full
320019505001031,2,1.0000000000,overlap_full
320019505001036,2,1.0000000000,overlap_full
320019505001069,2,1.0000000000,overlap_full
320019505001068,2,1.0000000000,overlap_full
320019505001997,2,1.0000000000,overlap_full
320019503006016,2,1.0000000000,overlap_full
320019502001195,2,1.0000000000,overlap_full
320019506001041,2,1.0000000000,overlap_full
320019506001029,2,1.0000000000,overlap_full
320019506001062,2,1.0000000000,overlap_full
320019506001066,2,1.0000000000,overlap_full
320019506001052,2,1.0000000000,overlap_full
320019501002171,2,1.0000000000,overlap_full
320019501002172,2,1.0000000000,overlap_full
320019402001014,2,1.0000000000,overlap_full
320019501002155,2,1.0000000000,overlap_full
320019506001143,2,1.0000000000,overlap_full
320019506001155,2,1.0000000000,overlap_full
320019506001209,2,1.0000000000,overlap_full
320019503001025,2,1.0000000000,overlap_full
320019506002076,2,1.0000000000,overlap_full
320019506001191,2,1.0000000000,overlap_full
320019502002029,2,1.0000000000,overlap_full
320019501001530,2,1.0000000000,overlap_full
320019501001238,2,1.0000000000,overlap_full
320019501001207,2,1.0000000000,overlap_full
320019501001205,2,1.0000000000,overlap_full
320019501001208,2,1.0000000000,overlap_full
320019501001178,2,1.0000000000,overlap_full
320019501001213,2,1.0000000000,overlap_full
320019501001355,2,1.0000000000,overlap_full
320019501001343,2,1.0000000000,overlap_full
320019501001373,2,1.0000000000,overlap_full
320019501001391,2,1.0000000000,overlap_full
320019501001303,2,1.0000000000,overlap_full
320019402001023,2,1.0000000000,overlap_full
320019402001024,2,1.0000000000,overlap_full
320019505001033,2,1.0000000000,overlap_full
320019505001018,2,1.0000000000,overlap_full
320019501001482,2,1.0000000000,overlap_full
320019505001061,2,1.0000000000,overlap_full
320019501002110,2,1.0000000000,overlap_full
320019505002100,2,1.0000000000,overlap_full
320019505002105,2,1.0000000000,overlap_full
320019505002124,2,1.0000000000,overlap_full
320019505002110,2,1.0000000000,overlap_full
320019505001049,2,1.0000000000,overlap_full
320019505002106,2,1.0000000000,overlap_full
320019506002084,2,1.0000000000,overlap_full
320019503001054,2,1.0000000000,overlap_full
320019503002012,2,1.0000000000,overlap_full
320019503003006,2,1.0000000000,overlap_full
320019503003004,2,1.0000000000,overlap_full
320019503005002,2,1.0000000000,overlap_full
320019501002112,2,1.0000000000,overlap_full
320019501002116,2,1.0000000000,overlap_full
320019501002137,2,1.0000000000,overlap_full
320019501002125,2,1.0000000000,overlap_full
320019501002178,2,1.0000000000,overlap_full
320019505002016,2,1.0000000000,overlap_full
320019501001206,2,1.0000000000,overlap_full
320019501001215,2,1.0000000000,overlap_full
320019501001364,2,1.0000000000,overlap_full
320019501001377,2,1.0000000000,overlap_full
320019501001376,2,1.0000000000,overlap_full
320019501001229,2,1.0000000000,overlap_full
320019501001384,2,1.0000000000,overlap_full
320019501001402,2,1.0000000000,overlap_full
320019501001367,2,1.0000000000,overlap_full
320019501001978,2,1.0000000000,overlap_full
320019502002030,2,1.0000000000,overlap_full
320019506002055,2,1.0000000000,overlap_full
320019506002026,2,1.0000000000,overlap_full
320019503007018,2,1.0000000000,overlap_full
320019503001048,2,1.0000000000,overlap_full
320019503007051,2,1.0000000000,overlap_full
320019503006047,2,1.0000000000,overlap_full
320019402001019,2,1.0000000000,overlap_full
320019402001028,2,0.9996704716,overlap_split
320019402001028,4,0.0003295284,overlap_split
320019402001027,2,1.0000000000,overlap_full
320019505001024,2,1.0000000000,overlap_full
320019503006002,2,1.0000000000,overlap_full
320019506001116,2,1.0000000000,overlap_full
320019503007064,2,1.0000000000,overlap_full
320019501002148,2,1.0000000000,overlap_full
320019501002151,2,1.0000000000,overlap_full
320019501002190,2,1.0000000000,overlap_full
320019501002139,2,1.0000000000,overlap_full
320019501002146,2,1.0000000000,overlap_full
320019501002070,2,1.0000000000,overlap_full
320019501002091,2,1.0000000000,overlap_full
320019501002024,2,1.0000000000,overlap_full
320019402001010,2,1.0000000000,overlap_full
320019506001077,2,1.0000000000,overlap_full
320019501001196,2,1.0000000000,overlap_full
320019501001185,2,1.0000000000,overlap_full
320019501001171,2,1.0000000000,overlap_full
320019501001170,2,1.0000000000,overlap_full
320019501001168,2,1.0000000000,overlap_full
320019501001153,2,1.0000000000,overlap_full
320019501001159,2,1.0000000000,overlap_full
320019501001177,2,1.0000000000,overlap_full
320019505001023,2,1.0000000000,overlap_full
320019505001028,2,1.0000000000,overlap_full
320019506001121,2,1.0000000000,overlap_full
320019501001485,2,1.0000000000,overlap_full
320019501001484,2,1.0000000000,overlap_full
320019505002117,2,1.0000000000,overlap_full
320019505001051,2,1.0000000000,overlap_full
320019502002063,2,1.0000000000,overlap_full
320019505002990,2,1.0000000000,overlap_full
320019505002112,2,1.0000000000,overlap_full
320019505002116,2,1.0000000000,overlap_full
320019501001516,2,1.0000000000,overlap_full
320019501001470,2,1.0000000000,overlap_full
320019502002023,2,1.0000000000,overlap_full
320019501001508,2,1.0000000000,overlap_full
320019501002067,2,1.0000000000,overlap_full
320019501001506,2,1.0000000000,overlap_full
320019505001053,2,1.0000000000,overlap_full
320019501001491,2,1.0000000000,overlap_full
320019506001194,2,1.0000000000,overlap_full
320019402001002,2,1.0000000000,overlap_full
320019506002042,2,1.0000000000,overlap_full
320019506002043,2,1.0000000000,overlap_full
320019502003194,2,1.0000000000,overlap_full
320019502003201,2,1.0000000000,overlap_full
320019506001053,2,1.0000000000,overlap_full
320019506001023,2,1.0000000000,overlap_full
320019501001007,2,1.0000000000,overlap_full
320019501001188,2,1.0000000000,overlap_full
320019501001012,2,1.0000000000,overlap_full
320019501001015,2,1.0000000000,overlap_full
320019501001209,2,1.0000000000,overlap_full
320019501001539,2,1.0000000000,overlap_full
320019501001328,2,1.0000000000,overlap_full
320019501001317,2,1.0000000000,overlap_full
320019501001287,2,1.0000000000,overlap_full
320019505001054,2,1.0000000000,overlap_full
320019501001490,2,1.0000000000,overlap_full
320019501001489,2,1.0000000000,overlap_full
320019501001517,2,1.0000000000,overlap_full
320019501002202,2,1.0000000000,overlap_full
320019501001498,2,1.0000000000,overlap_full
320019502003206,2,1.0000000000,overlap_full
320019501001278,2,1.0000000000,overlap_full
320019504001009,2,1.0000000000,overlap_full
320019506001054,2,1.0000000000,overlap_full
320019506001045,2,1.0000000000,overlap_full
320019506001018,2,1.0000000000,overlap_full
320019506001025,2,1.0000000000,overlap_full
320019506001013,2,1.0000000000,overlap_full
320019506001014,2,1.0000000000,overlap_full
320019501001349,2,1.0000000000,overlap_full
320019501001013,2,1.0000000000,overlap_full
320019502002075,2,1.0000000000,overlap_full
320019503001045,2,1.0000000000,overlap_full
320019503001051,2,1.0000000000,overlap_full
320019502002064,2,1.0000000000,overlap_full
320019506001146,2,1.0000000000,overlap_full
320019506001150,2,1.0000000000,overlap_full
320019506002032,2,1.0000000000,overlap_full
320019505002072,2,1.0000000000,overlap_full
320019502003198,2,1.0000000000,overlap_full
320019506002090,2,1.0000000000,overlap_full
320019501001326,2,1.0000000000,overlap_full
320019501001618,2,1.0000000000,overlap_full
320019501001329,2,1.0000000000,overlap_full
320019501001595,2,1.0000000000,overlap_full
320019501001596,2,1.0000000000,overlap_full
320019501001260,2,1.0000000000,overlap_full
320019501001259,2,1.0000000000,overlap_full
320019501001617,2,1.0000000000,overlap_full
320019501001140,2,1.0000000000,overlap_full
320019501001143,2,1.0000000000,overlap_full
320019505001058,2,1.0000000000,overlap_full
320019501002056,2,1.0000000000,overlap_full
320019501002065,2,1.0000000000,overlap_full
320019501002020,2,1.0000000000,overlap_full
320019504001000,2,1.0000000000,overlap_full
320019502001123,2,1.0000000000,overlap_full
320019501001974,2,1.0000000000,overlap_full
320019502003155,2,1.0000000000,overlap_full
320019502002059,2,1.0000000000,overlap_full
320019506002063,2,1.0000000000,overlap_full
320019506001114,2,1.0000000000,overlap_full
320019502001026,2,1.0000000000,overlap_full
320019502001024,2,1.0000000000,overlap_full
320019506001129,2,1.0000000000,overlap_full
320019506001130,2,1.0000000000,overlap_full
320019506001124,2,1.0000000000,overlap_full
320019505002006,2,1.0000000000,overlap_full
320019505002998,2,1.0000000000,overlap_full
320019505002023,2,1.0000000000,overlap_full
320019503005000,2,1.0000000000,overlap_full
320019503004006,2,1.0000000000,overlap_full
320019502002045,2,1.0000000000,overlap_full
320019503003008,2,1.0000000000,overlap_full
320019503005021,2,1.0000000000,overlap_full
320019503004018,2,1.0000000000,overlap_full
320019503005027,2,1.0000000000,overlap_full
320019503004021,2,1.0000000000,overlap_full
320019502002057,2,1.0000000000,overlap_full
320019501001362,2,1.0000000000,overlap_full
320019501001335,2,1.0000000000,overlap_full
320019501001337,2,1.0000000000,overlap_full
320019501001398,2,1.0000000000,overlap_full
320019501001138,2,1.0000000000,overlap_full
320019501001125,2,1.0000000000,overlap_full
320019501001610,2,1.0000000000,overlap_full
320019501001612,2,1.0000000000,overlap_full
320019501001122,2,1.0000000000,overlap_full
320019501001614,2,1.0000000000,overlap_full
320019501001987,2,1.0000000000,overlap_full
320019501001395,2,1.0000000000,overlap_full
320019505001057,2,1.0000000000,overlap_full
320019505002101,2,1.0000000000,overlap_full
320019505002118,2,1.0000000000,overlap_full
320019501001492,2,1.0000000000,overlap_full
320019501001486,2,1.0000000000,overlap_full
320019501001473,2,1.0000000000,overlap_full
320019505002121,2,1.0000000000,overlap_full
320019501001976,2,1.0000000000,overlap_full
320019501002058,2,1.0000000000,overlap_full
320019501001471,2,1.0000000000,overlap_full
320019501002052,2,1.0000000000,overlap_full
320019501002012,2,1.0000000000,overlap_full
320019502002042,2,1.0000000000,overlap_full
320019506002091,2,1.0000000000,overlap_full
320019502003052,2,1.0000000000,overlap_full
320019506002073,2,1.0000000000,overlap_full
320019506001196,2,1.0000000000,overlap_full
320019506002080,2,1.0000000000,overlap_full
320019502002041,2,1.0000000000,overlap_full
320019503001047,2,1.0000000000,overlap_full
320019503001032,2,1.0000000000,overlap_full
320019503001035,2,1.0000000000,overlap_full
320019503001053,2,1.0000000000,overlap_full
320019503001042,2,1.0000000000,overlap_full
320019501002115,2,1.0000000000,overlap_full
320019501002124,2,1.0000000000,overlap_full
320019501002180,2,1.0000000000,overlap_full
320019501002145,2,1.0000000000,overlap_full
320019501001172,2,1.0000000000,overlap_full
320019501001174,2,1.0000000000,overlap_full
320019501001583,2,1.0000000000,overlap_full
320019501001591,2,1.0000000000,overlap_full
320019501001606,2,1.0000000000,overlap_full
320019501001186,2,1.0000000000,overlap_full
320019501001183,2,1.0000000000,overlap_full
320019505001062,2,1.0000000000,overlap_full
320019501001500,2,1.0000000000,overlap_full
320019505001046,2,1.0000000000,overlap_full
320019501001501,2,1.0000000000,overlap_full
320019502003135,2,1.0000000000,overlap_full
320019502002026,2,1.0000000000,overlap_full
320019506001126,2,1.0000000000,overlap_full
320019502001042,2,1.0000000000,overlap_full
320019506001071,2,1.0000000000,overlap_full
320019506001125,2,1.0000000000,overlap_full
320019502001034,2,1.0000000000,overlap_full
320019502003058,2,1.0000000000,overlap_full
320019505002079,2,1.0000000000,overlap_full
320019503002003,2,1.0000000000,overlap_full
320019505002108,2,1.0000000000,overlap_full
320019506002085,2,1.0000000000,overlap_full
320019503001031,2,1.0000000000,overlap_full
320019503001043,2,1.0000000000,overlap_full
320019503001038,2,1.0000000000,overlap_full
320019503007011,2,1.0000000000,overlap_full
320019503003003,2,1.0000000000,overlap_full
320019503003001,2,1.0000000000,overlap_full
320019505002096,2,1.0000000000,overlap_full
320019501002093,2,1.0000000000,overlap_full
320019501002142,2,1.0000000000,overlap_full
320019501002143,2,1.0000000000,overlap_full
320019505002034,2,1.0000000000,overlap_full
320019501001169,2,1.0000000000,overlap_full
320019501001157,2,1.0000000000,overlap_full
320019501001414,2,1.0000000000,overlap_full
320019501001165,2,1.0000000000,overlap_full
320019501001584,2,1.0000000000,overlap_full
320019501001529,2,1.0000000000,overlap_full
320019501001194,2,1.0000000000,overlap_full
320019501001155,2,1.0000000000,overlap_full
320019501001179,2,1.0000000000,overlap_full
320019501001217,2,1.0000000000,overlap_full
320019501001401,2,1.0000000000,overlap_full
320019501002021,2,1.0000000000,overlap_full
320019501002055,2,1.0000000000,overlap_full
320019501002037,2,1.0000000000,overlap_full
320019501002007,2,1.0000000000,overlap_full
320019501002006,2,1.0000000000,overlap_full
320019505002114,2,1.0000000000,overlap_full
320019501001975,2,1.0000000000,overlap_full
320019505002099,2,1.0000000000,overlap_full
320019505002122,2,1.0000000000,overlap_full
320019502003219,2,1.0000000000,overlap_full
320019501001499,2,1.0000000000,overlap_full
320019505001048,2,1.0000000000,overlap_full
320019501001541,2,1.0000000000,overlap_full
320019501001239,2,1.0000000000,overlap_full
320019501001245,2,1.0000000000,overlap_full
320019501001309,2,1.0000000000,overlap_full
320019501001318,2,1.0000000000,overlap_full
320019501001327,2,1.0000000000,overlap_full
320019501001991,2,1.0000000000,overlap_full
320019501001160,2,1.0000000000,overlap_full
320019501001166,2,1.0000000000,overlap_full
320019501001176,2,1.0000000000,overlap_full
320019501001150,2,1.0000000000,overlap_full
320019506001158,2,1.0000000000,overlap_full
320019505001007,2,1.0000000000,overlap_full
320019505002058,2,1.0000000000,overlap_full
320019505001075,2,1.0000000000,overlap_full
320019502002047,2,1.0000000000,overlap_full
320019502002024,2,1.0000000000,overlap_full
320019502002019,2,1.0000000000,overlap_full
320019502002020,2,1.0000000000,overlap_full
320019502002085,2,1.0000000000,overlap_full
320019501002034,2,1.0000000000,overlap_full
320019501001421,2,1.0000000000,overlap_full
320019501001430,2,1.0000000000,overlap_full
320019501001427,2,1.0000000000,overlap_full
320019501001435,2,1.0000000000,overlap_full
320019501001438,2,1.0000000000,overlap_full
320019501001439,2,1.0000000000,overlap_full
320019501001264,2,1.0000000000,overlap_full
320019501001454,2,1.0000000000,overlap_full
320019502001030,2,1.0000000000,overlap_full
320019506001131,2,1.0000000000,overlap_full
320019502001036,2,1.0000000000,overlap_full
320019505002054,2,1.0000000000,overlap_full
320019502001197,2,1.0000000000,overlap_full
320019502001141,2,1.0000000000,overlap_full
320019502001062,2,1.0000000000,overlap_full
320019502001061,2,1.0000000000,overlap_full
320019502001118,2,1.0000000000,overlap_full
320019502003167,2,1.0000000000,overlap_full
320019502001150,2,1.0000000000,overlap_full
320019502001125,2,1.0000000000,overlap_full
320019503007045,2,1.0000000000,overlap_full
320019503007000,2,1.0000000000,overlap_full
320019502002054,2,1.0000000000,overlap_full
320019503007040,2,1.0000000000,overlap_full
320019503004027,2,1.0000000000,overlap_full
320019503007063,2,1.0000000000,overlap_full
320019502003013,2,1.0000000000,overlap_full
320019502003010,2,1.0000000000,overlap_full
320019501002203,2,1.0000000000,overlap_full
320019502003063,2,1.0000000000,overlap_full
320019502003088,2,1.0000000000,overlap_full
320019501001980,2,1.0000000000,overlap_full
320019501001988,2,1.0000000000,overlap_full
320019501001338,2,1.0000000000,overlap_full
320019501001523,2,1.0000000000,overlap_full
320019501001276,2,1.0000000000,overlap_full
320019501001464,2,1.0000000000,overlap_full
320019501001616,2,1.0000000000,overlap_full
320019501001128,2,1.0000000000,overlap_full
320019501001064,2,1.0000000000,overlap_full
320019503001013,2,1.0000000000,overlap_full
320019501002025,2,1.0000000000,overlap_full
320019502003271,2,1.0000000000,overlap_full
320019502003256,2,1.0000000000,overlap_full
320019502003268,2,1.0000000000,overlap_full
320019503007021,2,1.0000000000,overlap_full
320019503007017,2,1.0000000000,overlap_full
320019502001055,2,1.0000000000,overlap_full
320019506001112,2,1.0000000000,overlap_full
320019506001123,2,1.0000000000,overlap_full
320019501001476,2,1.0000000000,overlap_full
320019502002001,2,1.0000000000,overlap_full
320019501001496,2,1.0000000000,overlap_full
320019501002189,2,1.0000000000,overlap_full
320019501002089,2,1.0000000000,overlap_full
