blkidfp00,district_id,assign_method
320019503001001,02,centroid
320019503001003,02,centroid
320019503001002,02,centroid
320019506001164,02,centroid
320019502002081,02,centroid
320019502003008,02,centroid
320019501002198,02,centroid
320019502003072,02,centroid
320019502003009,02,centroid
320019502001012,02,centroid
320019502001092,02,centroid
320019502003055,02,centroid
320019505002088,02,centroid
320019506002049,02,centroid
320019506002066,02,centroid
320019505002086,02,centroid
320019501001173,02,centroid
320019501001993,02,centroid
320019501001585,02,centroid
320019501001537,02,centroid
320019501001234,02,centroid
320019501001235,02,centroid
320019501001182,02,centroid
320019501001203,02,centroid
320019503007059,02,centroid
320019503007057,02,centroid
320019503006042,02,centroid
320019501001507,02,centroid
320019501002027,02,centroid
320019501002211,02,centroid
320019502003105,02,centroid
320019502003106,02,centroid
320019505001044,02,centroid
320019505002043,02,centroid
320019505001994,02,centroid
320019506002050,02,centroid
320019502003041,02,centroid
320019502003040,02,centroid
320019502001000,02,centroid
320019502001007,02,centroid
320019502001083,02,centroid
320019502001084,02,centroid
320019502003217,02,centroid
320019503006020,02,centroid
320019502003232,02,centroid
320019506001038,02,centroid
320019506001063,02,centroid
320019506001007,02,centroid
320019501001352,02,centroid
320019501001548,02,centroid
320019501001254,02,centroid
320019501001243,02,centroid
320019501001192,02,centroid
320019501001527,02,centroid
320019501001532,02,centroid
320019501001983,02,centroid
320019501001313,02,centroid
320019501001990,02,centroid
320019502003103,02,centroid
320019505001074,02,centroid
320019505002994,02,centroid
320019505002993,02,centroid
320019505002026,02,centroid
320019505001087,02,centroid
320019505001011,02,centroid
320019505001029,02,centroid
320019505001027,02,centroid
320019505002081,02,centroid
320019402001031,04,centroid
320019402001029,04,centroid
320019505001017,02,centroid
320019502003044,02,centroid
320019502001190,02,centroid
320019502003147,02,centroid
320019501002098,02,centroid
320019501002077,02,centroid
320019502003243,02,centroid
320019502003235,02,centroid
320019502003234,02,centroid
320019501002184,02,centroid
320019501002149,02,centroid
320019502003222,02,centroid
320019501002081,02,centroid
320019501002097,02,centroid
320019501002106,02,centroid
320019506001079,02,centroid
320019506001084,02,centroid
320019506001108,02,centroid
320019501001996,02,centroid
320019501001416,02,centroid
320019506001035,02,centroid
320019506001060,02,centroid
320019506001070,02,centroid
320019506001068,02,centroid
320019505002056,02,centroid
320019502003081,02,centroid
320019505002087,02,centroid
320019503007062,02,centroid
320019505001031,02,centroid
320019505001036,02,centroid
320019505001069,02,centroid
320019505001068,02,centroid
320019505001997,02,centroid
320019503006016,02,centroid
320019502001195,02,centroid
320019506001041,02,centroid
320019506001029,02,centroid
320019506001062,02,centroid
320019506001066,02,centroid
320019506001052,02,centroid
320019501002171,02,centroid
320019501002172,02,centroid
320019402001014,04,centroid
320019501002155,02,centroid
320019506001143,02,centroid
320019506001155,02,centroid
320019506001209,02,centroid
320019503001025,02,centroid
320019506002076,02,centroid
320019506001191,02,centroid
320019502002029,02,centroid
320019501001530,02,centroid
320019501001238,02,centroid
320019501001207,02,centroid
320019501001205,02,centroid
320019501001208,02,centroid
320019501001178,02,centroid
320019501001213,02,centroid
320019501001355,02,centroid
320019501001343,02,centroid
320019501001373,02,centroid
320019501001391,02,centroid
320019501001303,02,centroid
320019402001023,04,centroid
320019402001024,04,centroid
320019505001033,02,centroid
320019505001018,02,centroid
320019501001482,02,centroid
320019505001061,02,centroid
320019501002110,02,centroid
320019505002100,02,centroid
320019505002105,02,centroid
320019505002124,02,centroid
320019505002110,02,centroid
320019505001049,02,centroid
320019505002106,02,centroid
320019506002084,02,centroid
320019503001054,02,centroid
320019503002012,02,centroid
320019503003006,02,centroid
320019503003004,02,centroid
320019503005002,02,centroid
320019501002112,02,centroid
320019501002116,02,centroid
320019501002137,02,centroid
320019501002125,02,centroid
320019501002178,02,centroid
320019505002016,02,centroid
320019501001206,02,centroid
320019501001215,02,centroid
320019501001364,02,centroid
320019501001377,02,centroid
320019501001376,02,centroid
320019501001229,02,centroid
320019501001384,02,centroid
320019501001402,02,centroid
320019501001367,02,centroid
320019501001978,02,centroid
320019502002030,02,centroid
320019506002055,02,centroid
320019506002026,02,centroid
320019503007018,02,centroid
320019503001048,02,centroid
320019503007051,02,centroid
320019503006047,02,centroid
320019402001019,04,centroid
320019402001028,04,centroid
320019402001027,04,centroid
320019505001024,02,centroid
320019503006002,02,centroid
320019506001116,02,centroid
320019503007064,02,centroid
320019501002148,02,centroid
320019501002151,02,centroid
320019501002190,02,centroid
320019501002139,02,centroid
320019501002146,02,centroid
320019501002070,02,centroid
320019501002091,02,centroid
320019501002024,02,centroid
320019402001010,04,centroid
320019506001077,02,centroid
320019501001196,02,centroid
320019501001185,02,centroid
320019501001171,02,centroid
320019501001170,02,centroid
320019501001168,02,centroid
320019501001153,02,centroid
320019501001159,02,centroid
320019501001177,02,centroid
320019505001023,02,centroid
320019505001028,02,centroid
320019506001121,02,centroid
320019501001485,02,centroid
320019501001484,02,centroid
320019505002117,02,centroid
320019505001051,02,centroid
320019502002063,02,centroid
320019505002990,02,centroid
320019505002112,02,centroid
320019505002116,02,centroid
320019501001516,02,centroid
320019501001470,02,centroid
320019502002023,02,centroid
320019501001508,02,centroid
320019501002067,02,centroid
320019501001506,02,centroid
320019505001053,02,centroid
320019501001491,02,centroid
320019506001194,02,centroid
320019402001002,04,centroid
320019506002042,02,centroid
320019506002043,02,centroid
320019502003194,02,centroid
320019502003201,02,centroid
320019506001053,02,centroid
320019506001023,02,centroid
320019501001007,02,centroid
320019501001188,02,centroid
320019501001012,02,centroid
320019501001015,02,centroid
320019501001209,02,centroid
320019501001539,02,centroid
320019501001328,02,centroid
320019501001317,02,centroid
320019501001287,02,centroid
320019505001054,02,centroid
320019501001490,02,centroid
320019501001489,02,centroid
320019501001517,02,centroid
320019501002202,02,centroid
320019501001498,02,centroid
320019502003206,02,centroid
320019501001278,02,centroid
320019504001009,02,centroid
320019506001054,02,centroid
320019506001045,02,centroid
320019506001018,02,centroid
320019506001025,02,centroid
320019506001013,02,centroid
320019506001014,02,centroid
320019501001349,02,centroid
320019501001013,02,centroid
320019502002075,02,centroid
320019503001045,02,centroid
320019503001051,02,centroid
320019502002064,02,centroid
320019506001146,02,centroid
320019506001150,02,centroid
320019506002032,02,centroid
320019505002072,02,centroid
320019502003198,02,centroid
320019506002090,02,centroid
320019501001326,02,centroid
320019501001618,02,centroid
320019501001329,02,centroid
320019501001595,02,centroid
320019501001596,02,centroid
320019501001260,02,centroid
320019501001259,02,centroid
320019501001617,02,centroid
320019501001140,02,centroid
320019501001143,02,centroid
320019505001058,02,centroid
320019501002056,02,centroid
320019501002065,02,centroid
320019501002020,02,centroid
320019504001000,02,centroid
320019502001123,02,centroid
320019501001974,02,centroid
320019502003155,02,centroid
320019502002059,02,centroid
320019506002063,02,centroid
320019506001114,02,centroid
320019502001026,02,centroid
320019502001024,02,centroid
320019506001129,02,centroid
320019506001130,02,centroid
320019506001124,02,centroid
320019505002006,02,centroid
320019505002998,02,centroid
320019505002023,02,centroid
320019503005000,02,centroid
320019503004006,02,centroid
320019502002045,02,centroid
320019503003008,02,centroid
320019503005021,02,centroid
320019503004018,02,centroid
320019503005027,02,centroid
320019503004021,02,centroid
320019502002057,02,centroid
320019501001362,02,centroid
320019501001335,02,centroid
320019501001337,02,centroid
320019501001398,02,centroid
320019501001138,02,centroid
320019501001125,02,centroid
320019501001610,02,centroid
320019501001612,02,centroid
320019501001122,02,centroid
320019501001614,02,centroid
320019501001987,02,centroid
320019501001395,02,centroid
320019505001057,02,centroid
320019505002101,02,centroid
320019505002118,02,centroid
320019501001492,02,centroid
320019501001486,02,centroid
320019501001473,02,centroid
320019505002121,02,centroid
320019501001976,02,centroid
320019501002058,02,centroid
320019501001471,02,centroid
320019501002052,02,centroid
320019501002012,02,centroid
320019502002042,02,centroid
320019506002091,02,centroid
320019502003052,02,centroid
320019506002073,02,centroid
320019506001196,02,centroid
320019506002080,02,centroid
320019502002041,02,centroid
320019503001047,02,centroid
320019503001032,02,centroid
320019503001035,02,centroid
320019503001053,02,centroid
320019503001042,02,centroid
320019501002115,02,centroid
320019501002124,02,centroid
320019501002180,02,centroid
320019501002145,02,centroid
320019501001172,02,centroid
320019501001174,02,centroid
320019501001583,02,centroid
320019501001591,02,centroid
320019501001606,02,centroid
320019501001186,02,centroid
320019501001183,02,centroid
320019505001062,02,centroid
320019501001500,02,centroid
320019505001046,02,centroid
320019501001501,02,centroid
320019502003135,02,centroid
320019502002026,02,centroid
320019506001126,02,centroid
320019502001042,02,centroid
320019506001071,02,centroid
320019506001125,02,centroid
320019502001034,02,centroid
320019502003058,02,centroid
320019505002079,02,centroid
320019503002003,02,centroid
320019505002108,02,centroid
320019506002085,02,centroid
320019503001031,02,centroid
320019503001043,02,centroid
320019503001038,02,centroid
320019503007011,02,centroid
320019503003003,02,centroid
320019503003001,02,centroid
320019505002096,02,centroid
320019501002093,02,centroid
320019501002142,02,centroid
320019501002143,02,centroid
320019505002034,02,centroid
320019501001169,02,centroid
320019501001157,02,centroid
320019501001414,02,centroid
320019501001165,02,centroid
320019501001584,02,centroid
320019501001529,02,centroid
320019501001194,02,centroid
320019501001155,02,centroid
320019501001179,02,centroid
320019501001217,02,centroid
320019501001401,02,centroid
320019501002021,02,centroid
320019501002055,02,centroid
320019501002037,02,centroid
320019501002007,02,centroid
320019501002006,02,centroid
320019505002114,02,centroid
320019501001975,02,centroid
320019505002099,02,centroid
320019505002122,02,centroid
320019502003219,02,centroid
320019501001499,02,centroid
320019505001048,02,centroid
320019501001541,02,centroid
320019501001239,02,centroid
320019501001245,02,centroid
320019501001309,02,centroid
320019501001318,02,centroid
320019501001327,02,centroid
320019501001991,02,centroid
320019501001160,02,centroid
320019501001166,02,centroid
320019501001176,02,centroid
320019501001150,02,centroid
320019506001158,02,centroid
320019505001007,02,centroid
320019505002058,02,centroid
320019505001075,02,centroid
320019502002047,02,centroid
320019502002024,02,centroid
320019502002019,02,centroid
320019502002020,02,centroid
320019502002085,02,centroid
320019501002034,02,centroid
320019501001421,02,centroid
320019501001430,02,centroid
320019501001427,02,centroid
320019501001435,02,centroid
320019501001438,02,centroid
320019501001439,02,centroid
320019501001264,02,centroid
320019501001454,02,centroid
320019502001030,02,centroid
320019506001131,02,centroid
320019502001036,02,centroid
320019505002054,02,centroid
320019502001197,02,centroid
320019502001141,02,centroid
320019502001062,02,centroid
320019502001061,02,centroid
320019502001118,02,centroid
320019502003167,02,centroid
320019502001150,02,centroid
320019502001125,02,centroid
320019503007045,02,centroid
320019503007000,02,centroid
320019502002054,02,centroid
320019503007040,02,centroid
320019503004027,02,centroid
320019503007063,02,centroid
320019502003013,02,centroid
320019502003010,02,centroid
320019501002203,02,centroid
320019502003063,02,centroid
320019502003088,02,centroid
320019501001980,02,centroid
320019501001988,02,centroid
320019501001338,02,centroid
320019501001523,02,centroid
320019501001276,02,centroid
320019501001464,02,centroid
320019501001616,02,centroid
320019501001128,02,centroid
320019501001064,02,centroid
320019503001013,02,centroid
320019501002025,02,centroid
320019502003271,02,centroid
320019502003256,02,centroid
320019502003268,02,centroid
320019503007021,02,centroid
320019503007017,02,centroid
320019502001055,02,centroid
320019506001112,02,centroid
320019506001123,02,centroid
320019501001476,02,centroid
320019502002001,02,centroid
320019501001496,02,centroid
320019501002189,02,centroid
320019501002089,02,centroid
320019501002212,02,centroid
320019505002021,02,centroid
320019505002003,02,centroid
320019505002027,02,centroid
320019505002000,02,centroid
320019503005009,02,centroid
320019503004004,02,centroid
320019502002018,02,centroid
320019503003007,02,centroid
320019503005013,02,centroid
320019503005012,02,centroid
320019503006022,02,centroid
320019503003025,02,centroid
320019503005023,02,centroid
320019501001237,02,centroid
320019501001214,02,centroid
320019501001211,02,centroid
320019501001218,02,centroid
320019501001300,02,centroid
320019501001358,02,centroid
320019501001382,02,centroid
320019501001225,02,centroid
320019501001374,02,centroid
320019501001322,02,centroid
320019501001319,02,centroid
320019501001339,02,centroid
320019501001397,02,centroid
320019501001270,02,centroid
320019501001137,02,centroid
320019502001052,02,centroid
320019501001478,02,centroid
320019502003095,02,centroid
320019505001063,02,centroid
320019506001201,02,centroid
320019502001065,02,centroid
320019502001184,02,centroid
320019502003177,02,centroid
320019502001186,02,centroid
320019502003136,02,centroid
320019502003140,02,centroid
320019505002010,02,centroid
320019505002005,02,centroid
320019505002029,02,centroid
320019502002062,02,centroid
320019503006005,02,centroid
320019503003011,02,centroid
320019503005007,02,centroid
320019502002044,02,centroid
320019503004010,02,centroid
320019503004008,02,centroid
320019503005011,02,centroid
320019503005014,02,centroid
320019503004012,02,centroid
320019503003018,02,centroid
320019503003016,02,centroid
320019503004016,02,centroid
320019503004022,02,centroid
320019503005024,02,centroid
320019503005030,02,centroid
320019503006041,02,centroid
320019503007038,02,centroid
320019501001321,02,centroid
320019501001301,02,centroid
320019501001381,02,centroid
320019501001360,02,centroid
320019501001351,02,centroid
320019501001372,02,centroid
320019501001293,02,centroid
320019501001385,02,centroid
320019501001371,02,centroid
320019502003199,02,centroid
320019501002069,02,centroid
320019501001515,02,centroid
320019504001002,02,centroid
320019506002027,02,centroid
320019502001133,02,centroid
320019506001183,02,centroid
320019504001005,02,centroid
320019502003130,02,centroid
320019502002077,02,centroid
320019506001072,02,centroid
320019501001410,02,centroid
320019501001995,02,centroid
320019501001190,02,centroid
320019501001191,02,centroid
320019501001181,02,centroid
320019501001230,02,centroid
320019501001222,02,centroid
320019501001299,02,centroid
320019501001394,02,centroid
320019501001392,02,centroid
320019501001226,02,centroid
320019501001383,02,centroid
320019501001292,02,centroid
320019501001404,02,centroid
320019501001304,02,centroid
320019501001271,02,centroid
320019501001609,02,centroid
320019501001342,02,centroid
320019501001418,02,centroid
320019501001345,02,centroid
320019501001419,02,centroid
320019501001333,02,centroid
320019501002044,02,centroid
320019501002043,02,centroid
320019502003037,02,centroid
320019505001042,02,centroid
320019505001006,02,centroid
320019505002051,02,centroid
320019505002059,02,centroid
320019505001016,02,centroid
320019505001020,02,centroid
320019505001025,02,centroid
320019506002016,02,centroid
320019506002014,02,centroid
320019506002037,02,centroid
320019501001267,02,centroid
320019501001269,02,centroid
320019501001455,02,centroid
320019501001440,02,centroid
320019501001433,02,centroid
320019501001624,02,centroid
320019501001039,02,centroid
320019501001084,02,centroid
320019501001095,02,centroid
320019501001096,02,centroid
320019502003203,02,centroid
320019502001152,02,centroid
320019502003114,02,centroid
320019502003279,02,centroid
320019502003115,02,centroid
320019502003117,02,centroid
320019502001105,02,centroid
320019502001168,02,centroid
320019502003172,02,centroid
320019502003186,02,centroid
320019502003131,02,centroid
320019501001973,02,centroid
320019502002067,02,centroid
320019505002038,02,centroid
320019502003098,02,centroid
320019501002153,02,centroid
320019501002170,02,centroid
320019501002165,02,centroid
320019501002169,02,centroid
320019501002168,02,centroid
320019402001006,02,centroid
320019501002173,02,centroid
320019506001105,02,centroid
320019502001194,02,centroid
320019506001207,02,centroid
320019501001144,02,centroid
320019501001604,02,centroid
320019501001463,02,centroid
320019501001479,02,centroid
320019501001390,02,centroid
320019501001424,02,centroid
320019501001639,02,centroid
320019501001029,02,centroid
320019502001046,02,centroid
320019502001134,02,centroid
320019502001041,02,centroid
320019502001180,02,centroid
320019502003272,02,centroid
320019502003998,02,centroid
320019502001070,02,centroid
320019502001114,02,centroid
320019502001117,02,centroid
320019502001116,02,centroid
320019502003110,02,centroid
320019502003151,02,centroid
320019503005026,02,centroid
320019503007001,02,centroid
320019503005031,02,centroid
320019502002009,02,centroid
320019502003033,02,centroid
320019502003004,02,centroid
320019502003084,02,centroid
320019501002050,02,centroid
320019502003079,02,centroid
320019502002090,02,centroid
320019502003014,02,centroid
320019506002022,02,centroid
320019501001347,02,centroid
320019504001004,02,centroid
320019501001273,02,centroid
320019501001466,02,centroid
320019501001131,02,centroid
320019501001124,02,centroid
320019501001593,02,centroid
320019501001525,02,centroid
320019501001003,02,centroid
320019501001633,02,centroid
320019501001637,02,centroid
320019501001219,02,centroid
320019501001291,02,centroid
320019501001393,02,centroid
320019501001028,02,centroid
320019501001027,02,centroid
320019503007050,02,centroid
320019502001130,02,centroid
320019502003280,02,centroid
320019502003109,02,centroid
320019502001106,02,centroid
320019503007041,02,centroid
320019502001160,02,centroid
320019502001163,02,centroid
320019502003281,02,centroid
320019502003278,02,centroid
320019502003126,02,centroid
320019502003161,02,centroid
320019502003168,02,centroid
320019506002010,02,centroid
320019506001203,02,centroid
320019505001015,02,centroid
320019503005034,02,centroid
320019502003005,02,centroid
320019502003061,02,centroid
320019502003062,02,centroid
320019502003065,02,centroid
320019501002023,02,centroid
320019501002022,02,centroid
320019501002194,02,centroid
320019501002048,02,centroid
320019501002074,02,centroid
320019502003085,02,centroid
320019506002068,02,centroid
320019506002059,02,centroid
320019501001370,02,centroid
320019501001340,02,centroid
320019501001324,02,centroid
320019501001220,02,centroid
320019501001121,02,centroid
320019501001611,02,centroid
320019501001979,02,centroid
320019501001346,02,centroid
320019501001344,02,centroid
320019501001325,02,centroid
320019501001132,02,centroid
320019501001123,02,centroid
320019501001528,02,centroid
320019506001117,02,centroid
320019502001027,02,centroid
320019502001022,02,centroid
320019502001059,02,centroid
320019502001060,02,centroid
320019506001122,02,centroid
320019502001029,02,centroid
320019505002007,02,centroid
320019502001043,02,centroid
320019502001067,02,centroid
320019501001323,02,centroid
320019501001524,02,centroid
320019501001114,02,centroid
320019501001126,02,centroid
320019501001136,02,centroid
320019501001142,02,centroid
320019501001141,02,centroid
320019501001598,02,centroid
320019501001275,02,centroid
320019501001636,02,centroid
320019501001638,02,centroid
320019501001635,02,centroid
320019501001640,02,centroid
320019503007022,02,centroid
320019503007008,02,centroid
320019503007061,02,centroid
320019503006035,02,centroid
320019502001127,02,centroid
320019402001025,04,centroid
320019402001026,04,centroid
320019503007047,02,centroid
320019505001034,02,centroid
320019505001035,02,centroid
320019501001116,02,centroid
320019501001072,02,centroid
320019501001065,02,centroid
320019501001004,02,centroid
320019501001020,02,centroid
320019503002004,02,centroid
320019506002087,02,centroid
320019502003034,02,centroid
320019501001483,02,centroid
320019502002015,02,centroid
320019505001077,02,centroid
320019505002053,02,centroid
320019505001004,02,centroid
320019502003146,02,centroid
320019502001147,02,centroid
320019502001148,02,centroid
320019502001181,02,centroid
320019502003171,02,centroid
320019502003298,02,centroid
320019502003296,02,centroid
320019502003292,02,centroid
320019502003290,02,centroid
320019502003195,02,centroid
320019502003021,02,centroid
320019503001012,02,centroid
320019503007023,02,centroid
320019506001186,02,centroid
320019505002032,02,centroid
320019506002048,02,centroid
320019505002095,02,centroid
320019503001017,02,centroid
320019506001198,02,centroid
320019506002065,02,centroid
320019503001027,02,centroid
320019503007010,02,centroid
320019503007012,02,centroid
320019505002039,02,centroid
320019501001628,02,centroid
320019501001050,02,centroid
320019501001434,02,centroid
320019501001441,02,centroid
320019501001437,02,centroid
320019501001253,02,centroid
320019501001520,02,centroid
320019501001261,02,centroid
320019501001451,02,centroid
320019501001044,02,centroid
320019501001045,02,centroid
320019502001110,02,centroid
320019502001153,02,centroid
320019502003113,02,centroid
320019502003184,02,centroid
320019502001103,02,centroid
320019502001102,02,centroid
320019502003269,02,centroid
320019502001129,02,centroid
320019502001165,02,centroid
320019502003173,02,centroid
320019502003119,02,centroid
320019502003182,02,centroid
320019502003286,02,centroid
320019502003282,02,centroid
320019502003134,02,centroid
320019502003139,02,centroid
320019506002017,02,centroid
320019506002045,02,centroid
320019502003067,02,centroid
320019501002166,02,centroid
320019501002174,02,centroid
320019402001000,04,centroid
320019506001142,02,centroid
320019506001213,02,centroid
320019503001021,02,centroid
320019502003247,02,centroid
320019506002072,02,centroid
320019503001014,02,centroid
320019503006000,02,centroid
320019505002097,02,centroid
320019501001022,02,centroid
320019501001032,02,centroid
320019501001021,02,centroid
320019501001036,02,centroid
320019501001002,02,centroid
320019501001000,02,centroid
320019501001629,02,centroid
320019501001268,02,centroid
320019501001250,02,centroid
320019501001315,02,centroid
320019501001306,02,centroid
320019501001043,02,centroid
320019501001071,02,centroid
320019501001089,02,centroid
320019501001101,02,centroid
320019503001022,02,centroid
320019502003144,02,centroid
320019502001176,02,centroid
320019502003153,02,centroid
320019502003159,02,centroid
320019502003157,02,centroid
320019502003156,02,centroid
320019502003248,02,centroid
320019501002076,02,centroid
320019503007016,02,centroid
320019503007025,02,centroid
320019503007026,02,centroid
320019503006046,02,centroid
320019503007052,02,centroid
320019503004030,02,centroid
320019503004031,02,centroid
320019505002083,02,centroid
320019506002024,02,centroid
320019506002044,02,centroid
320019402001009,04,centroid
320019501002152,02,centroid
320019501002167,02,centroid
320019402001022,04,centroid
320019402001005,04,centroid
320019402001003,02,centroid
320019506001110,02,centroid
320019506001106,02,centroid
320019502001196,02,centroid
320019506001154,02,centroid
320019506001132,02,centroid
320019501001601,02,centroid
320019501001631,02,centroid
320019501001632,02,centroid
320019501001356,02,centroid
320019501001018,02,centroid
320019501001034,02,centroid
320019501001630,02,centroid
320019501001266,02,centroid
320019501001265,02,centroid
320019502001157,02,centroid
320019502001185,02,centroid
320019502001999,02,centroid
320019502001015,02,centroid
320019502003112,02,centroid
320019502003180,02,centroid
320019502003270,02,centroid
320019502003120,02,centroid
320019502003166,02,centroid
320019503002007,02,centroid
320019502001159,02,centroid
320019501001428,02,centroid
320019501001037,02,centroid
320019501001033,02,centroid
320019501001051,02,centroid
320019501001429,02,centroid
320019501001432,02,centroid
320019501001449,02,centroid
320019501001457,02,centroid
320019501001251,02,centroid
320019501001389,02,centroid
320019501001420,02,centroid
320019505001079,02,centroid
320019505001996,02,centroid
320019505001998,02,centroid
320019505001080,02,centroid
320019505001001,02,centroid
320019503006019,02,centroid
320019502002039,02,centroid
320019505002111,02,centroid
320019501001487,02,centroid
320019501001488,02,centroid
320019504001008,02,centroid
320019501002018,02,centroid
320019501001469,02,centroid
320019505002103,02,centroid
320019502001031,02,centroid
320019506001176,02,centroid
320019502002084,02,centroid
320019506001214,02,centroid
320019506001107,02,centroid
320019506001994,02,centroid
320019502003057,02,centroid
320019506001178,02,centroid
320019502003024,02,centroid
320019502003187,02,centroid
320019502003027,02,centroid
320019506002015,02,centroid
320019502003082,02,centroid
320019506001015,02,centroid
320019501001553,02,centroid
320019501001307,02,centroid
320019506001081,02,centroid
320019506001089,02,centroid
320019506001086,02,centroid
320019506001091,02,centroid
320019506001103,02,centroid
320019506001109,02,centroid
320019506001027,02,centroid
320019506001040,02,centroid
320019506001061,02,centroid
320019506001104,02,centroid
320019506001162,02,centroid
320019505002067,02,centroid
320019505002069,02,centroid
320019505002071,02,centroid
320019506001161,02,centroid
320019502003208,02,centroid
320019502002052,02,centroid
320019503006036,02,centroid
320019502002088,02,centroid
320019501002208,02,centroid
320019502003059,02,centroid
320019505002052,02,centroid
320019501001626,02,centroid
320019501001040,02,centroid
320019501001056,02,centroid
320019501001090,02,centroid
320019501001106,02,centroid
320019501001621,02,centroid
320019501001070,02,centroid
320019501001019,02,centroid
320019503006029,02,centroid
320019506002052,02,centroid
320019502003148,02,centroid
320019505001009,02,centroid
320019502002006,02,centroid
320019505001078,02,centroid
320019501001519,02,centroid
320019502001143,02,centroid
320019502001149,02,centroid
320019502001146,02,centroid
320019502001182,02,centroid
320019502003273,02,centroid
320019502003262,02,centroid
320019502003285,02,centroid
