geoid10,district_id,assign_method
320317411,032,centroid
320319414,032,centroid
320319415,032,centroid
320319405,032,centroid
320314045,032,centroid
320314019,032,centroid
320318119,026,centroid
320318112,026,centroid
320318121,026,centroid
320318255,026,centroid
320316402,031,centroid
320317433,030,centroid
320316304,030,centroid
320316313,030,centroid
320314046,027,centroid
320312053,026,centroid
320319211,026,centroid
320317310,031,centroid
320319300,031,centroid
320315052,026,centroid
320315050,026,centroid
320315049,025,centroid
320318503,025,centroid
320318502,025,centroid
320318129,025,centroid
320318211,040,centroid
320318258,026,centroid
320318257,026,centroid
320318206,026,centroid
320318239,026,centroid
320319241,026,centroid
320317430,031,centroid
320317427,032,centroid
320317567,027,centroid
320319119,027,centroid
320315023,025,centroid
320319530,032,centroid
320318287,026,centroid
320317428,032,centroid
320319121,026,centroid
320319538,032,centroid
320319229,026,centroid
320319420,032,centroid
320319421,032,centroid
320319423,032,centroid
320319424,032,centroid
320319422,032,centroid
320319425,032,centroid
320316316,032,centroid
320315032,025,centroid
320312026,025,centroid
320319202,025,centroid
320318216,026,centroid
320311012,025,centroid
320318101,025,centroid
320318124,025,centroid
320312030,025,centroid
320313016,025,centroid
320312025,025,centroid
320319214,026,centroid
320312050,025,centroid
320313033,030,centroid
320319208,026,centroid
320319200,026,centroid
320313038,026,centroid
320312045,026,centroid
320314016,027,centroid
320317557,032,centroid
320315018,027,centroid
320311045,025,centroid
320311057,025,centroid
320316511,031,centroid
320314048,032,centroid
320314031,032,centroid
320314026,032,centroid
320317535,027,centroid
320316103,030,centroid
320312031,026,centroid
320318220,040,centroid
320318231,040,centroid
320318245,026,centroid
320318223,040,centroid
320316504,030,centroid
320316211,030,centroid
320316109,030,centroid
320316105,030,centroid
320316106,030,centroid
320319407,032,centroid
320319518,032,centroid
320317421,032,centroid
320311016,025,centroid
320311043,025,centroid
320311010,025,centroid
320312040,025,centroid
320312013,025,centroid
320311009,025,centroid
320319406,032,centroid
320319408,032,centroid
320317413,031,centroid
320317417,032,centroid
320316301,030,centroid
320316308,030,centroid
320316314,030,centroid
320316303,030,centroid
320316306,030,centroid
320316112,030,centroid
320319301,031,centroid
320314021,031,centroid
320314011,027,centroid
320314010,027,centroid
320314008,027,centroid
320317510,027,centroid
320311053,025,centroid
320318500,025,centroid
320311040,025,centroid
320318501,025,centroid
320318237,026,centroid
320318238,026,centroid
320318271,026,centroid
320318207,026,centroid
320317424,031,centroid
320319537,026,centroid
320319114,025,centroid
320319231,026,centroid
320319230,026,centroid
320317558,027,centroid
320317566,027,centroid
320319305,027,centroid
320316309,032,centroid
320316315,032,centroid
320319400,040,centroid
320311018,024,centroid
320311000,024,centroid
320311026,025,centroid
320311032,025,centroid
320311038,025,centroid
320311013,025,centroid
320311049,025,centroid
320311048,025,centroid
320311050,025,centroid
320313012,024,centroid
320313007,024,centroid
320313004,024,centroid
320312005,024,centroid
320313002,024,centroid
320316107,030,centroid
320318225,026,centroid
320318200,026,centroid
320319207,024,centroid
320312023,026,centroid
320319238,026,centroid
320314037,032,centroid
320314024,031,centroid
320318202,040,centroid
320317309,030,centroid
320315022,027,centroid
320315024,027,centroid
320312057,026,centroid
320312059,026,centroid
320315007,027,centroid
320318221,040,centroid
320318244,040,centroid
320318229,040,centroid
320316506,031,centroid
320316102,030,centroid
320316104,024,centroid
320318261,040,centroid
320318262,026,centroid
320318232,040,centroid
320318254,040,centroid
320319204,040,centroid
320317409,032,centroid
320314005,030,centroid
320317304,027,centroid
320317514,027,centroid
320317504,027,centroid
320311029,025,centroid
320312016,025,centroid
320318218,025,centroid
320317407,031,centroid
320319512,031,centroid
320319513,027,centroid
320317548,031,centroid
320318120,026,centroid
320318251,026,centroid
320318252,026,centroid
320319105,026,centroid
320316407,031,centroid
320316520,030,centroid
320317404,031,centroid
320316508,031,centroid
320315035,025,centroid
320315011,027,centroid
320317516,025,centroid
320175,033,centroid
320174,033,centroid
320172,033,centroid
320173,033,centroid
320318263,026,centroid
320318228,026,centroid
320318233,026,centroid
320315053,026,centroid
320315059,026,centroid
320315048,026,centroid
320315046,032,centroid
320319534,027,centroid
320314050,027,centroid
320314018,027,centroid
320071,033,centroid
320092,038,centroid
320091,038,centroid
320095,038,centroid
320094,038,centroid
320311031,025,centroid
320311024,025,centroid
320311022,025,centroid
320318213,025,centroid
320317300,024,centroid
320313013,030,centroid
320312001,024,centroid
320312003,024,centroid
320312022,026,centroid
320319519,032,centroid
320312020,025,centroid
320318217,040,centroid
320317556,031,centroid
320314007,030,centroid
320317545,027,centroid
320317527,031,centroid
320317546,027,centroid
320314003,027,centroid
320319515,027,centroid
320319304,027,centroid
320317500,030,centroid
320315013,027,centroid
320311055,025,centroid
320315036,027,centroid
320316416,031,centroid
320316418,031,centroid
320319213,026,centroid
320318235,026,centroid
320317542,027,centroid
32031ZZZZZZ,026,centroid
320318104,026,centroid
320315043,027,centroid
320319501,027,centroid
320317401,027,centroid
320317402,031,centroid
320316516,031,centroid
320316501,031,centroid
320317311,031,centroid
320317301,027,centroid
320317520,031,centroid
320319102,026,centroid
320318266,040,centroid
320318256,040,centroid
320317553,032,centroid
320311020,025,centroid
320311023,025,centroid
320318102,025,centroid
320319506,025,centroid
320319115,025,centroid
320318100,025,centroid
320318270,026,centroid
320318278,026,centroid
320318277,026,centroid
320318253,026,centroid
320318215,026,centroid
320319535,031,centroid
320314038,027,centroid
320315034,027,centroid
320315019,027,centroid
320171,033,centroid
320072,033,centroid
3200719,033,centroid
320073,033,centroid
320093,038,centroid
320312018,026,centroid
320318226,026,centroid
320313020,025,centroid
320312032,026,centroid
320314049,024,centroid
320313036,024,centroid
320317528,032,centroid
320317549,032,centroid
320315008,027,centroid
320316310,030,centroid
320316405,031,centroid
320314025,032,centroid
320316111,030,centroid
320318209,026,centroid
320318210,040,centroid
320318201,026,centroid
320318236,026,centroid
320318274,026,centroid
320318250,026,centroid
320317552,032,centroid
320317519,032,centroid
320317547,032,centroid
320317408,032,centroid
320317418,032,centroid
320317541,032,centroid
320316419,031,centroid
320316500,031,centroid
320316403,031,centroid
320316422,031,centroid
320318106,026,centroid
320318125,026,centroid
320318126,026,centroid
320318273,026,centroid
320314041,027,centroid
320314017,027,centroid
320314035,031,centroid
320311007,025,centroid
320311005,026,centroid
320318103,025,centroid
320312034,025,centroid
320312029,025,centroid
320318247,026,centroid
320318208,026,centroid
320318241,026,centroid
320318246,026,centroid
320312038,026,centroid
320318243,026,centroid
320318248,026,centroid
320312044,026,centroid
320319539,027,centroid
320317565,027,centroid
320319531,031,centroid
320316307,030,centroid
320317562,027,centroid
320319532,027,centroid
320078,033,centroid
3200711,033,centroid
320079,033,centroid
320075,033,centroid
320315000,027,centroid
320315033,027,centroid
320315058,026,centroid
320317101,025,centroid
320316113,030,centroid
320316110,030,centroid
320317406,031,centroid
320316311,030,centroid
320316108,030,centroid
320314022,030,centroid
320316208,030,centroid
320318222,040,centroid
320317506,027,centroid
320312048,026,centroid
320312054,026,centroid
320312047,026,centroid
320312058,026,centroid
320318259,026,centroid
320317521,032,centroid
320319507,032,centroid
320317536,032,centroid
320317522,032,centroid
320317426,031,centroid
320316413,031,centroid
320317403,031,centroid
320316412,031,centroid
320319417,031,centroid
320316426,031,centroid
320318212,040,centroid
320313032,024,centroid
320315041,025,centroid
320315040,025,centroid
320312027,025,centroid
320312012,025,centroid
320319107,025,centroid
320319216,025,centroid
320312052,025,centroid
320312037,026,centroid
320319205,026,centroid
320318240,026,centroid
320318260,026,centroid
320312041,026,centroid
320319209,026,centroid
320317563,027,centroid
320317564,027,centroid
320316206,027,centroid
320316212,030,centroid
320315061,026,centroid
320315060,026,centroid
320315051,026,centroid
320311052,025,centroid
320315015,025,centroid
3200715,033,centroid
3200725,033,centroid
3200724,033,centroid
3200741,033,centroid
320319210,026,centroid
320318105,026,centroid
320318116,026,centroid
320319511,032,centroid
320317523,032,centroid
320316420,031,centroid
320316503,031,centroid
320317410,031,centroid
320317503,031,centroid
320315031,025,centroid
320315030,025,centroid
320317532,025,centroid
320315045,032,centroid
320318114,025,centroid
320318204,025,centroid
320319203,026,centroid
320312035,026,centroid
320312033,026,centroid
320312036,026,centroid
320312042,026,centroid
320312055,026,centroid
320318214,025,centroid
320318279,025,centroid
320318281,025,centroid
320319215,026,centroid
320315062,025,centroid
320311051,025,centroid
320318122,025,centroid
320319122,025,centroid
320316317,030,centroid
320319120,027,centroid
3200723,033,centroid
3200726,033,centroid
3200729,032,centroid
3200732,033,centroid
3200713,033,centroid
3200712,033,centroid
3200728,032,centroid
3200731,033,centroid
320077,033,centroid
3200738,033,centroid
320154,032,centroid
320151,032,centroid
320152,032,centroid
320153,032,centroid
320155,032,centroid
320156,032,centroid
320317517,027,centroid
320317502,027,centroid
320317513,027,centroid
320319523,027,centroid
320311046,025,centroid
320312046,026,centroid
320318123,025,centroid
320319113,025,centroid
320318127,026,centroid
320318128,026,centroid
320317434,032,centroid
320319413,032,centroid
320319411,032,centroid
320319410,032,centroid
320319409,032,centroid
320318276,026,centroid
320318283,026,centroid
320313035,030,centroid
320319100,026,centroid
320318131,025,centroid
320318132,025,centroid
320311004,025,centroid
320319117,025,centroid
320319118,025,centroid
320312014,025,centroid
320319243,026,centroid
320319244,026,centroid
320312043,026,centroid
320318267,026,centroid
320319218,040,centroid
320319225,026,centroid
320318284,026,centroid
3200733,033,centroid
3200718,033,centroid
3200730,033,centroid
3200739,033,centroid
3200737,033,centroid
3200721,033,centroid
320159,032,centroid
320158,032,centroid
320157,032,centroid
320319226,026,centroid
320318285,026,centroid
320318286,026,centroid
320319219,026,centroid
320319220,026,centroid
320319235,026,centroid
320319221,040,centroid
320312060,026,centroid
320319239,026,centroid
320319232,026,centroid
320319101,026,centroid
320319116,026,centroid
320319242,026,centroid
3200720,033,centroid
3200736,033,centroid
3200735,033,centroid
3200734,033,centroid
3200727,033,centroid
3200740,033,centroid
3200722,033,centroid
320314004,024,centroid
320313018,024,centroid
320314033,027,centroid
320315010,027,centroid
320315001,027,centroid
3200717,033,centroid
3200716,033,centroid
3200710,033,centroid
320311056,025,centroid
320311044,025,centroid
320315009,027,centroid
320317511,027,centroid
320316100,030,centroid
320318219,026,centroid
320313019,030,centroid
320271,032,centroid
320275,032,centroid
320277,032,centroid
320314036,032,centroid
320317544,032,centroid
320316513,030,centroid
320316517,030,centroid
320318227,040,centroid
320316514,030,centroid
320318107,026,centroid
320316415,031,centroid
320318117,026,centroid
320317419,032,centroid
320319416,032,centroid
320317423,032,centroid
320318115,026,centroid
320317412,032,centroid
320318264,040,centroid
320273,032,centroid
320274,032,centroid
320276,032,centroid
320318108,026,centroid
320318110,026,centroid
320318109,026,centroid
320317505,027,centroid
320318242,040,centroid
320317303,027,centroid
320319307,027,centroid
320317425,031,centroid
320317415,031,centroid
320317400,031,centroid
320317526,032,centroid
320319306,031,centroid
320319302,027,centroid
320317515,027,centroid
320317533,027,centroid
320317534,027,centroid
320316209,030,centroid
320316210,030,centroid
320317518,030,centroid
320316205,030,centroid
320317550,030,centroid
320319524,027,centroid
320319303,027,centroid
320319510,027,centroid
320314042,027,centroid
320316507,027,centroid
320319526,027,centroid
320317302,027,centroid
3200714,033,centroid
320076,033,centroid
320074,033,centroid
320314009,027,centroid
320314032,027,centroid
320314047,027,centroid
320314020,030,centroid
320316201,030,centroid
320316101,030,centroid
32510213,040,centroid
32510113,040,centroid
32510107,040,centroid
32510109,040,centroid
32510111,040,centroid
32510211,040,centroid
32510309,040,centroid
32510307,040,centroid
32510209,040,centroid
32510207,040,centroid
32510205,040,centroid
32510203,040,centroid
32510405,040,centroid
32510305,040,centroid
32510303,040,centroid
32510403,040,centroid
32510401,040,centroid
32510201,040,centroid
32510103,040,centroid
32510101,040,centroid
32510311,040,centroid
32510105,040,centroid
32510409,040,centroid
32510407,040,centroid
32510411,040,centroid
32510301,040,centroid
3202304,038,centroid
3202305,038,centroid
3202335,038,centroid
3202307,038,centroid
3202315,033,centroid
3202302,033,centroid
3202308,033,centroid
3202303,033,centroid
3202313,033,centroid
3202314,038,centroid
3202301,033,centroid
3202318,033,centroid
3202306,033,centroid
3202321,036,centroid
3202332,033,centroid
3202326,033,centroid
3202310,036,centroid
3202330,036,centroid
3202331,036,centroid
3202327,036,centroid
3202324,036,centroid
320292,040,centroid
320291,040,centroid
3202910,040,centroid
3202317,036,centroid
3202323,036,centroid
3202312,038,centroid
320296,040,centroid
320293,040,centroid
320295,040,centroid
3202911,040,centroid
3202912,040,centroid
3202913,040,centroid
3202316,036,centroid
3202319,036,centroid
3202914,040,centroid
3202915,040,centroid
320297,040,centroid
320298,040,centroid
320294,040,centroid
320299,040,centroid
3202329,036,centroid
3202328,036,centroid
3202322,036,centroid
3202320,036,centroid
3202311,036,centroid
3202325,036,centroid
3202309,033,centroid
320111,033,centroid
320112,033,centroid
320113,033,centroid
320114,033,centroid
320217,038,centroid
320211,038,centroid
320212,038,centroid
320213,038,centroid
320215,038,centroid
320214,038,centroid
320216,038,centroid
3202111,038,centroid
320219,038,centroid
320218,038,centroid
3202110,038,centroid
3202112,038,centroid
320131,032,centroid
320135,032,centroid
320132,032,centroid
320134,032,centroid
320133,032,centroid
320136,032,centroid
320138,032,centroid
3201311,032,centroid
3201310,032,centroid
3201313,032,centroid
320137-1,032,centroid
3201314,032,centroid
3201312,032,centroid
320139,032,centroid
3201315,032,centroid
320137-2,032,centroid
320036451,042,centroid
320036452,042,centroid
320036473,005,centroid
320036461,005,centroid
320037390,018,centroid
320037334,029,centroid
320037335,018,centroid
320036430,042,centroid
320033315,042,centroid
320033316,042,centroid
320036423,042,centroid
320036421,042,centroid
320033314,042,centroid
320036390,010,centroid
320036391,010,centroid
320036392,010,centroid
320036374,010,centroid
320035430,014,centroid
320035432,014,centroid
320035425,014,centroid
320036365,010,centroid
320036363,010,centroid
320036364,010,centroid
320036354,010,centroid
320036352,010,centroid
320036353,010,centroid
320036351,010,centroid
320036350,010,centroid
320036334,003,centroid
320036335,003,centroid
320036315,003,centroid
320036316,003,centroid
320036314,003,centroid
320033482,004,centroid
320033382,002,centroid
320033364,002,centroid
320033225,034,centroid
320033362,034,centroid
320033469,004,centroid
320033498,004,centroid
320033480,004,centroid
320033499,004,centroid
320033477,004,centroid
320033456,004,centroid
320033520,036,centroid
320033521,036,centroid
320034323,003,centroid
320034321,003,centroid
320033504,013,centroid
320033548,001,centroid
320033505,013,centroid
320032395,001,centroid
320032483,017,centroid
320032481,017,centroid
320032401,017,centroid
320032374,007,centroid
320032375,001,centroid
320032404,017,centroid
320032407,017,centroid
320035323,014,centroid
320034370,014,centroid
320034371,014,centroid
320035322,014,centroid
320034347,011,centroid
320034385,011,centroid
320034386,011,centroid
320032331,034,centroid
320032307,034,centroid
320032314,034,centroid
320032301,034,centroid
320034460,006,centroid
320034462,006,centroid
320034311,006,centroid
320032426,011,centroid
320036443,042,centroid
320036432,042,centroid
320036062,042,centroid
320031331,008,centroid
320031330,041,centroid
320031333,041,centroid
320031350,041,centroid
320031451,021,centroid
320031452,021,centroid
320031453,021,centroid
320031454,021,centroid
320031403,021,centroid
320031401,022,centroid
320031405,022,centroid
320031396,021,centroid
320031410,022,centroid
320031424,021,centroid
320031422,021,centroid
320037412,029,centroid
320037415,029,centroid
320037417,029,centroid
320037346,029,centroid
320037344,029,centroid
320037908,029,centroid
320037354,022,centroid
320037360,019,centroid
320031149,022,centroid
320031355,041,centroid
320031349,041,centroid
320031389,041,centroid
320031520,023,centroid
320031519,023,centroid
320031518,023,centroid
320031533,023,centroid
320031930,023,centroid
320031500,012,centroid
320031502,019,centroid
320032320,037,centroid
320033431,037,centroid
320033430,037,centroid
320033465,003,centroid
320033461,004,centroid
320031373,023,centroid
320031377,023,centroid
320031907,023,centroid
320031964,041,centroid
320031376,023,centroid
320031374,023,centroid
320031386,023,centroid
320031909,041,centroid
320031960,041,centroid
320031959,041,centroid
320031961,041,centroid
320031381,023,centroid
320036462,005,centroid
320036463,002,centroid
320036545,002,centroid
320036471,009,centroid
320036470,009,centroid
320036475,009,centroid
320036476,009,centroid
320033313,010,centroid
320033325,042,centroid
320033324,010,centroid
320033300,010,centroid
320037038,018,centroid
320037036,018,centroid
320037330,018,centroid
320037033,020,centroid
320035400,014,centroid
320035401,020,centroid
320035402,020,centroid
320035035,020,centroid
320035395,018,centroid
320036342,034,centroid
320036341,034,centroid
320036340,034,centroid
320036320,003,centroid
320036321,003,centroid
320036319,003,centroid
320036322,003,centroid
320036907,003,centroid
320033386,002,centroid
320033370,002,centroid
320033381,002,centroid
320033361,034,centroid
320032461,034,centroid
320036343,034,centroid
320036344,034,centroid
320033485,004,centroid
320033455,004,centroid
320033493,004,centroid
320034320,003,centroid
320032334,003,centroid
320032453,003,centroid
320033507,013,centroid
320033600,013,centroid
320033509,013,centroid
320033483,013,centroid
320033486,004,centroid
320032355,004,centroid
320032400,017,centroid
320032463,017,centroid
320034035,006,centroid
320032968,003,centroid
320032050,003,centroid
320033440,037,centroid
320032343,003,centroid
320032405,017,centroid
320032406,017,centroid
320032458,017,centroid
320032482,017,centroid
320032409,017,centroid
320032464,017,centroid
320035321,014,centroid
320037374,028,centroid
320034374,028,centroid
320037373,028,centroid
320034384,011,centroid
320032424,011,centroid
320032425,011,centroid
320034396,011,centroid
320032300,034,centroid
320033392,037,centroid
320033393,037,centroid
320034312,006,centroid
320034019,006,centroid
320034461,006,centroid
320036431,042,centroid
320036074,042,centroid
320036073,042,centroid
320036071,016,centroid
320037301,016,centroid
320031332,041,centroid
320031336,008,centroid
320031340,041,centroid
320031457,016,centroid
320031402,022,centroid
320031404,022,centroid
320031435,021,centroid
320031434,021,centroid
320031116,021,centroid
320031423,021,centroid
320031430,022,centroid
320031460,022,centroid
320037413,029,centroid
320031461,029,centroid
320031478,029,centroid
320031462,029,centroid
320037358,029,centroid
320037359,022,centroid
320037357,022,centroid
320031470,022,centroid
320031468,019,centroid
320037362,019,centroid
320037361,019,centroid
320031356,041,centroid
320031328,041,centroid
320031900,041,centroid
320031392,023,centroid
320031510,023,centroid
320031550,023,centroid
320031524,023,centroid
320031521,023,centroid
320032944,019,centroid
320032470,019,centroid
320032471,019,centroid
320031531,019,centroid
320032443,019,centroid
320031503,019,centroid
320037365,012,centroid
320037911,012,centroid
320033425,037,centroid
320033424,037,centroid
320033422,037,centroid
320033914,037,centroid
320033449,004,centroid
320033418,004,centroid
320033416,037,centroid
320031382,023,centroid
320031919,023,centroid
320031387,023,centroid
320031380,023,centroid
320031375,023,centroid
320031918,023,centroid
320031385,023,centroid
320031908,023,centroid
320031536,023,centroid
320031378,036,centroid
320033573,036,centroid
320033574,036,centroid
320036460,005,centroid
320036453,005,centroid
320036454,005,centroid
320036477,009,centroid
320036472,009,centroid
320036480,009,centroid
320036499,009,centroid
320036038,010,centroid
320033301,010,centroid
320036403,010,centroid
320036034,010,centroid
320036396,010,centroid
320037331,018,centroid
320035386,020,centroid
320035391,020,centroid
320035392,020,centroid
320035390,020,centroid
320035394,020,centroid
320036375,010,centroid
320036373,010,centroid
320036330,006,centroid
320036323,003,centroid
320036333,003,centroid
320033487,004,centroid
320033380,002,centroid
320033373,002,centroid
320033375,002,centroid
320036362,034,centroid
320036355,034,centroid
320036361,034,centroid
320036360,034,centroid
320033490,004,centroid
320033492,004,centroid
320033488,004,centroid
320033484,013,centroid
320032336,003,centroid
320033186,010,centroid
320033120,010,centroid
320032335,003,centroid
320032454,003,centroid
320033481,004,centroid
320033479,004,centroid
320033470,004,centroid
320033472,004,centroid
320034069,011,centroid
320035325,012,centroid
320035324,012,centroid
320032410,017,centroid
320032438,017,centroid
320032418,017,centroid
320034380,028,centroid
320032133,028,centroid
320037376,012,centroid
320037382,012,centroid
320034305,007,centroid
320034304,007,centroid
320034301,007,centroid
320034302,007,centroid
320032313,037,centroid
320033402,037,centroid
320033403,037,centroid
320034017,006,centroid
320032306,034,centroid
320032310,034,centroid
320037302,016,centroid
320037300,042,centroid
320036069,042,centroid
320036067,016,centroid
320036434,042,centroid
320031449,016,centroid
320031123,021,centroid
320031448,016,centroid
320037402,016,centroid
320031433,021,centroid
320031425,021,centroid
320031420,022,centroid
320031421,022,centroid
320032912,019,centroid
320032447,017,centroid
320032941,036,centroid
320031463,029,centroid
320037910,029,centroid
320031479,029,centroid
320037393,022,centroid
320037392,022,centroid
320037430,022,centroid
320031480,019,centroid
320031482,019,centroid
320031484,019,centroid
320036483,009,centroid
320031394,023,centroid
320031395,023,centroid
320031916,041,centroid
320031390,041,centroid
320032442,017,centroid
320031522,023,centroid
320031551,023,centroid
320037914,019,centroid
320032931,019,centroid
320037385,012,centroid
320037913,012,centroid
320031941,023,centroid
320033420,037,centroid
320033415,037,centroid
320033147,037,centroid
320033533,004,centroid
320033526,004,centroid
320032466,019,centroid
320033537,036,centroid
320031379,036,centroid
320031538,023,centroid
320031537,023,centroid
320031539,023,centroid
320032329,036,centroid
320032356,036,centroid
320032949,036,centroid
320031920,023,centroid
320033576,002,centroid
320036464,002,centroid
320036455,002,centroid
320033553,036,centroid
320033984,036,centroid
320036484,009,centroid
320036083,002,centroid
320036527,009,centroid
320036401,010,centroid
320036031,010,centroid
320036400,010,centroid
320036402,015,centroid
320036410,015,centroid
320035036,020,centroid
320035387,020,centroid
320037047,018,centroid
320037049,020,centroid
320034325,010,centroid
320036331,010,centroid
320036332,006,centroid
320033374,002,centroid
320033089,005,centroid
320033355,005,centroid
320033090,005,centroid
320033360,034,centroid
320036385,034,centroid
320033556,004,centroid
320033497,013,centroid
320033491,004,centroid
320032341,003,centroid
320032451,003,centroid
320032347,003,centroid
320032319,003,centroid
320034353,015,centroid
320033471,004,centroid
320033473,004,centroid
320032352,004,centroid
320035326,012,centroid
320037381,012,centroid
320037377,012,centroid
320037375,012,centroid
320032412,017,centroid
320032903,017,centroid
320034423,017,centroid
320037380,012,centroid
320032432,012,centroid
320032431,028,centroid
320034300,007,centroid
320032044,007,centroid
320032366,007,centroid
320033035,037,centroid
320033038,037,centroid
320033034,037,centroid
