blkidfp00,district_id,assign_method
320019502001083,038,centroid
320019502001084,038,centroid
320019502003217,038,centroid
320019503006020,038,centroid
320019502003232,038,centroid
320019506001038,038,centroid
320019506001063,038,centroid
320019506001007,038,centroid
320019501001352,038,centroid
320019501001548,038,centroid
320019501001254,038,centroid
320019501001243,038,centroid
320019501001192,038,centroid
320019501001527,038,centroid
320019501001532,038,centroid
320019501001983,038,centroid
320019501001313,038,centroid
320019501001990,038,centroid
320019502003103,038,centroid
320019505001074,038,centroid
320019505002994,038,centroid
320019505002993,038,centroid
320019505002026,038,centroid
320019505001087,038,centroid
320019505001011,038,centroid
320019505001029,038,centroid
320019505001027,038,centroid
320019505002081,038,centroid
320019402001031,038,centroid
320019402001029,038,centroid
320019505001017,038,centroid
320019502003044,038,centroid
320019502001190,038,centroid
320019502003147,038,centroid
320019501002098,038,centroid
320019501002077,038,centroid
320019502003243,038,centroid
320019502003235,038,centroid
320019502003234,038,centroid
320019501002184,038,centroid
320019501002149,038,centroid
320019502003222,038,centroid
320019501002081,038,centroid
320019501002097,038,centroid
320019501002106,038,centroid
320019506001079,038,centroid
320019506001084,038,centroid
320019506001108,038,centroid
320019501001996,038,centroid
320019501001416,038,centroid
320019506001035,038,centroid
320019506001060,038,centroid
320019506001070,038,centroid
320019506001068,038,centroid
320019505002056,038,centroid
320019502003081,038,centroid
320019505002087,038,centroid
320019503007062,038,centroid
320019505001031,038,centroid
320019505001036,038,centroid
320019505001069,038,centroid
320019505001068,038,centroid
320019505001997,038,centroid
320019503006016,038,centroid
320019502001195,038,centroid
320019506001041,038,centroid
320019506001029,038,centroid
320019506001062,038,centroid
320019506001066,038,centroid
320019506001052,038,centroid
320019501002171,038,centroid
320019501002172,038,centroid
320019402001014,038,centroid
320019501002155,038,centroid
320019506001143,038,centroid
320019506001155,038,centroid
320019506001209,038,centroid
320019503001025,038,centroid
320019506002076,038,centroid
320019506001191,038,centroid
320019502002029,038,centroid
320019501001530,038,centroid
320019501001238,038,centroid
320019501001207,038,centroid
320019501001205,038,centroid
320019501001208,038,centroid
320019501001178,038,centroid
320019501001213,038,centroid
320019501001355,038,centroid
320019501001343,038,centroid
320019501001373,038,centroid
320019501001391,038,centroid
320019501001303,038,centroid
320019402001023,038,centroid
320019402001024,038,centroid
320019505001033,038,centroid
320019505001018,038,centroid
320019501001482,038,centroid
320019505001061,038,centroid
320019501002110,038,centroid
320019505002100,038,centroid
320019505002105,038,centroid
320019505002124,038,centroid
320019505002110,038,centroid
320019505001049,038,centroid
320019505002106,038,centroid
320019506002084,038,centroid
320019503001054,038,centroid
320019503002012,038,centroid
320019503003006,038,centroid
320019503003004,038,centroid
320019503005002,038,centroid
320019501002112,038,centroid
320019501002116,038,centroid
320019501002137,038,centroid
320019501002125,038,centroid
320019501002178,038,centroid
320019505002016,038,centroid
320019501001206,038,centroid
320019501001215,038,centroid
320019501001364,038,centroid
320019501001377,038,centroid
320019501001376,038,centroid
320019501001229,038,centroid
320019501001384,038,centroid
320019501001402,038,centroid
320019501001367,038,centroid
320019501001978,038,centroid
320019502002030,038,centroid
320019506002055,038,centroid
320019506002026,038,centroid
320019503007018,038,centroid
320019503001048,038,centroid
320019503007051,038,centroid
320019503006047,038,centroid
320019402001019,038,centroid
320019402001028,038,centroid
320019402001027,038,centroid
320019505001024,038,centroid
320019503006002,038,centroid
320019506001116,038,centroid
320019503007064,038,centroid
320019501002148,038,centroid
320019501002151,038,centroid
320019501002190,038,centroid
320019501002139,038,centroid
320019501002146,038,centroid
320019501002070,038,centroid
320019501002091,038,centroid
320019501002024,038,centroid
320019402001010,038,centroid
320019506001077,038,centroid
320019501001196,038,centroid
320019501001185,038,centroid
320019501001171,038,centroid
320019501001170,038,centroid
320019501001168,038,centroid
320019501001153,038,centroid
320019501001159,038,centroid
320019501001177,038,centroid
320019505001023,038,centroid
320019505001028,038,centroid
320019506001121,038,centroid
320019501001485,038,centroid
320019501001484,038,centroid
320019505002117,038,centroid
320019505001051,038,centroid
320019502002063,038,centroid
320019505002990,038,centroid
320019505002112,038,centroid
320019505002116,038,centroid
320019501001516,038,centroid
320019501001470,038,centroid
320019502002023,038,centroid
320019501001508,038,centroid
320019501002067,038,centroid
320019501001506,038,centroid
320019505001053,038,centroid
320019501001491,038,centroid
320019506001194,038,centroid
320019402001002,038,centroid
320019506002042,038,centroid
320019506002043,038,centroid
320019502003194,038,centroid
320019502003201,038,centroid
320019506001053,038,centroid
320019506001023,038,centroid
320019501001007,038,centroid
320019501001188,038,centroid
320019501001012,038,centroid
320019501001015,038,centroid
320019501001209,038,centroid
320019501001539,038,centroid
320019501001328,038,centroid
320019501001317,038,centroid
320019501001287,038,centroid
320019505001054,038,centroid
320019501001490,038,centroid
320019501001489,038,centroid
320019501001517,038,centroid
320019501002202,038,centroid
320019501001498,038,centroid
320019502003206,038,centroid
320019501001278,038,centroid
320019504001009,038,centroid
320019506001054,038,centroid
320019506001045,038,centroid
320019506001018,038,centroid
320019506001025,038,centroid
320019506001013,038,centroid
320019506001014,038,centroid
320019501001349,038,centroid
320019501001013,038,centroid
320019502002075,038,centroid
320019503001045,038,centroid
320019503001051,038,centroid
320019502002064,038,centroid
320019506001146,038,centroid
320019506001150,038,centroid
320019506002032,038,centroid
320019505002072,038,centroid
320019502003198,038,centroid
320019506002090,038,centroid
320019501001326,038,centroid
320019501001618,038,centroid
320019501001329,038,centroid
320019501001595,038,centroid
320019501001596,038,centroid
320019501001260,038,centroid
320019501001259,038,centroid
320019501001617,038,centroid
320019501001140,038,centroid
320019501001143,038,centroid
320019505001058,038,centroid
320019501002056,038,centroid
320019501002065,038,centroid
320019501002020,038,centroid
320019504001000,038,centroid
320019502001123,038,centroid
320019501001974,038,centroid
320019502003155,038,centroid
320019502002059,038,centroid
320019506002063,038,centroid
320019506001114,038,centroid
320019502001026,038,centroid
320019502001024,038,centroid
320019506001129,038,centroid
320019506001130,038,centroid
320019506001124,038,centroid
320019505002006,038,centroid
320019505002998,038,centroid
320019505002023,038,centroid
320019503005000,038,centroid
320019503004006,038,centroid
320019502002045,038,centroid
320019503003008,038,centroid
320019503005021,038,centroid
320019503004018,038,centroid
320019503005027,038,centroid
320019503004021,038,centroid
320019502002057,038,centroid
320019501001362,038,centroid
320019501001335,038,centroid
320019501001337,038,centroid
320019501001398,038,centroid
320019501001138,038,centroid
320019501001125,038,centroid
320019501001610,038,centroid
320019501001612,038,centroid
320019501001122,038,centroid
320019501001614,038,centroid
320019501001987,038,centroid
320019501001395,038,centroid
320019505001057,038,centroid
320019505002101,038,centroid
320019505002118,038,centroid
320019501001492,038,centroid
320019501001486,038,centroid
320019501001473,038,centroid
320019505002121,038,centroid
320019501001976,038,centroid
320019501002058,038,centroid
320019501001471,038,centroid
320019501002052,038,centroid
320019501002012,038,centroid
320019502002042,038,centroid
320019506002091,038,centroid
320019502003052,038,centroid
320019506002073,038,centroid
320019506001196,038,centroid
320019506002080,038,centroid
320019502002041,038,centroid
320019503001047,038,centroid
320019503001032,038,centroid
320019503001035,038,centroid
320019503001053,038,centroid
320019503001042,038,centroid
320019501002115,038,centroid
320019501002124,038,centroid
320019501002180,038,centroid
320019501002145,038,centroid
320019501001172,038,centroid
320019501001174,038,centroid
320019501001583,038,centroid
320019501001591,038,centroid
320019501001606,038,centroid
320019501001186,038,centroid
320019501001183,038,centroid
320019505001062,038,centroid
320019501001500,038,centroid
320019505001046,038,centroid
320019501001501,038,centroid
320019502003135,038,centroid
320019502002026,038,centroid
320019506001126,038,centroid
320019502001042,038,centroid
320019506001071,038,centroid
320019506001125,038,centroid
320019502001034,038,centroid
320019502003058,038,centroid
320019505002079,038,centroid
320019503002003,038,centroid
320019505002108,038,centroid
320019506002085,038,centroid
320019503001031,038,centroid
320019503001043,038,centroid
320019503001038,038,centroid
320019503007011,038,centroid
320019503003003,038,centroid
320019503003001,038,centroid
320019505002096,038,centroid
320019501002093,038,centroid
320019501002142,038,centroid
320019501002143,038,centroid
320019505002034,038,centroid
320019501001169,038,centroid
320019501001157,038,centroid
320019501001414,038,centroid
320019501001165,038,centroid
320019501001584,038,centroid
320019501001529,038,centroid
320019501001194,038,centroid
320019501001155,038,centroid
320019501001179,038,centroid
320019501001217,038,centroid
320019501001401,038,centroid
320019501002021,038,centroid
320019501002055,038,centroid
320019501002037,038,centroid
320019501002007,038,centroid
320019501002006,038,centroid
320019505002114,038,centroid
320019501001975,038,centroid
320019505002099,038,centroid
320019505002122,038,centroid
320019502003219,038,centroid
320019501001499,038,centroid
320019505001048,038,centroid
320019501001541,038,centroid
320019501001239,038,centroid
320019501001245,038,centroid
320019501001309,038,centroid
320019501001318,038,centroid
320019501001327,038,centroid
320019501001991,038,centroid
320019501001160,038,centroid
320019501001166,038,centroid
320019501001176,038,centroid
320019501001150,038,centroid
320019506001158,038,centroid
320019505001007,038,centroid
320019505002058,038,centroid
320019505001075,038,centroid
320019502002047,038,centroid
320019502002024,038,centroid
320019502002019,038,centroid
320019502002020,038,centroid
320019502002085,038,centroid
320019501002034,038,centroid
320019501001421,038,centroid
320019501001430,038,centroid
320019501001427,038,centroid
320019501001435,038,centroid
320019501001438,038,centroid
320019501001439,038,centroid
320019501001264,038,centroid
320019501001454,038,centroid
320019502001030,038,centroid
320019506001131,038,centroid
320019502001036,038,centroid
320019505002054,038,centroid
320019502001197,038,centroid
320019502001141,038,centroid
320019502001062,038,centroid
320019502001061,038,centroid
320019502001118,038,centroid
320019502003167,038,centroid
320019502001150,038,centroid
320019502001125,038,centroid
320019503007045,038,centroid
320019503007000,038,centroid
320019502002054,038,centroid
320019503007040,038,centroid
320019503004027,038,centroid
320019503007063,038,centroid
320019502003013,038,centroid
320019502003010,038,centroid
320019501002203,038,centroid
320019502003063,038,centroid
320019502003088,038,centroid
320019501001980,038,centroid
320019501001988,038,centroid
320019501001338,038,centroid
320019501001523,038,centroid
320019501001276,038,centroid
320019501001464,038,centroid
320019501001616,038,centroid
320019501001128,038,centroid
320019501001064,038,centroid
320019503001013,038,centroid
320019501002025,038,centroid
320019502003271,038,centroid
320019502003256,038,centroid
320019502003268,038,centroid
320019503007021,038,centroid
320019503007017,038,centroid
320019502001055,038,centroid
320019506001112,038,centroid
320019506001123,038,centroid
320019501001476,038,centroid
320019502002001,038,centroid
320019501001496,038,centroid
320019501002189,038,centroid
320019501002089,038,centroid
320019501002212,038,centroid
320019505002021,038,centroid
320019505002003,038,centroid
320019505002027,038,centroid
320019505002000,038,centroid
320019503005009,038,centroid
320019503004004,038,centroid
320019502002018,038,centroid
320019503003007,038,centroid
320019503005013,038,centroid
320019503005012,038,centroid
320019503006022,038,centroid
320019503003025,038,centroid
320019503005023,038,centroid
320019501001237,038,centroid
320019501001214,038,centroid
320019501001211,038,centroid
320019501001218,038,centroid
320019501001300,038,centroid
320019501001358,038,centroid
320019501001382,038,centroid
320019501001225,038,centroid
320019501001374,038,centroid
320019501001322,038,centroid
320019501001319,038,centroid
320019501001339,038,centroid
320019501001397,038,centroid
320019501001270,038,centroid
320019501001137,038,centroid
320019502001052,038,centroid
320019501001478,038,centroid
320019502003095,038,centroid
320019505001063,038,centroid
320019506001201,038,centroid
320019502001065,038,centroid
320019502001184,038,centroid
320019502003177,038,centroid
320019502001186,038,centroid
320019502003136,038,centroid
320019502003140,038,centroid
320019505002010,038,centroid
320019505002005,038,centroid
320019505002029,038,centroid
320019502002062,038,centroid
320019503006005,038,centroid
320019503003011,038,centroid
320019503005007,038,centroid
320019502002044,038,centroid
320019503004010,038,centroid
320019503004008,038,centroid
320019503005011,038,centroid
320019503005014,038,centroid
320019503004012,038,centroid
320019503003018,038,centroid
320019503003016,038,centroid
320019503004016,038,centroid
320019503004022,038,centroid
320019503005024,038,centroid
320019503005030,038,centroid
320019503006041,038,centroid
320019503007038,038,centroid
320019501001321,038,centroid
320019501001301,038,centroid
320019501001381,038,centroid
320019501001360,038,centroid
320019501001351,038,centroid
320019501001372,038,centroid
320019501001293,038,centroid
320019501001385,038,centroid
320019501001371,038,centroid
320019502003199,038,centroid
320019501002069,038,centroid
320019501001515,038,centroid
320019504001002,038,centroid
320019506002027,038,centroid
320019502001133,038,centroid
320019506001183,038,centroid
320019504001005,038,centroid
320019502003130,038,centroid
320019502002077,038,centroid
320019506001072,038,centroid
320019501001410,038,centroid
320019501001995,038,centroid
320019501001190,038,centroid
320019501001191,038,centroid
320019501001181,038,centroid
320019501001230,038,centroid
320019501001222,038,centroid
320019501001299,038,centroid
320019501001394,038,centroid
320019501001392,038,centroid
320019501001226,038,centroid
320019501001383,038,centroid
320019501001292,038,centroid
320019501001404,038,centroid
320019501001304,038,centroid
320019501001271,038,centroid
320019501001609,038,centroid
320019501001342,038,centroid
320019501001418,038,centroid
320019501001345,038,centroid
320019501001419,038,centroid
320019501001333,038,centroid
320019501002044,038,centroid
320019501002043,038,centroid
320019502003037,038,centroid
320019505001042,038,centroid
320019505001006,038,centroid
320019505002051,038,centroid
320019505002059,038,centroid
320019505001016,038,centroid
320019505001020,038,centroid
320019505001025,038,centroid
320019506002016,038,centroid
320019506002014,038,centroid
320019506002037,038,centroid
320019501001267,038,centroid
320019501001269,038,centroid
320019501001455,038,centroid
320019501001440,038,centroid
320019501001433,038,centroid
320019501001624,038,centroid
320019501001039,038,centroid
320019501001084,038,centroid
320019501001095,038,centroid
320019501001096,038,centroid
320019502003203,038,centroid
320019502001152,038,centroid
320019502003114,038,centroid
320019502003279,038,centroid
320019502003115,038,centroid
320019502003117,038,centroid
320019502001105,038,centroid
320019502001168,038,centroid
320019502003172,038,centroid
320019502003186,038,centroid
320019502003131,038,centroid
320019501001973,038,centroid
320019502002067,038,centroid
320019505002038,038,centroid
320019502003098,038,centroid
320019501002153,038,centroid
320019501002170,038,centroid
320019501002165,038,centroid
320019501002169,038,centroid
320019501002168,038,centroid
320019402001006,038,centroid
320019501002173,038,centroid
320019506001105,038,centroid
320019502001194,038,centroid
320019506001207,038,centroid
320019501001144,038,centroid
320019501001604,038,centroid
320019501001463,038,centroid
320019501001479,038,centroid
320019501001390,038,centroid
320019501001424,038,centroid
320019501001639,038,centroid
320019501001029,038,centroid
320019502001046,038,centroid
320019502001134,038,centroid
320019502001041,038,centroid
320019502001180,038,centroid
320019502003272,038,centroid
320019502003998,038,centroid
320019502001070,038,centroid
320019502001114,038,centroid
320019502001117,038,centroid
320019502001116,038,centroid
320019502003110,038,centroid
320019502003151,038,centroid
320019503005026,038,centroid
320019503007001,038,centroid
320019503005031,038,centroid
320019502002009,038,centroid
320019502003033,038,centroid
320019502003004,038,centroid
320019502003084,038,centroid
320019501002050,038,centroid
320019502003079,038,centroid
320019502002090,038,centroid
320019502003014,038,centroid
320019506002022,038,centroid
320019501001347,038,centroid
320019504001004,038,centroid
320019501001273,038,centroid
320019501001466,038,centroid
320019501001131,038,centroid
320019501001124,038,centroid
320019501001593,038,centroid
320019501001525,038,centroid
320019501001003,038,centroid
320019501001633,038,centroid
320019501001637,038,centroid
320019501001219,038,centroid
320019501001291,038,centroid
320019501001393,038,centroid
320019501001028,038,centroid
320019501001027,038,centroid
320019503007050,038,centroid
320019502001130,038,centroid
320019502003280,038,centroid
320019502003109,038,centroid
320019502001106,038,centroid
320019503007041,038,centroid
320019502001160,038,centroid
320019502001163,038,centroid
320019502003281,038,centroid
320019502003278,038,centroid
320019502003126,038,centroid
320019502003161,038,centroid
320019502003168,038,centroid
320019506002010,038,centroid
320019506001203,038,centroid
320019505001015,038,centroid
320019503005034,038,centroid
320019502003005,038,centroid
320019502003061,038,centroid
320019502003062,038,centroid
320019502003065,038,centroid
320019501002023,038,centroid
320019501002022,038,centroid
320019501002194,038,centroid
320019501002048,038,centroid
320019501002074,038,centroid
320019502003085,038,centroid
320019506002068,038,centroid
320019506002059,038,centroid
320019501001370,038,centroid
320019501001340,038,centroid
320019501001324,038,centroid
320019501001220,038,centroid
320019501001121,038,centroid
320019501001611,038,centroid
320019501001979,038,centroid
320019501001346,038,centroid
320019501001344,038,centroid
320019501001325,038,centroid
320019501001132,038,centroid
320019501001123,038,centroid
320019501001528,038,centroid
320019506001117,038,centroid
320019502001027,038,centroid
320019502001022,038,centroid
320019502001059,038,centroid
320019502001060,038,centroid
320019506001122,038,centroid
320019502001029,038,centroid
320019505002007,038,centroid
320019502001043,038,centroid
320019502001067,038,centroid
320019501001323,038,centroid
320019501001524,038,centroid
320019501001114,038,centroid
320019501001126,038,centroid
320019501001136,038,centroid
320019501001142,038,centroid
320019501001141,038,centroid
320019501001598,038,centroid
320019501001275,038,centroid
320019501001636,038,centroid
320019501001638,038,centroid
320019501001635,038,centroid
320019501001640,038,centroid
320019503007022,038,centroid
320019503007008,038,centroid
320019503007061,038,centroid
320019503006035,038,centroid
320019502001127,038,centroid
320019402001025,038,centroid
320019402001026,038,centroid
320019503007047,038,centroid
320019505001034,038,centroid
320019505001035,038,centroid
320019501001116,038,centroid
320019501001072,038,centroid
320019501001065,038,centroid
320019501001004,038,centroid
320019501001020,038,centroid
320019503002004,038,centroid
320019506002087,038,centroid
320019502003034,038,centroid
320019501001483,038,centroid
320019502002015,038,centroid
320019505001077,038,centroid
320019505002053,038,centroid
320019505001004,038,centroid
320019502003146,038,centroid
320019502001147,038,centroid
320019502001148,038,centroid
320019502001181,038,centroid
320019502003171,038,centroid
320019502003298,038,centroid
320019502003296,038,centroid
320019502003292,038,centroid
320019502003290,038,centroid
320019502003195,038,centroid
320019502003021,038,centroid
320019503001012,038,centroid
320019503007023,038,centroid
320019506001186,038,centroid
320019505002032,038,centroid
320019506002048,038,centroid
320019505002095,038,centroid
320019503001017,038,centroid
320019506001198,038,centroid
320019506002065,038,centroid
320019503001027,038,centroid
320019503007010,038,centroid
320019503007012,038,centroid
320019505002039,038,centroid
320019501001628,038,centroid
320019501001050,038,centroid
320019501001434,038,centroid
320019501001441,038,centroid
320019501001437,038,centroid
320019501001253,038,centroid
320019501001520,038,centroid
320019501001261,038,centroid
320019501001451,038,centroid
320019501001044,038,centroid
320019501001045,038,centroid
320019502001110,038,centroid
320019502001153,038,centroid
320019502003113,038,centroid
320019502003184,038,centroid
320019502001103,038,centroid
320019502001102,038,centroid
320019502003269,038,centroid
320019502001129,038,centroid
320019502001165,038,centroid
320019502003173,038,centroid
320019502003119,038,centroid
320019502003182,038,centroid
320019502003286,038,centroid
320019502003282,038,centroid
320019502003134,038,centroid
320019502003139,038,centroid
320019506002017,038,centroid
320019506002045,038,centroid
320019502003067,038,centroid
320019501002166,038,centroid
320019501002174,038,centroid
320019402001000,038,centroid
320019506001142,038,centroid
320019506001213,038,centroid
320019503001021,038,centroid
320019502003247,038,centroid
320019506002072,038,centroid
320019503001014,038,centroid
320019503006000,038,centroid
320019505002097,038,centroid
320019501001022,038,centroid
320019501001032,038,centroid
320019501001021,038,centroid
320019501001036,038,centroid
320019501001002,038,centroid
320019501001000,038,centroid
320019501001629,038,centroid
320019501001268,038,centroid
320019501001250,038,centroid
320019501001315,038,centroid
320019501001306,038,centroid
320019501001043,038,centroid
320019501001071,038,centroid
320019501001089,038,centroid
320019501001101,038,centroid
320019503001022,038,centroid
320019502003144,038,centroid
320019502001176,038,centroid
320019502003153,038,centroid
320019502003159,038,centroid
320019502003157,038,centroid
320019502003156,038,centroid
320019502003248,038,centroid
320019501002076,038,centroid
320019503007016,038,centroid
320019503007025,038,centroid
320019503007026,038,centroid
320019503006046,038,centroid
320019503007052,038,centroid
320019503004030,038,centroid
320019503004031,038,centroid
320019505002083,038,centroid
320019506002024,038,centroid
320019506002044,038,centroid
320019402001009,038,centroid
320019501002152,038,centroid
320019501002167,038,centroid
320019402001022,038,centroid
320019402001005,038,centroid
320019402001003,038,centroid
320019506001110,038,centroid
320019506001106,038,centroid
320019502001196,038,centroid
320019506001154,038,centroid
320019506001132,038,centroid
320019501001601,038,centroid
320019501001631,038,centroid
320019501001632,038,centroid
320019501001356,038,centroid
320019501001018,038,centroid
320019501001034,038,centroid
320019501001630,038,centroid
320019501001266,038,centroid
320019501001265,038,centroid
320019502001157,038,centroid
320019502001185,038,centroid
320019502001999,038,centroid
320019502001015,038,centroid
320019502003112,038,centroid
320019502003180,038,centroid
320019502003270,038,centroid
320019502003120,038,centroid
320019502003166,038,centroid
320019503002007,038,centroid
320019502001159,038,centroid
320019501001428,038,centroid
320019501001037,038,centroid
320019501001033,038,centroid
320019501001051,038,centroid
320019501001429,038,centroid
320019501001432,038,centroid
320019501001449,038,centroid
320019501001457,038,centroid
320019501001251,038,centroid
320019501001389,038,centroid
320019501001420,038,centroid
320019505001079,038,centroid
320019505001996,038,centroid
320019505001998,038,centroid
320019505001080,038,centroid
320019505001001,038,centroid
320019503006019,038,centroid
320019502002039,038,centroid
320019505002111,038,centroid
320019501001487,038,centroid
320019501001488,038,centroid
320019504001008,038,centroid
320019501002018,038,centroid
320019501001469,038,centroid
320019505002103,038,centroid
320019502001031,038,centroid
320019506001176,038,centroid
320019502002084,038,centroid
320019506001214,038,centroid
320019506001107,038,centroid
320019506001994,038,centroid
320019502003057,038,centroid
320019506001178,038,centroid
320019502003024,038,centroid
320019502003187,038,centroid
320019502003027,038,centroid
320019506002015,038,centroid
320019502003082,038,centroid
320019506001015,038,centroid
320019501001553,038,centroid
320019501001307,038,centroid
320019506001081,038,centroid
320019506001089,038,centroid
320019506001086,038,centroid
320019506001091,038,centroid
320019506001103,038,centroid
320019506001109,038,centroid
320019506001027,038,centroid
320019506001040,038,centroid
320019506001061,038,centroid
320019506001104,038,centroid
320019506001162,038,centroid
320019505002067,038,centroid
320019505002069,038,centroid
320019505002071,038,centroid
320019506001161,038,centroid
320019502003208,038,centroid
320019502002052,038,centroid
320019503006036,038,centroid
320019502002088,038,centroid
320019501002208,038,centroid
320019502003059,038,centroid
320019505002052,038,centroid
320019501001626,038,centroid
320019501001040,038,centroid
320019501001056,038,centroid
320019501001090,038,centroid
320019501001106,038,centroid
320019501001621,038,centroid
320019501001070,038,centroid
320019501001019,038,centroid
320019503006029,038,centroid
320019506002052,038,centroid
320019502003148,038,centroid
320019505001009,038,centroid
320019502002006,038,centroid
320019505001078,038,centroid
320019501001519,038,centroid
320019502001143,038,centroid
320019502001149,038,centroid
320019502001146,038,centroid
320019502001182,038,centroid
320019502003273,038,centroid
320019502003262,038,centroid
320019502003285,038,centroid
