geoid10,district_id,assign_method
320019501001435,017,centroid
320019501001445,017,centroid
320019501001094,017,centroid
320019501001091,017,centroid
320019501001696,017,centroid
320019501001319,017,centroid
320019507001370,017,centroid
320019506001129,017,centroid
320019506001202,017,centroid
320019506001181,017,centroid
320019506001231,017,centroid
320019506002035,017,centroid
320019506003029,017,centroid
320019503023016,017,centroid
320019507002005,017,centroid
320019501001074,017,centroid
320019506001095,017,centroid
320019506001092,017,centroid
320019506001106,017,centroid
320019501001867,017,centroid
320019501001065,017,centroid
320019501001861,017,centroid
320019506001033,017,centroid
320019506001039,017,centroid
320019506001024,017,centroid
320019506001282,017,centroid
320019501002163,017,centroid
320019507002018,017,centroid
320019503013074,017,centroid
320019501001610,017,centroid
320019506002052,017,centroid
320019507001001,017,centroid
320019507001010,017,centroid
320019507001051,017,centroid
320019507001153,017,centroid
320019507001036,017,centroid
320019507001163,017,centroid
320019507001131,017,centroid
320019505001102,017,centroid
320019506001243,017,centroid
320019503023026,017,centroid
320019503023033,017,centroid
320019507001160,017,centroid
320019507001393,017,centroid
320019507001162,017,centroid
320019507001146,017,centroid
320019507003107,017,centroid
320019507001100,017,centroid
320019507001197,017,centroid
320019507001029,017,centroid
320019507001190,017,centroid
320019507001395,017,centroid
320019507001192,017,centroid
320019507001195,017,centroid
320019507003027,017,centroid
320019507003033,017,centroid
320019507003216,017,centroid
320019501002178,017,centroid
320019507001302,017,centroid
320019507001267,017,centroid
320019506003040,017,centroid
320019503023036,017,centroid
320019507002040,017,centroid
320019505002009,017,centroid
320019506002016,017,centroid
320019507001332,017,centroid
320019505002069,017,centroid
320019505002039,017,centroid
320019505002070,017,centroid
320019506003003,017,centroid
320019505001065,017,centroid
320019505001098,017,centroid
320019505002011,017,centroid
320019505002134,017,centroid
320019505002047,017,centroid
320019505002044,017,centroid
320019507001317,017,centroid
320019507001280,017,centroid
320019507001281,017,centroid
320019503021064,017,centroid
320019501002092,017,centroid
320019503013024,017,centroid
320019505001066,017,centroid
320019505001003,017,centroid
320019504001035,017,centroid
320019501001563,017,centroid
320019507001118,017,centroid
320019506001170,017,centroid
320019506001178,017,centroid
320019506001131,017,centroid
320019506001177,017,centroid
320019506001155,017,centroid
320019507003077,017,centroid
320019505001072,017,centroid
320019505002019,017,centroid
320019506001223,017,centroid
320019505002100,017,centroid
320019503024032,017,centroid
320019503024013,017,centroid
320019503024024,017,centroid
320019503021039,017,centroid
320019503021075,017,centroid
320019503011004,017,centroid
320019503013005,017,centroid
320019503024016,017,centroid
320019503012046,017,centroid
320019503025028,017,centroid
320019503021069,017,centroid
320019503025033,017,centroid
320019503022009,017,centroid
320019503012015,017,centroid
320019503012028,017,centroid
320019506001150,017,centroid
320019506001151,017,centroid
320019503013045,017,centroid
320019506001248,017,centroid
320019501001753,017,centroid
320019501001167,017,centroid
320019501001110,017,centroid
320019501001135,017,centroid
320019501001379,017,centroid
320019501001712,017,centroid
320019501001819,017,centroid
320019501001840,017,centroid
320019501001727,017,centroid
320019501001405,017,centroid
320019501001328,017,centroid
320019501001488,017,centroid
320019501001657,017,centroid
320019501001802,017,centroid
320019501001648,017,centroid
320019501001633,017,centroid
320019501001554,017,centroid
320019501001139,017,centroid
320019501001232,017,centroid
320019501001128,017,centroid
320019501001231,017,centroid
320019501001236,017,centroid
320019501001409,017,centroid
320019507001360,017,centroid
320019507003016,017,centroid
320019506001186,017,centroid
320019506001185,017,centroid
320019507003019,017,centroid
320019506001204,017,centroid
320019505002031,017,centroid
320019505002066,017,centroid
320019506002030,017,centroid
320019507001120,017,centroid
320019507001114,017,centroid
320019507003240,017,centroid
320019507003047,017,centroid
320019507003136,017,centroid
320019507001159,017,centroid
320019503021029,017,centroid
320019507003203,017,centroid
320019507001084,017,centroid
320019507001096,017,centroid
320019507001052,017,centroid
320019507001070,017,centroid
320019507003155,017,centroid
320019501001386,017,centroid
320019501001391,017,centroid
320019501001382,017,centroid
320019501001107,017,centroid
320019501001109,017,centroid
320019501001108,017,centroid
320019501001073,017,centroid
320019501001854,017,centroid
320019501001461,017,centroid
320019501001419,017,centroid
320019501001714,017,centroid
320019501001724,017,centroid
320019501001773,017,centroid
320019507004072,017,centroid
320019507001006,017,centroid
320019507003170,017,centroid
320019507001295,017,centroid
320019507001203,017,centroid
320019506003007,017,centroid
320019503012000,017,centroid
320019506003016,017,centroid
320019503023000,017,centroid
320019505002081,017,centroid
320019504001063,017,centroid
320019501001613,017,centroid
320019503021007,017,centroid
320019503021012,017,centroid
320019503021008,017,centroid
320019507004018,017,centroid
320019507004010,017,centroid
320019506001159,017,centroid
320019506001179,017,centroid
320019507003004,017,centroid
320019506001136,017,centroid
320019506001165,017,centroid
320019507003244,017,centroid
320019501001810,017,centroid
320019503012037,017,centroid
320019507003070,017,centroid
320019507003085,017,centroid
320019501001383,017,centroid
320019501001846,017,centroid
320019501001061,017,centroid
320019501001085,017,centroid
320019501001721,017,centroid
320019501001717,017,centroid
320019501001399,017,centroid
320019501001741,017,centroid
320019501001330,017,centroid
320019503021052,017,centroid
320019507004079,017,centroid
320019501002021,017,centroid
320019507001004,017,centroid
320019507001241,017,centroid
320019507001276,017,centroid
320019507004038,017,centroid
320019507001348,017,centroid
320019501002194,017,centroid
320019506001001,017,centroid
320019501001864,017,centroid
320019506001278,017,centroid
320019506001103,017,centroid
320019506001084,017,centroid
320019506001089,017,centroid
320019506001109,017,centroid
320019506001260,017,centroid
320019501001072,017,centroid
320019506001049,017,centroid
320019506001014,017,centroid
320019501002138,017,centroid
320019501002154,017,centroid
320019501002075,017,centroid
320019501002119,017,centroid
320019507004068,017,centroid
320019501002099,017,centroid
320019507001043,017,centroid
320019507001129,017,centroid
320019507001125,017,centroid
320019507001156,017,centroid
320019507001126,017,centroid
320019501002059,017,centroid
320019506001198,017,centroid
320019507001012,017,centroid
320019501002014,017,centroid
320019507001364,017,centroid
320019507003105,017,centroid
320019507001117,017,centroid
320019507001064,017,centroid
320019507001061,017,centroid
320019507001099,017,centroid
320019507001044,017,centroid
320019507001066,017,centroid
320019507001045,017,centroid
320019507001199,017,centroid
320019507001298,017,centroid
320019506002017,017,centroid
320019507001320,017,centroid
320019507001325,017,centroid
320019507001291,017,centroid
320019503012011,017,centroid
320019503023027,017,centroid
320019503021062,017,centroid
320019505001062,017,centroid
320019503024041,017,centroid
320019507004034,017,centroid
320019507004015,017,centroid
320019506002065,017,centroid
320019507001277,017,centroid
320019507004065,017,centroid
320019507003025,017,centroid
320019503023005,017,centroid
320019501001602,017,centroid
320019503013052,017,centroid
320019503013051,017,centroid
320019506001009,017,centroid
320019501001828,017,centroid
320019501001057,017,centroid
320019506001071,017,centroid
320019501001060,017,centroid
320019506001107,017,centroid
320019501001832,017,centroid
320019506001113,017,centroid
320019501001315,017,centroid
320019501001389,017,centroid
320019501001396,017,centroid
320019501001000,017,centroid
320019501001674,017,centroid
320019501001677,017,centroid
320019501001194,017,centroid
320019501001555,017,centroid
320019501001105,017,centroid
320019501001122,017,centroid
320019501001115,017,centroid
320019507004005,017,centroid
320019503025009,017,centroid
320019501001603,017,centroid
320019507004017,017,centroid
320019505002037,017,centroid
320019505001034,017,centroid
320019505002128,017,centroid
320019506003006,017,centroid
320019507001336,017,centroid
320019505001000,017,centroid
320019506001048,017,centroid
320019506001290,017,centroid
320019506001274,017,centroid
320019506001064,017,centroid
320019506001063,017,centroid
320019506001077,017,centroid
320019506001008,017,centroid
320019506001116,017,centroid
320019507003219,017,centroid
320019507001294,017,centroid
320019506003015,017,centroid
320019503023011,017,centroid
320019505002097,017,centroid
320019505002077,017,centroid
320019503023035,017,centroid
320019505002084,017,centroid
320019503025006,017,centroid
320019503025024,017,centroid
320019507001322,017,centroid
320019507001167,017,centroid
320019507001292,017,centroid
320019503013044,017,centroid
320019507001230,017,centroid
320019507001177,017,centroid
320019507001330,017,centroid
320019507001401,017,centroid
320019507001185,017,centroid
320019505001014,017,centroid
320019505002057,017,centroid
320019505001039,017,centroid
320019503021016,017,centroid
320019501002006,017,centroid
320019501002011,017,centroid
320019507004075,017,centroid
320019503013022,017,centroid
320019507001224,017,centroid
320019505001038,017,centroid
320019505001032,017,centroid
320019503021081,017,centroid
320019505002078,017,centroid
320019501001594,017,centroid
320019501001585,017,centroid
320019504001010,017,centroid
320019504001005,017,centroid
320019501001624,017,centroid
320019504001073,017,centroid
320019504001045,017,centroid
320019504001089,017,centroid
320019504001016,017,centroid
320019504001099,017,centroid
320019507003021,017,centroid
320019507003013,017,centroid
320019507003082,017,centroid
320019507003084,017,centroid
