blkidfp00,district_id,assign_method
320019402001002,017,centroid
320019506002042,017,centroid
320019506002043,017,centroid
320019502003194,017,centroid
320019502003201,017,centroid
320019506001053,017,centroid
320019506001023,017,centroid
320019501001007,017,centroid
320019501001188,017,centroid
320019501001012,017,centroid
320019501001015,017,centroid
320019501001209,017,centroid
320019501001539,017,centroid
320019501001328,017,centroid
320019501001317,017,centroid
320019501001287,017,centroid
320019505001054,017,centroid
320019501001490,017,centroid
320019501001489,017,centroid
320019501001517,017,centroid
320019501002202,017,centroid
320019501001498,017,centroid
320019502003206,017,centroid
320019501001278,017,centroid
320019504001009,017,centroid
320019506001054,017,centroid
320019506001045,017,centroid
320019506001018,017,centroid
320019506001025,017,centroid
320019506001013,017,centroid
320019506001014,017,centroid
320019501001349,017,centroid
320019501001013,017,centroid
320019502002075,017,centroid
320019503001045,017,centroid
320019503001051,017,centroid
320019502002064,017,centroid
320019506001146,017,centroid
320019506001150,017,centroid
320019506002032,017,centroid
320019505002072,017,centroid
320019502003198,017,centroid
320019506002090,017,centroid
320019501001326,017,centroid
320019501001618,017,centroid
320019501001329,017,centroid
320019501001595,017,centroid
320019501001596,017,centroid
320019501001260,017,centroid
320019501001259,017,centroid
320019501001617,017,centroid
320019501001140,017,centroid
320019501001143,017,centroid
320019505001058,017,centroid
320019501002056,017,centroid
320019501002065,017,centroid
320019501002020,017,centroid
320019504001000,017,centroid
320019502001123,017,centroid
320019501001974,017,centroid
320019502003155,017,centroid
320019502002059,017,centroid
320019506002063,017,centroid
320019506001114,017,centroid
320019502001026,017,centroid
320019502001024,017,centroid
320019506001129,017,centroid
320019506001130,017,centroid
320019506001124,017,centroid
320019505002006,017,centroid
320019505002998,017,centroid
320019505002023,017,centroid
320019503005000,017,centroid
320019503004006,017,centroid
320019502002045,017,centroid
320019503003008,017,centroid
320019503005021,017,centroid
320019503004018,017,centroid
320019503005027,017,centroid
320019503004021,017,centroid
320019502002057,017,centroid
320019501001362,017,centroid
320019501001335,017,centroid
320019501001337,017,centroid
320019501001398,017,centroid
320019501001138,017,centroid
320019501001125,017,centroid
320019501001610,017,centroid
320019501001612,017,centroid
320019501001122,017,centroid
320019501001614,017,centroid
320019501001987,017,centroid
320019501001395,017,centroid
320019505001057,017,centroid
320019505002101,017,centroid
320019505002118,017,centroid
320019501001492,017,centroid
320019501001486,017,centroid
320019501001473,017,centroid
320019505002121,017,centroid
320019501001976,017,centroid
320019501002058,017,centroid
320019501001471,017,centroid
320019501002052,017,centroid
320019501002012,017,centroid
320019502002042,017,centroid
320019506002091,017,centroid
320019502003052,017,centroid
320019506002073,017,centroid
320019506001196,017,centroid
320019506002080,017,centroid
320019502002041,017,centroid
320019503001047,017,centroid
320019503001032,017,centroid
320019503001035,017,centroid
320019503001053,017,centroid
320019503001042,017,centroid
320019501002115,017,centroid
320019501002124,017,centroid
320019501002180,017,centroid
320019501002145,017,centroid
320019501001172,017,centroid
320019501001174,017,centroid
320019501001583,017,centroid
320019501001591,017,centroid
320019501001606,017,centroid
320019501001186,017,centroid
320019501001183,017,centroid
320019505001062,017,centroid
320019501001500,017,centroid
320019505001046,017,centroid
320019501001501,017,centroid
320019502003135,017,centroid
320019502002026,017,centroid
320019506001126,017,centroid
320019502001042,017,centroid
320019506001071,017,centroid
320019506001125,017,centroid
320019502001034,017,centroid
320019502003058,017,centroid
320019505002079,017,centroid
320019503002003,017,centroid
320019505002108,017,centroid
320019506002085,017,centroid
320019503001031,017,centroid
320019503001043,017,centroid
320019503001038,017,centroid
320019503007011,017,centroid
320019503003003,017,centroid
320019503003001,017,centroid
320019505002096,017,centroid
320019501002093,017,centroid
320019501002142,017,centroid
320019501002143,017,centroid
320019505002034,017,centroid
320019501001169,017,centroid
320019501001157,017,centroid
320019501001414,017,centroid
320019501001165,017,centroid
320019501001584,017,centroid
320019501001529,017,centroid
320019501001194,017,centroid
320019501001155,017,centroid
320019501001179,017,centroid
320019501001217,017,centroid
320019501001401,017,centroid
320019501002021,017,centroid
320019501002055,017,centroid
320019501002037,017,centroid
320019501002007,017,centroid
320019501002006,017,centroid
320019505002114,017,centroid
320019501001975,017,centroid
320019505002099,017,centroid
320019505002122,017,centroid
320019502003219,017,centroid
320019501001499,017,centroid
320019505001048,017,centroid
320019501001541,017,centroid
320019501001239,017,centroid
320019501001245,017,centroid
320019501001309,017,centroid
320019501001318,017,centroid
320019501001327,017,centroid
320019501001991,017,centroid
320019501001160,017,centroid
320019501001166,017,centroid
320019501001176,017,centroid
320019501001150,017,centroid
320019506001158,017,centroid
320019505001007,017,centroid
320019505002058,017,centroid
320019505001075,017,centroid
320019502002047,017,centroid
320019502002024,017,centroid
320019502002019,017,centroid
320019502002020,017,centroid
320019502002085,017,centroid
320019501002034,017,centroid
320019501001421,017,centroid
320019501001430,017,centroid
320019501001427,017,centroid
320019501001435,017,centroid
320019501001438,017,centroid
320019501001439,017,centroid
320019501001264,017,centroid
320019501001454,017,centroid
320019502001030,017,centroid
320019506001131,017,centroid
320019502001036,017,centroid
320019505002054,017,centroid
320019502001197,017,centroid
320019502001141,017,centroid
320019502001062,017,centroid
320019502001061,017,centroid
320019502001118,017,centroid
320019502003167,017,centroid
320019502001150,017,centroid
320019502001125,017,centroid
320019503007045,017,centroid
320019503007000,017,centroid
320019502002054,017,centroid
320019503007040,017,centroid
320019503004027,017,centroid
320019503007063,017,centroid
320019502003013,017,centroid
320019502003010,017,centroid
320019501002203,017,centroid
320019502003063,017,centroid
320019502003088,017,centroid
320019501001980,017,centroid
320019501001988,017,centroid
320019501001338,017,centroid
320019501001523,017,centroid
320019501001276,017,centroid
320019501001464,017,centroid
320019501001616,017,centroid
320019501001128,017,centroid
320019501001064,017,centroid
320019503001013,017,centroid
320019501002025,017,centroid
320019502003271,017,centroid
320019502003256,017,centroid
320019502003268,017,centroid
320019503007021,017,centroid
320019503007017,017,centroid
320019502001055,017,centroid
320019506001112,017,centroid
320019506001123,017,centroid
320019501001476,017,centroid
320019502002001,017,centroid
320019501001496,017,centroid
320019501002189,017,centroid
320019501002089,017,centroid
320019501002212,017,centroid
320019505002021,017,centroid
320019505002003,017,centroid
320019505002027,017,centroid
320019505002000,017,centroid
320019503005009,017,centroid
320019503004004,017,centroid
320019502002018,017,centroid
320019503003007,017,centroid
320019503005013,017,centroid
320019503005012,017,centroid
320019503006022,017,centroid
320019503003025,017,centroid
320019503005023,017,centroid
320019501001237,017,centroid
320019501001214,017,centroid
320019501001211,017,centroid
320019501001218,017,centroid
320019501001300,017,centroid
320019501001358,017,centroid
320019501001382,017,centroid
320019501001225,017,centroid
320019501001374,017,centroid
320019501001322,017,centroid
320019501001319,017,centroid
320019501001339,017,centroid
320019501001397,017,centroid
320019501001270,017,centroid
320019501001137,017,centroid
320019502001052,017,centroid
320019501001478,017,centroid
320019502003095,017,centroid
320019505001063,017,centroid
320019506001201,017,centroid
320019502001065,017,centroid
320019502001184,017,centroid
320019502003177,017,centroid
320019502001186,017,centroid
320019502003136,017,centroid
320019502003140,017,centroid
320019505002010,017,centroid
320019505002005,017,centroid
320019505002029,017,centroid
320019502002062,017,centroid
320019503006005,017,centroid
320019503003011,017,centroid
320019503005007,017,centroid
320019502002044,017,centroid
320019503004010,017,centroid
320019503004008,017,centroid
320019503005011,017,centroid
320019503005014,017,centroid
320019503004012,017,centroid
320019503003018,017,centroid
320019503003016,017,centroid
320019503004016,017,centroid
320019503004022,017,centroid
320019503005024,017,centroid
320019503005030,017,centroid
320019503006041,017,centroid
320019503007038,017,centroid
320019501001321,017,centroid
320019501001301,017,centroid
320019501001381,017,centroid
320019501001360,017,centroid
320019501001351,017,centroid
320019501001372,017,centroid
320019501001293,017,centroid
320019501001385,017,centroid
320019501001371,017,centroid
320019502003199,017,centroid
320019501002069,017,centroid
320019501001515,017,centroid
320019504001002,017,centroid
320019506002027,017,centroid
320019502001133,017,centroid
320019506001183,017,centroid
320019504001005,017,centroid
320019502003130,017,centroid
320019502002077,017,centroid
320019506001072,017,centroid
320019501001410,017,centroid
320019501001995,017,centroid
320019501001190,017,centroid
320019501001191,017,centroid
320019501001181,017,centroid
320019501001230,017,centroid
320019501001222,017,centroid
320019501001299,017,centroid
320019501001394,017,centroid
320019501001392,017,centroid
320019501001226,017,centroid
320019501001383,017,centroid
320019501001292,017,centroid
320019501001404,017,centroid
320019501001304,017,centroid
320019501001271,017,centroid
320019501001609,017,centroid
320019501001342,017,centroid
320019501001418,017,centroid
320019501001345,017,centroid
320019501001419,017,centroid
320019501001333,017,centroid
320019501002044,017,centroid
320019501002043,017,centroid
320019502003037,017,centroid
320019505001042,017,centroid
320019505001006,017,centroid
320019505002051,017,centroid
320019505002059,017,centroid
320019505001016,017,centroid
320019505001020,017,centroid
320019505001025,017,centroid
320019506002016,017,centroid
320019506002014,017,centroid
320019506002037,017,centroid
320019501001267,017,centroid
320019501001269,017,centroid
320019501001455,017,centroid
320019501001440,017,centroid
320019501001433,017,centroid
320019501001624,017,centroid
320019501001039,017,centroid
320019501001084,017,centroid
320019501001095,017,centroid
320019501001096,017,centroid
320019502003203,017,centroid
320019502001152,017,centroid
320019502003114,017,centroid
320019502003279,017,centroid
320019502003115,017,centroid
320019502003117,017,centroid
320019502001105,017,centroid
320019502001168,017,centroid
320019502003172,017,centroid
320019502003186,017,centroid
320019502003131,017,centroid
320019501001973,017,centroid
320019502002067,017,centroid
320019505002038,017,centroid
320019502003098,017,centroid
320019501002153,017,centroid
320019501002170,017,centroid
320019501002165,017,centroid
320019501002169,017,centroid
320019501002168,017,centroid
320019402001006,017,centroid
320019501002173,017,centroid
320019506001105,017,centroid
320019502001194,017,centroid
320019506001207,017,centroid
320019501001144,017,centroid
320019501001604,017,centroid
320019501001463,017,centroid
320019501001479,017,centroid
320019501001390,017,centroid
320019501001424,017,centroid
320019501001639,017,centroid
320019501001029,017,centroid
320019502001046,017,centroid
320019502001134,017,centroid
320019502001041,017,centroid
320019502001180,017,centroid
320019502003272,017,centroid
320019502003998,017,centroid
320019502001070,017,centroid
320019502001114,017,centroid
320019502001117,017,centroid
320019502001116,017,centroid
320019502003110,017,centroid
320019502003151,017,centroid
320019503005026,017,centroid
320019503007001,017,centroid
320019503005031,017,centroid
320019502002009,017,centroid
320019502003033,017,centroid
320019502003004,017,centroid
320019502003084,017,centroid
320019501002050,017,centroid
320019502003079,017,centroid
320019502002090,017,centroid
320019502003014,017,centroid
320019506002022,017,centroid
320019501001347,017,centroid
320019504001004,017,centroid
320019501001273,017,centroid
320019501001466,017,centroid
320019501001131,017,centroid
320019501001124,017,centroid
320019501001593,017,centroid
320019501001525,017,centroid
320019501001003,017,centroid
320019501001633,017,centroid
320019501001637,017,centroid
320019501001219,017,centroid
320019501001291,017,centroid
320019501001393,017,centroid
320019501001028,017,centroid
320019501001027,017,centroid
320019503007050,017,centroid
320019502001130,017,centroid
320019502003280,017,centroid
320019502003109,017,centroid
320019502001106,017,centroid
320019503007041,017,centroid
320019502001160,017,centroid
320019502001163,017,centroid
320019502003281,017,centroid
320019502003278,017,centroid
320019502003126,017,centroid
320019502003161,017,centroid
320019502003168,017,centroid
320019506002010,017,centroid
320019506001203,017,centroid
320019505001015,017,centroid
320019503005034,017,centroid
320019502003005,017,centroid
320019502003061,017,centroid
320019502003062,017,centroid
320019502003065,017,centroid
320019501002023,017,centroid
320019501002022,017,centroid
320019501002194,017,centroid
320019501002048,017,centroid
320019501002074,017,centroid
320019502003085,017,centroid
320019506002068,017,centroid
320019506002059,017,centroid
320019501001370,017,centroid
320019501001340,017,centroid
320019501001324,017,centroid
320019501001220,017,centroid
320019501001121,017,centroid
320019501001611,017,centroid
320019501001979,017,centroid
320019501001346,017,centroid
320019501001344,017,centroid
320019501001325,017,centroid
320019501001132,017,centroid
320019501001123,017,centroid
320019501001528,017,centroid
320019506001117,017,centroid
320019502001027,017,centroid
320019502001022,017,centroid
320019502001059,017,centroid
320019502001060,017,centroid
320019506001122,017,centroid
320019502001029,017,centroid
320019505002007,017,centroid
320019502001043,017,centroid
320019502001067,017,centroid
320019501001323,017,centroid
320019501001524,017,centroid
320019501001114,017,centroid
320019501001126,017,centroid
320019501001136,017,centroid
320019501001142,017,centroid
320019501001141,017,centroid
320019501001598,017,centroid
320019501001275,017,centroid
320019501001636,017,centroid
320019501001638,017,centroid
320019501001635,017,centroid
320019501001640,017,centroid
320019503007022,017,centroid
320019503007008,017,centroid
320019503007061,017,centroid
320019503006035,017,centroid
320019502001127,017,centroid
320019402001025,017,centroid
320019402001026,017,centroid
320019503007047,017,centroid
320019505001034,017,centroid
320019505001035,017,centroid
320019501001116,017,centroid
320019501001072,017,centroid
320019501001065,017,centroid
320019501001004,017,centroid
320019501001020,017,centroid
320019503002004,017,centroid
320019506002087,017,centroid
320019502003034,017,centroid
320019501001483,017,centroid
320019502002015,017,centroid
320019505001077,017,centroid
320019505002053,017,centroid
320019505001004,017,centroid
320019502003146,017,centroid
320019502001147,017,centroid
320019502001148,017,centroid
320019502001181,017,centroid
320019502003171,017,centroid
320019502003298,017,centroid
320019502003296,017,centroid
320019502003292,017,centroid
320019502003290,017,centroid
320019502003195,017,centroid
320019502003021,017,centroid
320019503001012,017,centroid
320019503007023,017,centroid
320019506001186,017,centroid
320019505002032,017,centroid
320019506002048,017,centroid
320019505002095,017,centroid
320019503001017,017,centroid
320019506001198,017,centroid
320019506002065,017,centroid
320019503001027,017,centroid
320019503007010,017,centroid
320019503007012,017,centroid
320019505002039,017,centroid
320019501001628,017,centroid
320019501001050,017,centroid
320019501001434,017,centroid
320019501001441,017,centroid
320019501001437,017,centroid
320019501001253,017,centroid
320019501001520,017,centroid
320019501001261,017,centroid
320019501001451,017,centroid
320019501001044,017,centroid
320019501001045,017,centroid
320019502001110,017,centroid
320019502001153,017,centroid
320019502003113,017,centroid
320019502003184,017,centroid
320019502001103,017,centroid
320019502001102,017,centroid
320019502003269,017,centroid
320019502001129,017,centroid
320019502001165,017,centroid
320019502003173,017,centroid
320019502003119,017,centroid
320019502003182,017,centroid
320019502003286,017,centroid
320019502003282,017,centroid
320019502003134,017,centroid
320019502003139,017,centroid
320019506002017,017,centroid
320019506002045,017,centroid
320019502003067,017,centroid
320019501002166,017,centroid
320019501002174,017,centroid
320019402001000,017,centroid
320019506001142,017,centroid
320019506001213,017,centroid
320019503001021,017,centroid
320019502003247,017,centroid
320019506002072,017,centroid
320019503001014,017,centroid
320019503006000,017,centroid
320019505002097,017,centroid
320019501001022,017,centroid
320019501001032,017,centroid
320019501001021,017,centroid
320019501001036,017,centroid
320019501001002,017,centroid
320019501001000,017,centroid
320019501001629,017,centroid
320019501001268,017,centroid
320019501001250,017,centroid
320019501001315,017,centroid
320019501001306,017,centroid
320019501001043,017,centroid
320019501001071,017,centroid
320019501001089,017,centroid
320019501001101,017,centroid
320019503001022,017,centroid
320019502003144,017,centroid
320019502001176,017,centroid
320019502003153,017,centroid
320019502003159,017,centroid
320019502003157,017,centroid
320019502003156,017,centroid
320019502003248,017,centroid
320019501002076,017,centroid
320019503007016,017,centroid
320019503007025,017,centroid
320019503007026,017,centroid
320019503006046,017,centroid
320019503007052,017,centroid
320019503004030,017,centroid
320019503004031,017,centroid
320019505002083,017,centroid
320019506002024,017,centroid
320019506002044,017,centroid
320019402001009,017,centroid
320019501002152,017,centroid
320019501002167,017,centroid
320019402001022,017,centroid
320019402001005,017,centroid
320019402001003,017,centroid
320019506001110,017,centroid
320019506001106,017,centroid
320019502001196,017,centroid
320019506001154,017,centroid
320019506001132,017,centroid
320019501001601,017,centroid
320019501001631,017,centroid
320019501001632,017,centroid
320019501001356,017,centroid
320019501001018,017,centroid
320019501001034,017,centroid
320019501001630,017,centroid
320019501001266,017,centroid
320019501001265,017,centroid
320019502001157,017,centroid
320019502001185,017,centroid
320019502001999,017,centroid
320019502001015,017,centroid
320019502003112,017,centroid
320019502003180,017,centroid
320019502003270,017,centroid
320019502003120,017,centroid
320019502003166,017,centroid
320019503002007,017,centroid
320019502001159,017,centroid
320019501001428,017,centroid
320019501001037,017,centroid
320019501001033,017,centroid
320019501001051,017,centroid
320019501001429,017,centroid
320019501001432,017,centroid
320019501001449,017,centroid
320019501001457,017,centroid
320019501001251,017,centroid
320019501001389,017,centroid
320019501001420,017,centroid
320019505001079,017,centroid
320019505001996,017,centroid
320019505001998,017,centroid
320019505001080,017,centroid
320019505001001,017,centroid
320019503006019,017,centroid
320019502002039,017,centroid
320019505002111,017,centroid
320019501001487,017,centroid
320019501001488,017,centroid
320019504001008,017,centroid
320019501002018,017,centroid
320019501001469,017,centroid
320019505002103,017,centroid
320019502001031,017,centroid
320019506001176,017,centroid
320019502002084,017,centroid
320019506001214,017,centroid
320019506001107,017,centroid
320019506001994,017,centroid
320019502003057,017,centroid
320019506001178,017,centroid
320019502003024,017,centroid
320019502003187,017,centroid
320019502003027,017,centroid
320019506002015,017,centroid
320019502003082,017,centroid
320019506001015,017,centroid
320019501001553,017,centroid
320019501001307,017,centroid
320019506001081,017,centroid
320019506001089,017,centroid
320019506001086,017,centroid
320019506001091,017,centroid
320019506001103,017,centroid
320019506001109,017,centroid
320019506001027,017,centroid
320019506001040,017,centroid
320019506001061,017,centroid
320019506001104,017,centroid
320019506001162,017,centroid
320019505002067,017,centroid
320019505002069,017,centroid
320019505002071,017,centroid
320019506001161,017,centroid
320019502003208,017,centroid
320019502002052,017,centroid
320019503006036,017,centroid
320019502002088,017,centroid
320019501002208,017,centroid
320019502003059,017,centroid
320019505002052,017,centroid
320019501001626,017,centroid
320019501001040,017,centroid
320019501001056,017,centroid
320019501001090,017,centroid
320019501001106,017,centroid
320019501001621,017,centroid
320019501001070,017,centroid
320019501001019,017,centroid
320019503006029,017,centroid
320019506002052,017,centroid
320019502003148,017,centroid
320019505001009,017,centroid
320019502002006,017,centroid
320019505001078,017,centroid
320019501001519,017,centroid
320019502001143,017,centroid
320019502001149,017,centroid
320019502001146,017,centroid
320019502001182,017,centroid
320019502003273,017,centroid
320019502003262,017,centroid
320019502003285,017,centroid
