geoid10,district_id,assign_method
320319241,02,centroid
320317430,02,centroid
320317427,02,centroid
320317567,02,centroid
320319119,02,centroid
320315023,02,centroid
320319530,02,centroid
320318287,02,centroid
320317428,02,centroid
320319121,02,centroid
320319538,02,centroid
320319229,02,centroid
320319420,02,centroid
320319421,02,centroid
320319423,02,centroid
320319424,02,centroid
320319422,02,centroid
320319425,02,centroid
320316316,02,centroid
320315032,02,centroid
320312026,02,centroid
320319202,02,centroid
320318216,02,centroid
320311012,02,centroid
320318101,02,centroid
320318124,02,centroid
320312030,02,centroid
320313016,02,centroid
320312025,02,centroid
320319214,02,centroid
320312050,02,centroid
320313033,02,centroid
320319208,02,centroid
320319200,02,centroid
320313038,02,centroid
320312045,02,centroid
320314016,02,centroid
320317557,02,centroid
320315018,02,centroid
320311045,02,centroid
320311057,02,centroid
320316511,02,centroid
320314048,02,centroid
320314031,02,centroid
320314026,02,centroid
320317535,02,centroid
320316103,02,centroid
320312031,02,centroid
320318220,02,centroid
320318231,02,centroid
320318245,02,centroid
320318223,02,centroid
320316504,02,centroid
320316211,02,centroid
320316109,02,centroid
320316105,02,centroid
320316106,02,centroid
320319407,02,centroid
320319518,02,centroid
320317421,02,centroid
320311016,02,centroid
320311043,02,centroid
320311010,02,centroid
320312040,02,centroid
320312013,02,centroid
320311009,02,centroid
320319406,02,centroid
320319408,02,centroid
320317413,02,centroid
320317417,02,centroid
320316301,02,centroid
320316308,02,centroid
320316314,02,centroid
320316303,02,centroid
320316306,02,centroid
320316112,02,centroid
320319301,02,centroid
320314021,02,centroid
320314011,02,centroid
320314010,02,centroid
320314008,02,centroid
320317510,02,centroid
320311053,02,centroid
320318500,02,centroid
320311040,02,centroid
320318501,02,centroid
320318237,02,centroid
320318238,02,centroid
320318271,02,centroid
320318207,02,centroid
320317424,02,centroid
320319537,02,centroid
320319114,02,centroid
320319231,02,centroid
320319230,02,centroid
320317558,02,centroid
320317566,02,centroid
320319305,02,centroid
320316309,02,centroid
320316315,02,centroid
320319400,02,centroid
320311018,02,centroid
320311000,02,centroid
320311026,02,centroid
320311032,02,centroid
320311038,02,centroid
320311013,02,centroid
320311049,02,centroid
320311048,02,centroid
320311050,02,centroid
320313012,02,centroid
320313007,02,centroid
320313004,02,centroid
320312005,02,centroid
320313002,02,centroid
320316107,02,centroid
320318225,02,centroid
320318200,02,centroid
320319207,02,centroid
320312023,02,centroid
320319238,02,centroid
320314037,02,centroid
320314024,02,centroid
320318202,02,centroid
320317309,02,centroid
320315022,02,centroid
320315024,02,centroid
320312057,02,centroid
320312059,02,centroid
320315007,02,centroid
320318221,02,centroid
320318244,02,centroid
320318229,02,centroid
320316506,02,centroid
320316102,02,centroid
320316104,02,centroid
320318261,02,centroid
320318262,02,centroid
320318232,02,centroid
320318254,02,centroid
320319204,02,centroid
320317409,02,centroid
320314005,02,centroid
320317304,02,centroid
320317514,02,centroid
320317504,02,centroid
320311029,02,centroid
320312016,02,centroid
320318218,02,centroid
320317407,02,centroid
320319512,02,centroid
320319513,02,centroid
320317548,02,centroid
320318120,02,centroid
320318251,02,centroid
320318252,02,centroid
320319105,02,centroid
320316407,02,centroid
320316520,02,centroid
320317404,02,centroid
320316508,02,centroid
320315035,02,centroid
320315011,02,centroid
320317516,02,centroid
320175,04,centroid
320174,04,centroid
320172,04,centroid
320173,04,centroid
320318263,02,centroid
320318228,02,centroid
320318233,02,centroid
320315053,02,centroid
320315059,02,centroid
320315048,02,centroid
320315046,02,centroid
320319534,02,centroid
320314050,02,centroid
320314018,02,centroid
320071,02,centroid
320092,04,centroid
320091,04,centroid
320095,04,centroid
320094,04,centroid
320311031,02,centroid
320311024,02,centroid
320311022,02,centroid
320318213,02,centroid
320317300,02,centroid
320313013,02,centroid
320312001,02,centroid
320312003,02,centroid
320312022,02,centroid
320319519,02,centroid
320312020,02,centroid
320318217,02,centroid
320317556,02,centroid
320314007,02,centroid
320317545,02,centroid
320317527,02,centroid
320317546,02,centroid
320314003,02,centroid
320319515,02,centroid
320319304,02,centroid
320317500,02,centroid
320315013,02,centroid
320311055,02,centroid
320315036,02,centroid
320316416,02,centroid
320316418,02,centroid
320319213,02,centroid
320318235,02,centroid
320317542,02,centroid
32031ZZZZZZ,02,centroid
320318104,02,centroid
320315043,02,centroid
320319501,02,centroid
320317401,02,centroid
320317402,02,centroid
320316516,02,centroid
320316501,02,centroid
320317311,02,centroid
320317301,02,centroid
320317520,02,centroid
320319102,02,centroid
320318266,02,centroid
320318256,02,centroid
320317553,02,centroid
320311020,02,centroid
320311023,02,centroid
320318102,02,centroid
320319506,02,centroid
320319115,02,centroid
320318100,02,centroid
320318270,02,centroid
320318278,02,centroid
320318277,02,centroid
320318253,02,centroid
320318215,02,centroid
320319535,02,centroid
320314038,02,centroid
320315034,02,centroid
320315019,02,centroid
320171,04,centroid
320072,02,centroid
3200719,02,centroid
320073,02,centroid
320093,04,centroid
320312018,02,centroid
320318226,02,centroid
320313020,02,centroid
320312032,02,centroid
320314049,02,centroid
320313036,02,centroid
320317528,02,centroid
320317549,02,centroid
320315008,02,centroid
320316310,02,centroid
320316405,02,centroid
320314025,02,centroid
320316111,02,centroid
320318209,02,centroid
320318210,02,centroid
320318201,02,centroid
320318236,02,centroid
320318274,02,centroid
320318250,02,centroid
320317552,02,centroid
320317519,02,centroid
320317547,02,centroid
320317408,02,centroid
320317418,02,centroid
320317541,02,centroid
320316419,02,centroid
320316500,02,centroid
320316403,02,centroid
320316422,02,centroid
320318106,02,centroid
320318125,02,centroid
320318126,02,centroid
320318273,02,centroid
320314041,02,centroid
320314017,02,centroid
320314035,02,centroid
320311007,02,centroid
320311005,02,centroid
320318103,02,centroid
320312034,02,centroid
320312029,02,centroid
320318247,02,centroid
320318208,02,centroid
320318241,02,centroid
320318246,02,centroid
320312038,02,centroid
320318243,02,centroid
320318248,02,centroid
320312044,02,centroid
320319539,02,centroid
320317565,02,centroid
320319531,02,centroid
320316307,02,centroid
320317562,02,centroid
320319532,02,centroid
320078,02,centroid
3200711,02,centroid
320079,02,centroid
320075,02,centroid
320315000,02,centroid
320315033,02,centroid
320315058,02,centroid
320317101,02,centroid
320316113,02,centroid
320316110,02,centroid
320317406,02,centroid
320316311,02,centroid
320316108,02,centroid
320314022,02,centroid
320316208,02,centroid
320318222,02,centroid
320317506,02,centroid
320312048,02,centroid
320312054,02,centroid
320312047,02,centroid
320312058,02,centroid
320318259,02,centroid
320317521,02,centroid
320319507,02,centroid
320317536,02,centroid
320317522,02,centroid
320317426,02,centroid
320316413,02,centroid
320317403,02,centroid
320316412,02,centroid
320319417,02,centroid
320316426,02,centroid
320318212,02,centroid
320313032,02,centroid
320315041,02,centroid
320315040,02,centroid
320312027,02,centroid
320312012,02,centroid
320319107,02,centroid
320319216,02,centroid
320312052,02,centroid
320312037,02,centroid
320319205,02,centroid
320318240,02,centroid
320318260,02,centroid
320312041,02,centroid
320319209,02,centroid
320317563,02,centroid
320317564,02,centroid
320316206,02,centroid
320316212,02,centroid
320315061,02,centroid
320315060,02,centroid
320315051,02,centroid
320311052,02,centroid
320315015,02,centroid
3200715,02,centroid
3200725,02,centroid
3200724,02,centroid
3200741,02,centroid
320319210,02,centroid
320318105,02,centroid
320318116,02,centroid
320319511,02,centroid
320317523,02,centroid
320316420,02,centroid
320316503,02,centroid
320317410,02,centroid
320317503,02,centroid
320315031,02,centroid
320315030,02,centroid
320317532,02,centroid
320315045,02,centroid
320318114,02,centroid
320318204,02,centroid
320319203,02,centroid
320312035,02,centroid
320312033,02,centroid
320312036,02,centroid
320312042,02,centroid
320312055,02,centroid
320318214,02,centroid
320318279,02,centroid
320318281,02,centroid
320319215,02,centroid
320315062,02,centroid
320311051,02,centroid
320318122,02,centroid
320319122,02,centroid
320316317,02,centroid
320319120,02,centroid
3200723,02,centroid
3200726,02,centroid
3200729,02,centroid
3200732,02,centroid
3200713,02,centroid
3200712,02,centroid
3200728,02,centroid
3200731,02,centroid
320077,02,centroid
3200738,02,centroid
320154,02,centroid
320151,02,centroid
320152,02,centroid
320153,02,centroid
320155,02,centroid
320156,02,centroid
320317517,02,centroid
320317502,02,centroid
320317513,02,centroid
320319523,02,centroid
320311046,02,centroid
320312046,02,centroid
320318123,02,centroid
320319113,02,centroid
320318127,02,centroid
320318128,02,centroid
320317434,02,centroid
320319413,02,centroid
320319411,02,centroid
320319410,02,centroid
320319409,02,centroid
320318276,02,centroid
320318283,02,centroid
320313035,02,centroid
320319100,02,centroid
320318131,02,centroid
320318132,02,centroid
320311004,02,centroid
320319117,02,centroid
320319118,02,centroid
320312014,02,centroid
320319243,02,centroid
320319244,02,centroid
320312043,02,centroid
320318267,02,centroid
320319218,02,centroid
320319225,02,centroid
320318284,02,centroid
3200733,02,centroid
3200718,02,centroid
3200730,02,centroid
3200739,02,centroid
3200737,02,centroid
3200721,02,centroid
320159,02,centroid
320158,02,centroid
320157,02,centroid
320319226,02,centroid
320318285,02,centroid
320318286,02,centroid
320319219,02,centroid
320319220,02,centroid
320319235,02,centroid
320319221,02,centroid
320312060,02,centroid
320319239,02,centroid
320319232,02,centroid
320319101,02,centroid
320319116,02,centroid
320319242,02,centroid
3200720,02,centroid
3200736,02,centroid
3200735,02,centroid
3200734,02,centroid
3200727,02,centroid
3200740,02,centroid
3200722,02,centroid
320314004,02,centroid
320313018,02,centroid
320314033,02,centroid
320315010,02,centroid
320315001,02,centroid
3200717,02,centroid
3200716,02,centroid
3200710,02,centroid
320311056,02,centroid
320311044,02,centroid
320315009,02,centroid
320317511,02,centroid
320316100,02,centroid
320318219,02,centroid
320313019,02,centroid
320271,02,centroid
320275,02,centroid
320277,02,centroid
320314036,02,centroid
320317544,02,centroid
320316513,02,centroid
320316517,02,centroid
320318227,02,centroid
320316514,02,centroid
320318107,02,centroid
320316415,02,centroid
320318117,02,centroid
320317419,02,centroid
320319416,02,centroid
320317423,02,centroid
320318115,02,centroid
320317412,02,centroid
320318264,02,centroid
320273,02,centroid
320274,02,centroid
320276,02,centroid
320318108,02,centroid
320318110,02,centroid
320318109,02,centroid
320317505,02,centroid
320318242,02,centroid
320317303,02,centroid
320319307,02,centroid
320317425,02,centroid
320317415,02,centroid
320317400,02,centroid
320317526,02,centroid
320319306,02,centroid
320319302,02,centroid
320317515,02,centroid
320317533,02,centroid
320317534,02,centroid
320316209,02,centroid
320316210,02,centroid
320317518,02,centroid
320316205,02,centroid
320317550,02,centroid
320319524,02,centroid
320319303,02,centroid
320319510,02,centroid
320314042,02,centroid
320316507,02,centroid
320319526,02,centroid
320317302,02,centroid
3200714,02,centroid
320076,02,centroid
320074,02,centroid
320314009,02,centroid
320314032,02,centroid
320314047,02,centroid
320314020,02,centroid
320316201,02,centroid
320316101,02,centroid
32510213,02,centroid
32510113,02,centroid
32510107,02,centroid
32510109,02,centroid
32510111,02,centroid
32510211,02,centroid
32510309,02,centroid
32510307,02,centroid
32510209,02,centroid
32510207,02,centroid
32510205,02,centroid
32510203,02,centroid
32510405,02,centroid
32510305,02,centroid
32510303,02,centroid
32510403,02,centroid
32510401,02,centroid
32510201,02,centroid
32510103,02,centroid
32510101,02,centroid
32510311,02,centroid
32510105,02,centroid
32510409,02,centroid
32510407,02,centroid
32510411,02,centroid
32510301,02,centroid
3202304,04,centroid
3202305,04,centroid
3202335,04,centroid
3202307,04,centroid
3202315,04,centroid
3202302,04,centroid
3202308,04,centroid
3202303,04,centroid
3202313,04,centroid
3202314,04,centroid
3202301,04,centroid
3202318,04,centroid
3202306,04,centroid
3202321,04,centroid
3202332,04,centroid
3202326,04,centroid
3202310,04,centroid
3202330,04,centroid
3202331,04,centroid
3202327,04,centroid
3202324,04,centroid
320292,02,centroid
320291,02,centroid
3202910,02,centroid
3202317,04,centroid
3202323,04,centroid
3202312,04,centroid
320296,02,centroid
320293,02,centroid
320295,02,centroid
3202911,02,centroid
3202912,02,centroid
3202913,02,centroid
3202316,04,centroid
3202319,04,centroid
3202914,02,centroid
3202915,02,centroid
320297,02,centroid
320298,02,centroid
320294,02,centroid
320299,02,centroid
3202329,04,centroid
3202328,04,centroid
3202322,04,centroid
3202320,04,centroid
3202311,04,centroid
3202325,04,centroid
3202309,04,centroid
320111,02,centroid
320112,02,centroid
320113,02,centroid
320114,02,centroid
320217,04,centroid
320211,04,centroid
320212,04,centroid
320213,04,centroid
320215,04,centroid
320214,04,centroid
320216,04,centroid
3202111,04,centroid
320219,04,centroid
320218,04,centroid
3202110,04,centroid
3202112,04,centroid
320131,02,centroid
320135,02,centroid
320132,02,centroid
320134,02,centroid
320133,02,centroid
320136,02,centroid
320138,02,centroid
3201311,02,centroid
3201310,02,centroid
3201313,02,centroid
320137-1,02,centroid
3201314,02,centroid
3201312,02,centroid
320139,02,centroid
3201315,02,centroid
320137-2,02,centroid
320036451,03,centroid
320036452,03,centroid
320036473,03,centroid
320036461,03,centroid
320037390,01,centroid
320037334,01,centroid
320037335,01,centroid
320036430,03,centroid
320033315,03,centroid
320033316,03,centroid
320036423,03,centroid
320036421,03,centroid
320033314,03,centroid
320036390,04,centroid
320036391,04,centroid
320036392,04,centroid
320036374,04,centroid
320035430,01,centroid
320035432,01,centroid
320035425,01,centroid
320036365,04,centroid
320036363,04,centroid
320036364,04,centroid
320036354,04,centroid
320036352,04,centroid
320036353,04,centroid
320036351,04,centroid
320036350,04,centroid
320036334,04,centroid
320036335,04,centroid
320036315,04,centroid
320036316,04,centroid
320036314,04,centroid
320033482,04,centroid
320033382,03,centroid
320033364,03,centroid
320033225,03,centroid
320033362,03,centroid
320033469,04,centroid
320033498,04,centroid
320033480,04,centroid
320033499,04,centroid
320033477,04,centroid
320033456,04,centroid
320033520,04,centroid
320033521,04,centroid
320034323,04,centroid
320034321,04,centroid
320033504,04,centroid
320033548,04,centroid
320033505,04,centroid
320032395,04,centroid
320032483,04,centroid
320032481,04,centroid
320032401,04,centroid
320032374,04,centroid
320032375,04,centroid
320032404,04,centroid
320032407,04,centroid
320035323,01,centroid
320034370,01,centroid
320034371,01,centroid
320035322,01,centroid
320034347,01,centroid
320034385,01,centroid
320034386,01,centroid
320032331,04,centroid
320032307,03,centroid
320032314,03,centroid
320032301,03,centroid
320034460,04,centroid
320034462,04,centroid
320034311,04,centroid
320032426,04,centroid
320036443,03,centroid
320036432,03,centroid
320036062,03,centroid
320031331,03,centroid
320031330,03,centroid
320031333,03,centroid
320031350,03,centroid
320031451,01,centroid
320031452,01,centroid
320031453,01,centroid
320031454,01,centroid
320031403,01,centroid
320031401,01,centroid
320031405,01,centroid
320031396,01,centroid
320031410,01,centroid
320031424,01,centroid
320031422,01,centroid
320037412,01,centroid
320037415,01,centroid
320037417,01,centroid
320037346,01,centroid
320037344,01,centroid
320037908,01,centroid
320037354,01,centroid
320037360,01,centroid
320031149,01,centroid
320031355,03,centroid
320031349,03,centroid
320031389,01,centroid
320031520,01,centroid
320031519,01,centroid
320031518,01,centroid
320031533,01,centroid
320031930,01,centroid
320031500,04,centroid
320031502,01,centroid
320032320,03,centroid
320033431,03,centroid
320033430,03,centroid
320033465,04,centroid
320033461,03,centroid
320031373,01,centroid
320031377,01,centroid
320031907,01,centroid
320031964,01,centroid
320031376,01,centroid
320031374,01,centroid
320031386,01,centroid
320031909,01,centroid
320031960,01,centroid
320031959,01,centroid
320031961,01,centroid
320031381,01,centroid
320036462,03,centroid
320036463,03,centroid
320036545,03,centroid
320036471,03,centroid
320036470,03,centroid
320036475,03,centroid
320036476,03,centroid
320033313,03,centroid
320033325,03,centroid
320033324,03,centroid
320033300,03,centroid
320037038,01,centroid
320037036,01,centroid
320037330,01,centroid
320037033,01,centroid
320035400,01,centroid
320035401,01,centroid
320035402,01,centroid
320035035,01,centroid
320035395,01,centroid
320036342,04,centroid
320036341,04,centroid
320036340,04,centroid
320036320,04,centroid
320036321,04,centroid
320036319,04,centroid
320036322,04,centroid
320036907,04,centroid
320033386,03,centroid
320033370,03,centroid
320033381,03,centroid
320033361,03,centroid
320032461,03,centroid
320036343,04,centroid
320036344,04,centroid
320033485,04,centroid
320033455,04,centroid
320033493,04,centroid
320034320,04,centroid
320032334,04,centroid
320032453,04,centroid
320033507,04,centroid
320033600,04,centroid
320033509,04,centroid
320033483,04,centroid
320033486,04,centroid
320032355,04,centroid
320032400,04,centroid
320032463,04,centroid
320034035,04,centroid
320032968,04,centroid
320032050,04,centroid
320033440,04,centroid
320032343,04,centroid
320032405,04,centroid
320032406,04,centroid
320032458,04,centroid
320032482,04,centroid
320032409,04,centroid
320032464,04,centroid
320035321,01,centroid
320037374,01,centroid
320034374,01,centroid
320037373,01,centroid
320034384,01,centroid
320032424,04,centroid
320032425,04,centroid
320034396,04,centroid
320032300,03,centroid
320033392,03,centroid
320033393,03,centroid
320034312,04,centroid
320034019,04,centroid
320034461,04,centroid
320036431,03,centroid
320036074,03,centroid
320036073,03,centroid
320036071,03,centroid
320037301,03,centroid
320031332,03,centroid
320031336,03,centroid
320031340,03,centroid
320031457,03,centroid
320031402,01,centroid
320031404,01,centroid
320031435,01,centroid
320031434,01,centroid
320031116,01,centroid
320031423,01,centroid
320031430,01,centroid
320031460,01,centroid
320037413,01,centroid
320031461,01,centroid
320031478,01,centroid
320031462,01,centroid
320037358,01,centroid
320037359,01,centroid
320037357,01,centroid
320031470,01,centroid
320031468,01,centroid
320037362,01,centroid
320037361,01,centroid
320031356,03,centroid
320031328,03,centroid
320031900,01,centroid
320031392,01,centroid
320031510,01,centroid
320031550,01,centroid
320031524,01,centroid
320031521,01,centroid
320032944,04,centroid
320032470,04,centroid
320032471,04,centroid
320031531,04,centroid
320032443,04,centroid
320031503,01,centroid
320037365,01,centroid
320037911,01,centroid
320033425,03,centroid
320033424,03,centroid
320033422,03,centroid
320033914,03,centroid
320033449,03,centroid
320033418,03,centroid
320033416,03,centroid
320031382,01,centroid
320031919,01,centroid
320031387,01,centroid
320031380,01,centroid
320031375,01,centroid
320031918,01,centroid
320031385,01,centroid
320031908,01,centroid
320031536,01,centroid
320031378,01,centroid
320033573,04,centroid
320033574,04,centroid
320036460,03,centroid
320036453,03,centroid
320036454,03,centroid
320036477,03,centroid
320036472,03,centroid
320036480,03,centroid
320036499,03,centroid
320036038,03,centroid
320033301,04,centroid
320036403,03,centroid
320036034,03,centroid
320036396,04,centroid
320037331,01,centroid
320035386,01,centroid
320035391,01,centroid
320035392,01,centroid
320035390,01,centroid
320035394,01,centroid
320036375,04,centroid
320036373,04,centroid
320036330,04,centroid
320036323,04,centroid
320036333,04,centroid
320033487,04,centroid
320033380,03,centroid
320033373,03,centroid
320033375,03,centroid
320036362,04,centroid
320036355,04,centroid
320036361,04,centroid
320036360,04,centroid
320033490,04,centroid
320033492,04,centroid
320033488,04,centroid
320033484,04,centroid
320032336,04,centroid
320033186,04,centroid
320033120,04,centroid
320032335,04,centroid
320032454,04,centroid
320033481,04,centroid
320033479,04,centroid
320033470,04,centroid
320033472,04,centroid
320034069,01,centroid
320035325,01,centroid
320035324,01,centroid
320032410,04,centroid
320032438,04,centroid
320032418,04,centroid
320034380,01,centroid
320032133,01,centroid
320037376,01,centroid
320037382,01,centroid
320034305,04,centroid
320034304,04,centroid
320034301,04,centroid
320034302,04,centroid
320032313,03,centroid
320033402,03,centroid
320033403,03,centroid
320034017,04,centroid
320032306,03,centroid
320032310,03,centroid
320037302,03,centroid
320037300,03,centroid
320036069,03,centroid
320036067,03,centroid
320036434,03,centroid
320031449,03,centroid
320031123,01,centroid
320031448,03,centroid
320037402,01,centroid
320031433,01,centroid
320031425,01,centroid
320031420,01,centroid
320031421,01,centroid
320032912,04,centroid
320032447,04,centroid
320032941,04,centroid
320031463,01,centroid
320037910,01,centroid
320031479,01,centroid
320037393,01,centroid
320037392,01,centroid
320037430,01,centroid
320031480,01,centroid
320031482,01,centroid
320031484,01,centroid
320036483,03,centroid
320031394,01,centroid
320031395,01,centroid
320031916,01,centroid
320031390,01,centroid
320032442,04,centroid
320031522,01,centroid
320031551,01,centroid
320037914,04,centroid
320032931,04,centroid
320037385,01,centroid
320037913,04,centroid
320031941,01,centroid
320033420,03,centroid
320033415,03,centroid
320033147,03,centroid
320033533,03,centroid
320033526,04,centroid
320032466,04,centroid
320033537,04,centroid
320031379,01,centroid
320031538,01,centroid
320031537,01,centroid
320031539,01,centroid
320032329,04,centroid
320032356,04,centroid
320032949,04,centroid
320031920,01,centroid
320033576,03,centroid
320036464,03,centroid
320036455,03,centroid
320033553,04,centroid
320033984,04,centroid
320036484,03,centroid
320036083,03,centroid
320036527,03,centroid
320036401,04,centroid
320036031,04,centroid
320036400,04,centroid
320036402,03,centroid
320036410,03,centroid
320035036,01,centroid
320035387,01,centroid
320037047,01,centroid
320037049,01,centroid
320034325,04,centroid
320036331,04,centroid
320036332,04,centroid
320033374,03,centroid
320033089,03,centroid
320033355,03,centroid
320033090,03,centroid
320033360,03,centroid
320036385,03,centroid
320033556,04,centroid
320033497,04,centroid
320033491,04,centroid
320032341,04,centroid
320032451,04,centroid
320032347,04,centroid
320032319,04,centroid
320034353,04,centroid
320033471,04,centroid
320033473,04,centroid
320032352,04,centroid
320035326,01,centroid
320037381,01,centroid
320037377,01,centroid
320037375,01,centroid
320032412,04,centroid
320032903,04,centroid
320034423,04,centroid
